loss,accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.001557754620738413,0.52,1.1532044410705566,False,,,1,dd2d5_00048,372ec4a8330f4fde9a50ae762d5585b0,2023-03-01_10-36-04,1677663364,1.1532044410705566,3289147,gpu-011,10.1.1.7,1.1532044410705566,0,1,0.003099203109741211
0.0014117930949419395,0.7236781609195402,1.47599458694458,False,,,2,dd2d5_00048,372ec4a8330f4fde9a50ae762d5585b0,2023-03-01_10-36-06,1677663366,2.6291990280151367,3289147,gpu-011,10.1.1.7,2.6291990280151367,0,2,0.003099203109741211
0.0011506384542618675,0.767816091954023,0.9225385189056396,False,,,3,dd2d5_00048,372ec4a8330f4fde9a50ae762d5585b0,2023-03-01_10-36-07,1677663367,3.5517375469207764,3289147,gpu-011,10.1.1.7,3.5517375469207764,0,3,0.003099203109741211
0.001156348510720264,0.7397701149425288,1.516127109527588,False,,,4,dd2d5_00048,372ec4a8330f4fde9a50ae762d5585b0,2023-03-01_10-36-08,1677663368,5.067864656448364,3289147,gpu-011,10.1.1.7,5.067864656448364,0,4,0.003099203109741211
0.0009337981678973669,0.8087356321839081,2.006850004196167,False,,,5,dd2d5_00048,372ec4a8330f4fde9a50ae762d5585b0,2023-03-01_10-36-10,1677663370,7.074714660644531,3289147,gpu-011,10.1.1.7,7.074714660644531,0,5,0.003099203109741211
0.0008699171296481428,0.8271264367816092,1.4336872100830078,False,,,6,dd2d5_00048,372ec4a8330f4fde9a50ae762d5585b0,2023-03-01_10-36-12,1677663372,8.508401870727539,3289147,gpu-011,10.1.1.7,8.508401870727539,0,6,0.003099203109741211
0.0008468504061644105,0.8317241379310345,3.3117573261260986,False,,,7,dd2d5_00048,372ec4a8330f4fde9a50ae762d5585b0,2023-03-01_10-36-15,1677663375,11.820159196853638,3289147,gpu-011,10.1.1.7,11.820159196853638,0,7,0.003099203109741211
0.0008938229906147924,0.8266666666666667,3.4326868057250977,False,,,8,dd2d5_00048,372ec4a8330f4fde9a50ae762d5585b0,2023-03-01_10-36-18,1677663378,15.252846002578735,3289147,gpu-011,10.1.1.7,15.252846002578735,0,8,0.003099203109741211
0.0008759225785047158,0.8225287356321839,3.52012300491333,False,,,9,dd2d5_00048,372ec4a8330f4fde9a50ae762d5585b0,2023-03-01_10-36-22,1677663382,18.772969007492065,3289147,gpu-011,10.1.1.7,18.772969007492065,0,9,0.003099203109741211
0.001276648428248263,0.7549425287356322,3.469287157058716,False,,,10,dd2d5_00048,372ec4a8330f4fde9a50ae762d5585b0,2023-03-01_10-36-25,1677663385,22.24225616455078,3289147,gpu-011,10.1.1.7,22.24225616455078,0,10,0.003099203109741211
