,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.6358197331428528,0.6600806713104248,0.5923994779586792,0.662384569644928,0.651400625705719,0.654954731464386,0.6564798355102539,0.6327118873596191,0.6415488719940186,0.6606121063232422,0.6156190037727356,0.5966528654098511,0.6244128346443176,0.6317444443702698,0.62441486120224,0.6766918897628784,0.6227915287017822,0.6644943952560425,0.6672459840774536,0.6735213994979858,0.6190016269683838,0.6344985961914062,0.6625246405601501,0.6429703235626221,0.6504724621772766,0.6561451554298401,0.6367542743682861,0.6448149681091309,0.5920513272285461,0.6412402391433716,0.6508850455284119,0.6783576607704163,0.6728468537330627,0.6757767796516418,0.6623053550720215,0.6337668299674988,0.6706985235214233,0.6800962686538696,0.6518863439559937,0.6652612090110779,0.64536052942276,0.6608618497848511,0.6256774067878723,0.6340651512145996,0.6231492757797241,0.6393542885780334,0.6433467864990234,0.6668550968170166,0.5979660153388977,0.652240514755249
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.1535379141569137,0.2332594394683838,0.0949505120515823,0.3865403234958648,0.1604108661413192,0.1791914105415344,0.1850338131189346,0.1002843603491783,0.1854258179664611,0.2736751437187195,0.1086375713348388,0.1333140432834625,0.2025879323482513,0.150598868727684,0.1119749099016189,0.2853395342826843,0.1903505474328994,0.1862263083457946,0.1596533954143524,0.4303111135959625,0.0959641486406326,0.1442390978336334,0.2252819985151291,0.1982991844415664,0.2633956968784332,0.2149365395307541,0.1545717418193817,0.2987756729125976,0.0983683243393898,0.1606006622314453,0.1789755374193191,0.3080235719680786,0.2177759706974029,0.2781506478786468,0.3045203685760498,0.1750394999980926,0.219793438911438,0.2033508121967315,0.1564666181802749,0.2083546370267868,0.3109337091445923,0.1583053767681121,0.2181036472320556,0.1026022657752037,0.1371386796236038,0.1782766729593277,0.2565416395664215,0.1737484782934188,0.1652700901031494,0.2070701569318771
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0853339657187461,0.0415444076061248,0.0408337041735649,0.0927656590938568,0.0629402250051498,0.0519763752818107,0.0909973233938217,0.0399085953831672,0.0498344600200653,0.1018181219696998,0.0550096333026886,0.0555021986365318,0.1051889285445213,0.0456149652600288,0.0481965877115726,0.0523330271244049,0.131725326180458,0.0886497199535369,0.0616456791758537,0.1271338015794754,0.0443670041859149,0.0935310572385788,0.1166425123810768,0.0572308786213398,0.0653611570596695,0.0812905579805374,0.048433844000101,0.0940193235874176,0.0362150445580482,0.0630280002951622,0.0568376369774341,0.1052855476737022,0.0661740750074386,0.0590305514633655,0.0998645424842834,0.0465310886502265,0.0692216008901596,0.0727071166038513,0.0977225080132484,0.107097640633583,0.1150912418961525,0.0570698603987693,0.0609880499541759,0.0372108519077301,0.0522961132228374,0.1112769842147827,0.1240941286087036,0.0600222945213317,0.0746883153915405,0.0812989026308059
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0719462782144546,0.0233207903802394,0.0373177677392959,0.0328743644058704,0.042233869433403,0.0558081455528736,0.0882762968540191,0.0276507996022701,0.0696615725755691,0.0414902009069919,0.0397456921637058,0.0521531403064727,0.1066206246614456,0.0389734730124473,0.043328620493412,0.0364861749112606,0.1294951140880584,0.1096691489219665,0.0409964695572853,0.0691097825765609,0.0412475280463695,0.0870951861143112,0.061240054666996,0.0200806390494108,0.0340274944901466,0.0652593374252319,0.0402988567948341,0.0653901249170303,0.0276600774377584,0.0617168918251991,0.0467693582177162,0.0531709305942058,0.0553406998515129,0.0347117595374584,0.0287617482244968,0.0315626785159111,0.0468150004744529,0.0484873615205287,0.0591749474406242,0.1071873903274536,0.0600340589880943,0.0409063249826431,0.0540925189852714,0.0274876300245523,0.0345110371708869,0.1201236024498939,0.0952791273593902,0.0366808250546455,0.0646726638078689,0.0723728314042091
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
