,1
0,6.935762882232666
1,6.979685544967651
2,7.502155780792236
3,7.147850036621094
4,8.031493902206421
5,7.7832067012786865
6,7.234935760498047
7,7.477680683135986
8,8.12144422531128
9,9.731775760650635
10,7.247118949890137
11,7.60527777671814
12,7.121798992156982
13,7.145074129104614
14,9.214760780334473
15,7.629449129104614
16,7.286431789398193
17,7.806504964828491
18,9.920408487319946
19,7.446978330612183
20,8.050573110580444
21,11.925173044204712
22,9.691557168960571
23,8.36551809310913
24,8.1539306640625
25,8.016845941543579
26,8.013577222824097
27,8.297996282577515
28,8.572908878326416
29,9.38715124130249
30,7.779613256454468
31,7.996973752975464
32,8.561413526535034
33,9.621370315551758
34,10.187562227249146
35,10.437064170837402
36,9.100995779037476
37,10.009083271026611
38,8.636422634124756
39,8.411317110061646
40,8.839722156524658
41,8.939016580581665
42,8.387662887573242
43,8.477919340133667
44,8.437310934066772
45,8.573240518569946
46,9.98130488395691
47,8.309630155563354
48,8.537503004074097
49,7.750893592834473
50,7.981325149536133
51,7.891757011413574
52,8.387635469436646
53,8.721550703048706
54,9.627998352050781
55,8.813332080841064
56,7.65643835067749
57,7.89324688911438
58,9.012452125549316
59,8.073709487915039
60,8.22161316871643
61,8.431956052780151
62,9.143811225891113
63,8.162646293640137
64,8.143786430358887
65,7.858104467391968
66,7.952184677124023
67,10.157156944274902
68,9.538509368896484
69,8.093710660934448
70,7.687353610992432
71,9.515985488891602
72,9.73814582824707
73,7.425762176513672
74,7.736264944076538
75,7.575189113616943
76,9.037274837493896
77,8.138806581497192
78,7.821960687637329
79,7.675222635269165
80,7.716847896575928
81,7.980336666107178
82,8.330078363418579
83,8.112288236618042
84,9.19235110282898
85,10.087979555130005
86,9.352942943572998
87,7.079151391983032
88,7.3725426197052
89,8.522690534591675
90,7.7756383419036865
91,6.965472459793091
92,7.140315294265747
93,8.007190942764282
94,8.718502521514893
95,7.176801681518555
96,6.855501890182495
97,6.98709511756897
98,7.423625230789185
99,7.41186785697937
100,7.435644626617432
101,9.146100997924805
102,6.52040958404541
103,6.380813837051392
104,6.942555904388428
105,7.56210994720459
106,7.299296140670776
107,6.840503931045532
108,7.736284971237183
109,6.861538648605347
110,6.672531843185425
111,6.989387273788452
112,7.108457088470459
113,6.893098592758179
114,6.818801641464233
115,7.259910345077515
116,7.825646162033081
117,7.911196708679199
118,6.5753114223480225
119,7.358654499053955
120,6.8351099491119385
121,7.484493255615234
122,6.606320858001709
123,6.961461067199707
124,7.670494318008423
125,7.742656707763672
126,7.348909854888916
127,7.53366494178772
128,8.414334535598755
129,6.523478269577026
130,6.728492736816406
131,7.791985511779785
132,6.978347063064575
133,6.970829963684082
134,8.329583644866943
