,0,1,2,3,4
0,4.78285551071167,4.185366630554199,3.2597177028656006,7.942028999328613,3.101385593414306
1,4.723194599151611,,,,
2,9.479772567749023,,,,
3,1.700403928756714,,,,
4,1.6365163326263428,,,,
5,1.6746219396591189,,,,
6,1.7740980386734009,,,,
7,1.9209600687026975,,,,
8,1.6880974769592283,,,,
9,1.6873170137405396,,,,
10,1.9204740524291992,,,,
11,2.28627610206604,,,,
12,0.8836140632629395,,,,
13,0.8886716365814209,,,,
14,0.9250968098640442,,,,
15,0.9298498034477234,,,,
16,0.9276883602142334,,,,
17,0.9262409806251526,,,,
18,0.9648298025131226,,,,
19,1.0083945989608765,,,,
20,1.0490031242370603,,,,
21,1.06003737449646,,,,
22,1.0268301963806152,,,,
23,0.9906993508338928,,,,
24,1.0356210470199585,,,,
25,1.1044044494628906,,,,
26,1.1152868270874023,,,,
27,1.1851601600646973,,,,
28,1.2235214710235596,,,,
29,1.0465134382247925,,,,
30,1.0702444314956665,,,,
31,1.1822223663330078,,,,
32,1.0421053171157837,,,,
33,1.0912210941314695,,,,
34,1.1501086950302124,,,,
35,1.2474780082702637,,,,
36,1.374608874320984,,,,
37,1.4104920625686646,,,,
38,1.098641872406006,,,,
39,1.0964912176132202,,,,
40,1.1416136026382446,,,,
41,1.074950933456421,,,,
42,1.053756594657898,,,,
43,1.030399203300476,,,,
44,1.0494940280914309,,,,
45,1.1005865335464478,,,,
46,1.2102296352386477,,,,
47,1.377344012260437,,,,
48,1.482237696647644,,,,
49,1.5929975509643557,,,,
50,1.247059345245361,,,,
51,1.267818570137024,,,,
52,1.309390664100647,,,,
53,1.5076953172683716,,,,
54,1.8991655111312864,,,,
55,1.258586049079895,,,,
56,1.194317102432251,,,,
57,1.167703628540039,,,,
58,1.155788779258728,,,,
59,1.182820439338684,,,,
60,1.1137945652008057,,,,
61,1.2774031162261963,,,,
62,1.1842249631881714,,,,
63,0.9804697036743164,,,,
64,1.001842379570007,,,,
65,0.958951473236084,,,,
66,0.8138665556907654,,,,
67,0.8038806915283203,,,,
68,0.8054917454719543,,,,
69,0.7844389081001282,,,,
70,0.7757876515388489,,,,
71,0.8365147113800049,,,,
72,0.8301986455917358,,,,
73,0.9071040749549866,,,,
74,0.8515011668205261,,,,
75,0.9049189686775208,,,,
76,0.8498856425285339,,,,
77,0.9783493876457214,,,,
78,0.8721001744270325,,,,
79,0.940800130367279,,,,
80,0.9267964959144592,,,,
81,0.9426498413085938,,,,
82,0.9622082114219666,,,,
83,0.9571829438209534,,,,
84,1.0004342794418335,,,,
85,0.9096036553382874,,,,
86,0.9493957757949828,,,,
87,0.9056011438369752,,,,
88,0.9268001914024352,,,,
89,0.9553518891334534,,,,
90,0.9103503823280334,,,,
91,0.9208767414093018,,,,
92,0.9089230298995972,,,,
93,0.8861212134361267,,,,
94,0.7239843606948853,,,,
95,0.7525418996810913,,,,
96,0.7634276747703552,,,,
97,0.7184150815010071,,,,
98,0.6857889890670776,,,,
99,0.7282904386520386,,,,
100,0.7832873463630676,,,,
101,0.7130307555198669,,,,
102,0.735077440738678,,,,
103,0.7533223032951355,,,,
104,0.7705335021018982,,,,
105,0.7470832467079163,,,,
106,0.7570571303367615,,,,
107,0.7719828486442566,,,,
108,0.791743814945221,,,,
109,0.8623947501182556,,,,
110,0.9345019459724426,,,,
111,0.9619535207748412,,,,
112,0.7089346051216125,,,,
113,0.6387519240379333,,,,
114,0.6447261571884155,,,,
115,0.7555913329124451,,,,
116,0.7040042877197266,,,,
117,0.763542115688324,,,,
118,0.7532560229301453,,,,
119,0.8158455491065979,,,,
120,0.8062098026275635,,,,
121,0.8415979743003845,,,,
122,0.8120161294937134,,,,
123,0.8377003073692322,,,,
124,0.7642673850059509,,,,
125,0.7702781558036804,,,,
126,0.7438644170761108,,,,
127,0.5789689421653748,,,,
128,0.5701707005500793,,,,
129,0.5375393629074097,,,,
130,0.5263214707374573,,,,
131,0.5206140279769897,,,,
132,0.656880259513855,,,,
133,0.8921231031417847,,,,
134,0.7168699502944946,,,,
135,0.5852910280227661,,,,
136,0.6811347603797913,,,,
137,0.6485753059387207,,,,
138,0.6905620098114014,,,,
139,0.5241526961326599,,,,
140,0.4815380573272705,,,,
141,0.4774129092693329,,,,
142,0.4737989604473114,,,,
143,0.4752846956253052,,,,
144,0.4636858701705932,,,,
145,0.4758481681346893,,,,
146,0.4919468462467193,,,,
147,0.6785222291946411,,,,
148,0.5749987363815308,,,,
149,0.6158264875411987,,,,
150,0.741055428981781,,,,
151,0.8645992875099182,,,,
152,0.8910536766052246,,,,
153,0.6367906332015991,,,,
154,0.6755105257034302,,,,
155,0.7310199737548828,,,,
156,0.8148522973060608,,,,
157,0.8832946419715881,,,,
158,0.8796596527099609,,,,
159,0.885246992111206,,,,
160,0.8274829387664795,,,,
161,0.616580069065094,,,,
162,0.6840702891349792,,,,
163,0.7839783430099487,,,,
164,0.7145830988883972,,,,
165,0.778567910194397,,,,
166,0.719281792640686,,,,
167,0.7470417618751526,,,,
168,0.7416586875915527,,,,
169,0.7468209862709045,,,,
170,1.203619122505188,,,,
171,0.6391167640686035,,,,
172,0.6416407823562622,,,,
173,0.7252182960510254,,,,
174,0.7327897548675537,,,,
175,0.834395170211792,,,,
176,1.0723836421966553,,,,
177,0.7480522990226746,,,,
178,0.8616902828216553,,,,
179,0.8370387554168701,,,,
180,0.6275239586830139,,,,
181,0.6897293925285339,,,,
182,0.6805554032325745,,,,
183,0.7094351053237915,,,,
184,0.7978222370147705,,,,
185,0.5168045163154602,,,,
186,0.5502309799194336,,,,
187,0.6219345927238464,,,,
188,0.6480634808540344,,,,
189,0.6176962852478027,,,,
190,0.5632195472717285,,,,
191,0.5510815978050232,,,,
192,0.5585176348686218,,,,
193,0.560512125492096,,,,
194,0.6072729229927063,,,,
195,0.5826886296272278,,,,
196,0.6189183592796326,,,,
197,0.6460573077201843,,,,
198,0.6560838222503662,,,,
199,0.5720008611679077,,,,
200,0.6237648129463196,,,,
201,0.635306715965271,,,,
202,0.6615739464759827,,,,
203,0.6925134658813477,,,,
204,0.5357926487922668,,,,
205,0.5413399338722229,,,,
206,0.5377818942070007,,,,
207,0.5419394969940186,,,,
208,0.5688897371292114,,,,
209,0.5682748556137085,,,,
210,0.5688245296478271,,,,
211,0.5618990063667297,,,,
212,0.6062870621681213,,,,
213,0.6065372824668884,,,,
214,0.6133716702461243,,,,
215,0.5766932964324951,,,,
216,0.5920751690864563,,,,
217,0.6698762774467468,,,,
218,0.6752119064331055,,,,
219,0.550582230091095,,,,
220,0.5834190845489502,,,,
221,0.7460241317749023,,,,
222,0.7159110903739929,,,,
223,0.76144939661026,,,,
224,0.6931331157684326,,,,
225,0.6911392211914062,,,,
226,0.728790819644928,,,,
227,0.8365424275398254,,,,
228,0.9706792831420898,,,,
229,1.0412747859954834,,,,
230,1.0733534097671509,,,,
231,1.0716956853866575,,,,
232,0.6437596082687378,,,,
233,0.5939871668815613,,,,
234,0.6034315228462219,,,,
235,0.5855886936187744,,,,
236,0.5851461291313171,,,,
237,0.5819134712219238,,,,
238,0.6279304027557373,,,,
239,0.59743732213974,,,,
240,0.6569011807441711,,,,
241,0.7741757035255432,,,,
242,0.7235862016677856,,,,
243,0.8182751536369324,,,,
244,0.8484822511672974,,,,
245,0.9159824848175048,,,,
246,0.7534036636352539,,,,
247,0.7283660769462585,,,,
248,0.5297053456306458,,,,
249,0.6241452097892761,,,,
250,0.5502980351448059,,,,
251,0.7549380660057068,,,,
252,0.689834475517273,,,,
253,0.6959922909736633,,,,
254,0.7562620639801025,,,,
255,0.5780523419380188,,,,
256,0.5664969086647034,,,,
257,0.5689639449119568,,,,
258,0.6014397144317627,,,,
259,0.5593370795249939,,,,
260,0.5226162075996399,,,,
261,0.5818925499916077,,,,
262,0.5518377423286438,,,,
263,0.5457672476768494,,,,
264,0.5642144083976746,,,,
265,0.5518739819526672,,,,
266,0.5723068714141846,,,,
267,0.653947651386261,,,,
268,0.6010369062423706,,,,
269,0.8480489253997803,,,,
270,0.6967247128486633,,,,
271,0.7184751629829407,,,,
272,0.8458248376846313,,,,
273,0.9001724123954773,,,,
274,0.90809166431427,,,,
275,0.6439840793609619,,,,
276,0.6123868823051453,,,,
277,0.6084169745445251,,,,
278,0.6044206619262695,,,,
279,0.6002708077430725,,,,
280,0.5918717384338379,,,,
281,0.5884840488433838,,,,
282,0.6180170774459839,,,,
283,0.6229647397994995,,,,
284,0.718985915184021,,,,
285,0.6649026274681091,,,,
286,0.4484810829162597,,,,
287,0.5146406888961792,,,,
288,0.5788041949272156,,,,
289,0.6714872717857361,,,,
290,0.759838879108429,,,,
291,0.8340681195259094,,,,
292,0.8423702716827393,,,,
293,0.7958710193634033,,,,
294,0.6078912615776062,,,,
295,0.604824960231781,,,,
296,0.5303760170936584,,,,
297,0.550023078918457,,,,
298,0.5922725200653076,,,,
299,0.6350383758544922,,,,
300,0.6618303060531616,,,,
