,1
0,6.886353969573975
1,1.7902973890304565
2,2.9365196228027344
3,2.126105785369873
4,2.9247870445251465
5,6.207477569580078
6,6.809709072113037
7,2.2638537883758545
8,1.6244432926177979
9,1.8052793741226196
10,1.2876144647598267
11,1.6694507598876953
12,2.1602063179016113
13,3.094287633895874
14,3.2418899536132812
15,3.6965832710266113
16,2.831249237060547
17,1.3258932828903198
18,1.6197173595428467
19,2.0278358459472656
20,1.5803214311599731
21,1.6575928926467896
22,1.4301306009292603
23,1.5579020977020264
24,1.5790172815322876
25,1.3787263631820679
26,1.6485202312469482
27,2.2220733165740967
28,1.1419954299926758
29,1.2345796823501587
30,1.3904527425765991
31,1.4631990194320679
32,1.2058234214782715
33,1.2778937816619873
34,1.5396487712860107
35,1.8611373901367188
36,2.0972847938537598
37,2.267986297607422
38,2.0921525955200195
39,1.8143597841262817
40,2.114520788192749
41,2.17859148979187
42,2.2875301837921143
43,2.6842172145843506
44,1.5478143692016602
45,1.2182365655899048
46,1.2499091625213623
47,0.989484429359436
48,1.0794546604156494
49,1.0585421323776245
50,1.0607599020004272
51,1.14507257938385
52,1.3546756505966187
53,0.9354233741760254
54,0.9324518442153931
55,0.786046028137207
56,0.9150870442390442
57,0.7654098868370056
58,0.8305667042732239
59,0.7843577861785889
60,0.8433586955070496
61,0.8893092274665833
62,0.8468334674835205
63,0.7789110541343689
64,0.9613980054855347
65,0.7122654318809509
66,0.7669458389282227
67,0.6469446420669556
68,0.6893694996833801
69,0.66181480884552
70,0.6702096462249756
71,0.6875408291816711
72,0.6432716250419617
73,0.6966421008110046
74,0.6951200366020203
75,0.5486311912536621
76,0.5486727952957153
77,0.5161378383636475
78,0.6017508506774902
79,0.7758501172065735
80,0.555667519569397
81,0.5232235193252563
82,0.6020093560218811
83,0.6748730540275574
84,0.5622544288635254
85,0.6423054337501526
86,0.7192779183387756
87,0.47082769870758057
88,0.4701860249042511
89,0.5113617181777954
90,0.5849349498748779
91,0.6196109056472778
92,0.44444194436073303
