,0,1,2,3,4,5,6,7,8,9
0,0.1208571428571428,0.1161428571428571,0.1318571428571428,0.0732857142857142,0.152,0.0542857142857142,0.0412857142857142,0.1168571428571428,0.1448571428571428,0.1262857142857142
1,0.1178571428571428,0.1114285714285714,0.1212857142857142,0.0887142857142857,0.0838571428571428,0.0455714285714285,0.0834285714285714,0.1378571428571428,,
2,0.0778571428571428,0.1934285714285714,0.1527142857142857,0.2517142857142857,0.0892857142857142,0.2487142857142857,0.0957142857142857,0.2742857142857143,,
3,0.0674285714285714,0.167,0.1674285714285714,0.2337142857142857,0.2478571428571428,0.0991428571428571,0.143,0.2534285714285714,,
4,0.0772857142857142,0.2102857142857143,0.2048571428571428,0.209,0.2061428571428571,0.2394285714285714,0.1007142857142857,0.2012857142857143,,
5,0.0951428571428571,0.1252857142857142,0.1654285714285714,0.2252857142857142,0.1485714285714285,0.2278571428571428,0.1852857142857142,0.214,,
6,0.1261428571428571,0.1121428571428571,0.1841428571428571,0.239,0.1031428571428571,0.2271428571428571,0.2035714285714285,0.1951428571428571,,
7,0.1245714285714285,0.1104285714285714,0.167,0.2361428571428571,0.1711428571428571,0.173,0.198,0.1962857142857142,,
8,0.1501428571428571,0.1032857142857142,0.1787142857142857,0.2071428571428571,0.1648571428571428,0.202,0.1917142857142857,0.1588571428571428,,
9,0.1331428571428571,0.154,0.1661428571428571,0.2137142857142857,0.1442857142857143,0.1695714285714285,0.089,0.1884285714285714,,
10,0.1881428571428571,0.1731428571428571,0.1841428571428571,0.2461428571428571,0.1695714285714285,0.1905714285714285,0.1827142857142857,0.164,,
11,0.1758571428571428,0.1711428571428571,0.1561428571428571,0.2434285714285714,0.1758571428571428,0.1871428571428571,0.2022857142857143,0.212,,
12,0.2292857142857143,0.1618571428571428,0.1467142857142857,0.2415714285714285,0.2334285714285714,0.1431428571428571,0.2268571428571428,0.1955714285714285,,
13,0.247,0.147,0.12,0.2258571428571428,0.1785714285714285,0.2368571428571428,0.2307142857142857,0.1847142857142857,,
14,0.2277142857142857,0.1434285714285714,0.1632857142857142,0.2238571428571428,0.1644285714285714,0.202,0.2265714285714285,0.1702857142857143,,
15,0.185,0.1494285714285714,0.1692857142857143,0.2421428571428571,0.2154285714285714,0.2374285714285714,0.2287142857142857,0.2032857142857143,,
16,0.2374285714285714,0.1872857142857142,0.1708571428571428,0.2514285714285714,0.2997142857142857,0.2652857142857143,0.2314285714285714,0.2112857142857143,,
17,0.2261428571428571,0.1861428571428571,0.1562857142857142,0.2561428571428571,0.2985714285714286,0.236,0.2371428571428571,0.2084285714285714,,
18,0.2312857142857143,0.188,0.1621428571428571,0.2274285714285714,0.3017142857142857,0.2202857142857142,0.2277142857142857,0.194,,
19,0.2467142857142857,0.1728571428571428,0.1915714285714285,0.2147142857142857,0.2847142857142857,0.2147142857142857,0.226,0.2177142857142857,,
20,0.2505714285714285,0.1664285714285714,0.1932857142857142,0.2035714285714285,0.2744285714285714,0.2125714285714285,0.2275714285714285,0.2417142857142857,,
21,0.2517142857142857,0.1802857142857143,0.2042857142857143,0.1991428571428571,0.2724285714285714,0.2375714285714285,0.2244285714285714,0.2511428571428571,,
22,0.2571428571428571,0.1588571428571428,0.1891428571428571,0.261,0.249,0.2054285714285714,0.2254285714285714,0.2512857142857143,,
23,0.2758571428571428,0.183,0.1844285714285714,0.2608571428571428,0.2802857142857143,0.2105714285714285,0.2311428571428571,0.251,,
24,0.2728571428571428,0.1594285714285714,0.223,0.2548571428571428,0.2471428571428571,0.2171428571428571,0.2314285714285714,0.2592857142857143,,
25,0.2511428571428571,0.1725714285714285,0.2072857142857143,0.2655714285714285,0.2272857142857142,0.2037142857142857,0.2205714285714285,0.2514285714285714,,
