,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49,run_50
0,0.4422857142857143,0.4187142857142857,0.4265714285714285,0.3858571428571428,0.32,0.442,0.1902857142857142,0.4327142857142857,0.2785714285714286,0.6047142857142858,0.608,0.4225714285714286,0.3084285714285714,0.6345714285714286,0.4198571428571429,0.5734285714285714,0.5044285714285714,0.402,0.5535714285714286,0.4142857142857143,0.5827142857142857,0.2385714285714285,0.1914285714285714,0.4651428571428571,0.3878571428571428,0.3168571428571428,0.43,0.496,0.3635714285714285,0.4764285714285714,0.3717142857142857,0.4427142857142857,0.2211428571428571,0.302,0.491,0.4112857142857143,0.5827142857142857,0.4124285714285714,0.4062857142857143,0.3424285714285714,0.619,0.3975714285714286,0.2287142857142857,0.5507142857142857,0.3062857142857143,0.3784285714285714,0.38,0.5801428571428572,0.4657142857142857,0.5584285714285714
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.6584285714285715,0.7077142857142857,0.666,0.7001428571428572,0.5848571428571429,0.675,0.235,0.7108571428571429,0.6208571428571429,0.5107142857142857,0.6121428571428571,0.4865714285714286,0.5038571428571429,0.6521428571428571,0.6191428571428571,0.5784285714285714,0.6421428571428571,0.6118571428571429,0.548,0.2334285714285714,0.7455714285714286,0.6715714285714286,0.3667142857142857,0.5658571428571428,0.2507142857142857,0.6827142857142857,0.6221428571428571,0.6891428571428572,0.7098571428571429,0.7261428571428571,0.2941428571428571,0.6998571428571428,0.411,0.5927142857142857,0.7255714285714285,0.6334285714285715,0.5891428571428572,0.6304285714285714,0.59,0.6691428571428572,0.4685714285714286,0.6524285714285715,0.5364285714285715,0.6382857142857142,0.4938571428571429,0.5001428571428571,0.6311428571428571,0.7368571428571429,0.5828571428571429,0.7295714285714285
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.6281428571428571,0.7364285714285714,0.7485714285714286,0.6922857142857143,0.4821428571428571,0.6971428571428572,0.7045714285714286,0.6848571428571428,0.7247142857142858,0.6728571428571428,0.6194285714285714,0.6497142857142857,0.6862857142857143,0.7155714285714285,0.6938571428571428,0.6171428571428571,0.705,0.6372857142857142,0.6775714285714286,0.5437142857142857,0.702,0.6467142857142857,0.6355714285714286,0.6878571428571428,0.5992857142857143,0.6984285714285714,0.6717142857142857,0.6712857142857143,0.7618571428571429,0.74,0.6341428571428571,0.718,0.6314285714285715,0.7038571428571428,0.7174285714285714,0.6237142857142857,0.6454285714285715,0.6801428571428572,0.6311428571428571,0.7034285714285714,0.6911428571428572,0.6388571428571429,0.5151428571428571,0.6931428571428572,0.6734285714285714,0.7271428571428571,0.6635714285714286,0.694,0.681,0.6697142857142857
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.7588571428571429,0.7344285714285714,0.7158571428571429,0.7148571428571429,0.6187142857142857,0.6868571428571428,0.71,0.7227142857142858,0.7451428571428571,0.7305714285714285,0.7012857142857143,0.6332857142857143,0.5828571428571429,0.7627142857142857,0.7744285714285715,0.648,0.6894285714285714,0.7028571428571428,0.7087142857142857,0.6855714285714286,0.7434285714285714,0.7372857142857143,0.6931428571428572,0.6911428571428572,0.6738571428571428,0.7235714285714285,0.731,0.7002857142857143,0.7647142857142857,0.7962857142857143,0.7397142857142858,0.7325714285714285,0.7105714285714285,0.7754285714285715,0.7135714285714285,0.7135714285714285,0.7502857142857143,0.7188571428571429,0.686,0.7314285714285714,0.7481428571428571,0.6677142857142857,0.5974285714285714,0.7382857142857143,0.6992857142857143,0.7567142857142857,0.6725714285714286,0.7781428571428571,0.696,0.7375714285714285
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.7427142857142857,0.7532857142857143,0.7608571428571429,0.7912857142857143,0.6872857142857143,0.7338571428571429,0.7332857142857143,0.6825714285714286,0.7794285714285715,0.7097142857142857,0.7135714285714285,0.7518571428571429,0.7184285714285714,0.7462857142857143,0.7747142857142857,0.6892857142857143,0.7455714285714286,0.7415714285714285,0.799,0.7492857142857143,0.7832857142857143,0.7644285714285715,0.7402857142857143,0.7627142857142857,0.7154285714285714,0.7464285714285714,0.791,0.7242857142857143,0.7764285714285715,0.8061428571428572,0.7788571428571428,0.773,0.7361428571428571,0.7931428571428571,0.7438571428571429,0.7244285714285714,0.7438571428571429,0.7668571428571429,0.7451428571428571,0.7772857142857142,0.7894285714285715,0.6715714285714286,0.6772857142857143,0.7588571428571429,0.6824285714285714,0.7887142857142857,0.7358571428571429,0.8127142857142857,0.7145714285714285,0.6915714285714286
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.7184285714285714,0.7967142857142857,0.7914285714285715,0.7835714285714286,0.6797142857142857,0.7621428571428571,0.7545714285714286,0.6864285714285714,0.805,0.7614285714285715,0.7534285714285714,0.7504285714285714,0.7822857142857143,0.7577142857142857,0.8132857142857143,0.724,0.7828571428571428,0.736,0.8028571428571428,0.7355714285714285,0.8148571428571428,0.7912857142857143,0.7254285714285714,0.7785714285714286,0.757,0.74,0.7994285714285714,0.751,0.785,0.8125714285714286,0.811,0.789,0.7765714285714286,0.827,0.7562857142857143,0.7385714285714285,0.793,0.7682857142857142,0.7647142857142857,0.801,0.7972857142857143,0.7298571428571429,0.7115714285714285,0.8065714285714286,0.7102857142857143,0.7845714285714286,0.7791428571428571,0.8054285714285714,0.7922857142857143,0.7954285714285714
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.7248571428571429,0.8035714285714286,0.7731428571428571,0.7614285714285715,0.7317142857142858,0.7647142857142857,0.7631428571428571,0.7282857142857143,0.8191428571428572,0.8024285714285714,0.8072857142857143,0.768,0.7815714285714286,0.7578571428571429,0.8478571428571429,0.7441428571428571,0.8148571428571428,0.774,0.8052857142857143,0.76,0.8254285714285714,0.8024285714285714,0.8017142857142857,0.809,0.7897142857142857,0.7547142857142857,0.829,0.7547142857142857,0.7828571428571428,0.8255714285714286,0.7978571428571428,0.7854285714285715,0.7912857142857143,0.8292857142857143,0.7758571428571429,0.7125714285714285,0.783,0.785,0.7701428571428571,0.8154285714285714,0.8007142857142857,0.7562857142857143,0.7544285714285714,0.7524285714285714,0.7224285714285714,0.8105714285714286,0.765,0.8338571428571429,0.7882857142857143,0.8077142857142857
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
