loss,accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.002806725630671741,0.2554806070826307,1.7683994770050049,False,,,1,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-13,1677661333,1.7683994770050049,2726525,gpu-011,10.1.1.7,1.7683994770050049,0,1,0.003227710723876953
0.0027368355159212727,0.5387858347386172,1.2794430255889893,False,,,2,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-15,1677661335,3.047842502593994,2726525,gpu-011,10.1.1.7,3.047842502593994,0,2,0.003227710723876953
0.0026600895603430814,0.5084317032040472,1.309962272644043,False,,,3,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-16,1677661336,4.357804775238037,2726525,gpu-011,10.1.1.7,4.357804775238037,0,3,0.003227710723876953
0.0025590286287047207,0.5143338954468802,1.3460566997528076,False,,,4,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-17,1677661337,5.703861474990845,2726525,gpu-011,10.1.1.7,5.703861474990845,0,4,0.003227710723876953
0.0024188281010214434,0.5632377740303541,1.4701509475708008,False,,,5,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-19,1677661339,7.1740124225616455,2726525,gpu-011,10.1.1.7,7.1740124225616455,0,5,0.003227710723876953
0.0022682068621328265,0.6104553119730185,1.6918871402740479,False,,,6,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-20,1677661340,8.865899562835693,2726525,gpu-011,10.1.1.7,8.865899562835693,0,6,0.003227710723876953
0.0021213322224544633,0.6450252951096122,1.7415859699249268,False,,,7,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-22,1677661342,10.60748553276062,2726525,gpu-011,10.1.1.7,10.60748553276062,0,7,0.003227710723876953
0.001989860659305,0.6585160202360877,1.6004855632781982,False,,,8,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-24,1677661344,12.207971096038818,2726525,gpu-011,10.1.1.7,12.207971096038818,0,8,0.003227710723876953
0.0018697564457158416,0.6711635750421585,1.4703638553619385,False,,,9,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-25,1677661345,13.678334951400757,2726525,gpu-011,10.1.1.7,13.678334951400757,0,9,0.003227710723876953
0.0017637529019360599,0.693929173693086,1.279737949371338,False,,,10,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-26,1677661346,14.958072900772095,2726525,gpu-011,10.1.1.7,14.958072900772095,0,10,0.003227710723876953
0.0016763661603300406,0.7032040472175379,2.7688119411468506,False,,,11,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-29,1677661349,17.726884841918945,2726525,gpu-011,10.1.1.7,17.726884841918945,0,11,0.003227710723876953
0.0016224584832762385,0.7006745362563238,3.184612989425659,False,,,12,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-32,1677661352,20.911497831344604,2726525,gpu-011,10.1.1.7,20.911497831344604,0,12,0.003227710723876953
0.001557626571462287,0.709106239460371,1.777482271194458,False,,,13,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-34,1677661354,22.688980102539062,2726525,gpu-011,10.1.1.7,22.688980102539062,0,13,0.003227710723876953
0.0015322629858631309,0.7133220910623946,2.778817653656006,False,,,14,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-37,1677661357,25.46779775619507,2726525,gpu-011,10.1.1.7,25.46779775619507,0,14,0.003227710723876953
0.0014933437661819073,0.7192242833052277,2.8125839233398438,False,,,15,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-40,1677661360,28.280381679534912,2726525,gpu-011,10.1.1.7,28.280381679534912,0,15,0.003227710723876953
0.00146893732262301,0.7242833052276559,2.3267576694488525,False,,,16,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-42,1677661362,30.607139348983765,2726525,gpu-011,10.1.1.7,30.607139348983765,0,16,0.003227710723876953
0.001467118727618084,0.7251264755480608,2.587794542312622,False,,,17,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-45,1677661365,33.19493389129639,2726525,gpu-011,10.1.1.7,33.19493389129639,0,17,0.003227710723876953
0.0014448745355236188,0.7293423271500843,2.7011606693267822,False,,,18,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-47,1677661367,35.89609456062317,2726525,gpu-011,10.1.1.7,35.89609456062317,0,18,0.003227710723876953
0.0014227674441635106,0.7225969645868465,2.9204261302948,False,,,19,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-50,1677661370,38.81652069091797,2726525,gpu-011,10.1.1.7,38.81652069091797,0,19,0.003227710723876953
0.0014054873741497279,0.7327150084317032,2.273564577102661,False,,,20,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-53,1677661373,41.09008526802063,2726525,gpu-011,10.1.1.7,41.09008526802063,0,20,0.003227710723876953
0.0013944047800002976,0.7352445193929174,3.2457845211029053,False,,,21,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-56,1677661376,44.335869789123535,2726525,gpu-011,10.1.1.7,44.335869789123535,0,21,0.003227710723876953
0.0013797742520375758,0.7411467116357504,1.5717027187347412,False,,,22,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-02-57,1677661377,45.907572507858276,2726525,gpu-011,10.1.1.7,45.907572507858276,0,22,0.003227710723876953
0.0013666923391879309,0.7521079258010118,2.624211072921753,False,,,23,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-00,1677661380,48.53178358078003,2726525,gpu-011,10.1.1.7,48.53178358078003,0,23,0.003227710723876953
0.0013565177358624103,0.769814502529511,2.6147871017456055,False,,,24,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-03,1677661383,51.146570682525635,2726525,gpu-011,10.1.1.7,51.146570682525635,0,24,0.003227710723876953
0.0013481343375490648,0.7790893760539629,3.0333869457244873,False,,,25,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-06,1677661386,54.17995762825012,2726525,gpu-011,10.1.1.7,54.17995762825012,0,25,0.003227710723876953
0.0013379608398746278,0.781618887015177,1.800849437713623,False,,,26,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-07,1677661387,55.980807065963745,2726525,gpu-011,10.1.1.7,55.980807065963745,0,26,0.003227710723876953
0.0013289513666352372,0.781618887015177,2.75807785987854,False,,,27,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-10,1677661390,58.738884925842285,2726525,gpu-011,10.1.1.7,58.738884925842285,0,27,0.003227710723876953
0.0013218212992103667,0.815345699831366,2.551551580429077,False,,,28,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-13,1677661393,61.29043650627136,2726525,gpu-011,10.1.1.7,61.29043650627136,0,28,0.003227710723876953
0.001302183453389404,0.821247892074199,2.8825221061706543,False,,,29,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-16,1677661396,64.17295861244202,2726525,gpu-011,10.1.1.7,64.17295861244202,0,29,0.003227710723876953
0.0012903636161231673,0.8102866779089376,1.155250072479248,False,,,30,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-17,1677661397,65.32820868492126,2726525,gpu-011,10.1.1.7,65.32820868492126,0,30,0.003227710723876953
0.0012739643730964468,0.8237774030354131,2.0284924507141113,False,,,31,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-19,1677661399,67.35670113563538,2726525,gpu-011,10.1.1.7,67.35670113563538,0,31,0.003227710723876953
0.0012562366651644394,0.8372681281618887,2.702207565307617,False,,,32,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-22,1677661402,70.058908700943,2726525,gpu-011,10.1.1.7,70.058908700943,0,32,0.003227710723876953
0.0012393596552274682,0.845699831365936,2.424010992050171,False,,,33,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-24,1677661404,72.48291969299316,2726525,gpu-011,10.1.1.7,72.48291969299316,0,33,0.003227710723876953
0.0012317967254033982,0.8549747048903878,2.8104989528656006,False,,,34,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-27,1677661407,75.29341864585876,2726525,gpu-011,10.1.1.7,75.29341864585876,0,34,0.003227710723876953
0.0011944558729007715,0.8701517706576728,2.5863919258117676,False,,,35,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-29,1677661409,77.87981057167053,2726525,gpu-011,10.1.1.7,77.87981057167053,0,35,0.003227710723876953
0.001171761881842782,0.866779089376054,1.1404964923858643,False,,,36,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-30,1677661410,79.0203070640564,2726525,gpu-011,10.1.1.7,79.0203070640564,0,36,0.003227710723876953
0.0011481991757027817,0.8752107925801011,1.3736131191253662,False,,,37,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-32,1677661412,80.39392018318176,2726525,gpu-011,10.1.1.7,80.39392018318176,0,37,0.003227710723876953
0.0011062227553903152,0.8903878583473862,1.4296767711639404,False,,,38,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-33,1677661413,81.8235969543457,2726525,gpu-011,10.1.1.7,81.8235969543457,0,38,0.003227710723876953
0.0010713845692436772,0.8929173693086003,1.1319148540496826,False,,,39,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-34,1677661414,82.95551180839539,2726525,gpu-011,10.1.1.7,82.95551180839539,0,39,0.003227710723876953
0.00103696864129721,0.8962900505902193,1.572746992111206,False,,,40,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-36,1677661416,84.52825880050659,2726525,gpu-011,10.1.1.7,84.52825880050659,0,40,0.003227710723876953
0.0010096243822956567,0.8954468802698144,1.2461493015289307,False,,,41,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-37,1677661417,85.77440810203552,2726525,gpu-011,10.1.1.7,85.77440810203552,0,41,0.003227710723876953
0.0009674819635500595,0.903035413153457,1.4475927352905273,False,,,42,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-39,1677661419,87.22200083732605,2726525,gpu-011,10.1.1.7,87.22200083732605,0,42,0.003227710723876953
0.0009328267626577445,0.9047217537942664,1.0837900638580322,False,,,43,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-40,1677661420,88.30579090118408,2726525,gpu-011,10.1.1.7,88.30579090118408,0,43,0.003227710723876953
0.0008986520174180878,0.9072512647554806,1.1549460887908936,False,,,44,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-41,1677661421,89.46073698997498,2726525,gpu-011,10.1.1.7,89.46073698997498,0,44,0.003227710723876953
0.0008713277857782065,0.9080944350758853,1.5425457954406738,False,,,45,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-42,1677661422,91.00328278541565,2726525,gpu-011,10.1.1.7,91.00328278541565,0,45,0.003227710723876953
0.0008384206192489418,0.9097807757166948,1.0522816181182861,False,,,46,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-44,1677661424,92.05556440353394,2726525,gpu-011,10.1.1.7,92.05556440353394,0,46,0.003227710723876953
0.0008112424340658204,0.9114671163575042,1.5410223007202148,False,,,47,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-45,1677661425,93.59658670425415,2726525,gpu-011,10.1.1.7,93.59658670425415,0,47,0.003227710723876953
0.0007891170743344003,0.9089376053962901,1.641080379486084,False,,,48,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-47,1677661427,95.23766708374023,2726525,gpu-011,10.1.1.7,95.23766708374023,0,48,0.003227710723876953
0.0007601483877352479,0.9114671163575042,1.5741493701934814,False,,,49,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-48,1677661428,96.81181645393372,2726525,gpu-011,10.1.1.7,96.81181645393372,0,49,0.003227710723876953
0.0007361097239322244,0.9123102866779089,1.498600721359253,False,,,50,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-50,1677661430,98.31041717529297,2726525,gpu-011,10.1.1.7,98.31041717529297,0,50,0.003227710723876953
