,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,8.359172940254211,15.365536451339722,15.911597490310667,12.042427659034727,24.21747612953186,14.18201208114624,22.307733297348022,18.54547524452209,22.623018503189087,11.242288827896118,12.718756914138794,17.16639518737793,21.506476163864136,12.920936346054075,19.61081838607788,14.08479356765747,12.974265098571776,17.318077564239502,9.428441405296326,15.479695558547974,10.610758781433104,28.559662580490112,27.34678626060486,13.392436504364014,19.39918208122253,17.244981050491333,16.682680130004883,14.29084026813507,17.27941370010376,13.41292417049408,17.421732425689697,14.042746543884276,24.632523775100708,18.39137554168701,12.610987186431885,16.751601696014404,10.420936822891235,18.10226321220398,23.27183532714844,22.28386092185974,10.794975519180298,15.054046750068665,23.89364004135132,11.409218907356262,19.720531225204468,20.47939705848694,12.77428686618805,9.172849655151367,11.092967510223389,11.399093747138975
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8.157848596572876,9.804236769676208,13.999691605567932,10.56404972076416,28.16284775733948,8.790068984031677,18.01520872116089,7.099022388458252,8.775166511535645,7.991591215133667,8.921058416366577,13.789735913276672,14.448835968971252,9.472272157669067,10.959497690200806,11.299959897994995,8.670261979103088,15.27134084701538,11.473236441612244,10.63323414325714,10.598713040351868,25.52576494216919,12.991708993911743,14.201983332633972,13.571309447288511,7.53127920627594,10.598124027252195,11.78385043144226,8.521904468536377,6.407886981964111,8.34725284576416,11.012244701385498,17.64048981666565,18.59750366210937,12.675382614135742,10.545740008354189,10.475881218910216,8.910370707511902,28.489462852478027,19.849279403686523,10.61414098739624,9.831011533737184,9.217501163482666,25.77790379524231,10.41892158985138,7.041962027549744,31.484086990356445,6.793988466262817,8.374176979064941,6.715395510196686
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
