,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
11,2.2263941764831543,1.9947267770767207,2.247296094894409,2.591209173202514,2.4023854732513428,1.4499176740646362,2.6615352630615234,1.4441545009613037,2.873614549636841,2.073720693588257,2.139836549758911,3.428706645965576,1.913730263710022,3.935245990753174,2.810662269592285,5.25462532043457,1.3628742694854736,1.6245663166046145,3.959294319152832,3.116708993911743,1.6592470407485962,3.1072866916656494,4.191640377044678,2.6723101139068604,2.0794198513031006,2.488581418991089,3.669335842132568,1.9103401899337769,1.511687397956848,3.761836528778076,1.5963928699493408,1.288140058517456,2.0239052772521973,,2.8823771476745605,2.000526428222656,1.72917640209198,1.788827896118164,2.404873371124268,1.4147745370864868,4.849287986755371,3.397874116897583,3.790590524673462
12,2.2727420330047607,2.194253444671631,1.9591567516326904,2.848059892654419,2.790107011795044,1.42905592918396,3.6020755767822266,1.5648324489593506,3.422907590866089,2.6357967853546143,1.296322226524353,4.087033748626709,2.408437013626098,4.915750980377197,2.8747122287750244,2.98101019859314,1.49435555934906,2.1067051887512207,4.304832458496094,3.094670534133911,1.7132244110107422,3.806751251220703,5.071292400360107,2.884337902069092,1.394001007080078,2.6170766353607178,3.378654718399048,2.144646644592285,1.682773232460022,3.359336376190185,1.8933926820755005,1.3091821670532229,2.1551826000213623,,2.78502893447876,2.2883059978485107,1.939916729927063,1.9362313747406008,4.05810022354126,1.468726634979248,3.0477778911590576,3.569835901260376,4.006513595581055
13,2.355231046676636,1.918453574180603,2.279365539550781,2.0512752532958984,2.624370813369751,2.040729522705078,1.2349616289138794,1.892492413520813,4.2890305519104,2.3606765270233154,1.2175527811050415,1.7224797010421753,3.438539505004883,5.311460018157959,3.0634701251983643,2.1190719604492188,1.731658697128296,1.3714569807052612,4.908968925476074,2.09087872505188,1.4459421634674072,4.074941158294678,2.1985461711883545,3.41255259513855,1.32193922996521,2.788485288619995,3.391180992126465,2.467380285263061,1.2551418542861938,1.7767550945281982,2.114130973815918,1.3035846948623655,2.1514549255371094,,2.403141975402832,2.505091667175293,2.004617691040039,2.1224069595336914,5.190996646881104,1.480119705200195,1.8240264654159544,1.7363221645355225,2.2138593196868896
14,2.5352325439453125,1.7930017709732056,1.5192900896072388,1.4926270246505735,2.1365854740142822,1.755854249000549,1.1982648372650146,2.049923181533813,5.51345157623291,1.9324272871017456,1.1942285299301147,2.131549596786499,4.490596294403076,2.00928282737732,2.1192779541015625,2.0387537479400635,1.5911768674850464,1.337714910507202,5.508716106414795,1.95800256729126,1.504845142364502,4.058120250701904,2.0611441135406494,2.593555212020874,1.312206506729126,3.005504608154297,3.6378464698791504,2.7600789070129395,1.4724786281585691,1.7107795476913452,1.6018874645233154,1.3409343957901,1.8759046792984009,,2.4963274002075195,1.8849895000457764,1.969488501548767,1.6648286581039429,3.3669774532318115,1.473286509513855,1.6080318689346311,1.7755860090255735,1.6966495513916016
15,2.302255153656006,1.780708909034729,1.5472947359085083,1.4299551248550415,2.210616111755371,1.733449101448059,1.23204243183136,2.0502896308898926,7.010129451751709,1.7105768918991089,1.2282711267471311,1.2896389961242676,2.9831302165985107,2.339402675628662,1.7650867700576782,2.068894863128662,1.5239814519882202,1.3530336618423462,3.371359348297119,1.810013771057129,1.5714919567108154,3.459113359451294,2.1470227241516118,2.3761119842529297,1.2792630195617676,3.5287623405456543,1.0257376432418823,2.837472438812256,1.7384849786758425,1.8872240781784055,1.6585683822631836,1.407426834106445,2.1670615673065186,,2.1922521591186523,1.6537660360336304,2.0044937133789062,1.6641672849655151,2.66461443901062,1.5263489484786987,1.6513574123382568,1.7796279191970823,1.9501471519470213
16,2.536495923995972,1.9825012683868408,1.901425838470459,1.4310358762741089,1.9232069253921509,2.1989970207214355,1.259002685546875,1.5676008462905884,8.20341682434082,1.969766616821289,1.5572130680084229,1.5134077072143557,3.036850690841675,2.3007891178131104,2.532553672790528,2.213979005813598,1.6523247957229614,1.4238531589508057,3.203895807266236,1.755204439163208,1.594109058380127,4.0586113929748535,2.4023001194000244,2.7557101249694824,1.3516923189163208,4.5630784034729,1.0259920358657837,2.843668222427368,1.889615774154663,2.318197011947632,1.924647569656372,1.5133777856826782,2.4296295642852783,,2.106323003768921,1.821252465248108,2.148545265197754,1.7086890935897827,2.492470026016236,1.552667498588562,1.739353895187378,1.7746281623840332,1.620247721672058
17,3.181225299835205,2.4783389568328857,1.7974276542663574,1.7057405710220337,1.897491455078125,3.089908599853516,1.351382613182068,1.5529582500457764,4.560050964355469,2.0059330463409424,1.8659610748291016,1.4990228414535522,1.916387915611267,2.771684169769287,2.544964551925659,2.323887586593628,2.086594820022583,1.6622720956802368,2.8927230834960938,1.5378096103668213,1.6437020301818848,4.220700740814209,2.62805724143982,2.1439409255981445,1.3808032274246216,2.405860185623169,1.078951120376587,2.021209239959717,1.0169553756713867,1.7420108318328855,2.7136549949646,1.6236448287963867,2.426551818847656,,2.303702116012573,2.1439368724823,2.3485970497131348,1.5654149055480957,2.352252960205078,1.632997751235962,1.7381702661514282,1.7809321880340576,1.7560901641845703
18,4.789953708648682,1.8260749578475952,1.3122819662094116,1.3761810064315796,2.0672340393066406,3.647197008132935,1.499789118766785,1.6147948503494265,3.343632936477661,1.813705563545227,1.4875695705413818,1.0387815237045288,1.5729368925094604,2.098322629928589,2.756437063217163,2.2300970554351807,1.5568981170654297,1.7884637117385864,3.3698534965515137,1.692182540893555,1.7578469514846802,3.112054347991944,2.8893299102783203,1.6172739267349243,1.3942993879318235,2.812222719192505,1.2852067947387695,1.8494997024536133,1.0086969137191772,1.966400146484375,1.945950984954834,1.6700414419174194,2.6482083797454834,,2.3833255767822266,2.27306866645813,2.576702117919922,1.5442458391189575,2.272691488265991,1.675742506980896,1.759684443473816,1.8649492263793943,1.7624047994613647
19,3.844503879547119,1.754132866859436,1.2252458333969116,1.362499713897705,2.516077041625977,1.672176957130432,1.6097426414489746,1.6590123176574707,3.100582838058472,1.837469696998596,1.4824594259262085,1.2447781562805176,1.895203948020935,2.379652500152588,3.133716583251953,2.297461748123169,1.55049467086792,1.956367015838623,4.000720977783203,2.2149195671081543,1.7943929433822632,3.385676860809326,2.984029054641724,1.3852691650390625,1.4781007766723633,3.3168630599975586,1.6049631834030151,1.9227423667907717,1.10797381401062,2.769536256790161,2.042741060256958,1.8467025756835935,2.985386371612549,,2.5572965145111084,2.283247709274292,3.0219597816467285,1.539201736450195,2.5668063163757324,1.786838412284851,1.467713713645935,1.961556077003479,1.876752853393555
20,2.671114921569824,1.6124598979949951,1.2614331245422363,1.622938632965088,2.822983980178833,1.1423231363296509,1.650176167488098,1.6905001401901243,3.224088430404663,1.485970139503479,1.6168938875198364,1.2216297388076782,2.16170072555542,3.097613573074341,3.3059160709381104,2.343566417694092,1.823280692100525,2.242058277130127,2.461167573928833,2.860923290252685,1.926520824432373,3.4328830242156982,1.9522626399993896,1.464475154876709,1.4503059387207031,2.8028500080108643,1.7032681703567505,1.8915704488754272,1.267465114593506,1.6357431411743164,2.127152919769287,2.026323080062866,3.2538857460021973,,2.064396619796753,2.725149393081665,3.3293182849884038,1.59524667263031,1.5928575992584229,1.896933913230896,1.4686554670333862,1.7876752614974976,1.95538330078125
21,2.3800082206726074,1.7571111917495728,1.5028830766677856,1.9259488582611084,2.680579662322998,1.2664673328399658,1.1203807592391968,1.7324485778808594,3.327751636505127,1.2993944883346558,1.793071150779724,1.264320731163025,1.8453861474990845,3.888526201248169,2.28071928024292,2.404305219650269,1.3887020349502563,2.3051698207855225,2.5549991130828857,2.2419538497924805,2.4035863876342773,3.452108860015869,2.0196242332458496,1.755232572555542,1.4852023124694824,2.8251545429229736,1.737779140472412,1.541991949081421,1.242835521697998,1.5688647031784058,2.181971549987793,2.291259288787842,2.3525102138519287,,2.320547580718994,3.306979894638061,3.501026391983032,1.6646595001220703,1.766085863113403,2.084513664245605,1.4804716110229492,1.7180174589157104,2.088921070098877
22,2.2960572242736816,2.04246187210083,1.7780550718307495,2.08174467086792,2.908224582672119,1.4255865812301636,1.1404268741607666,1.7457425594329834,3.7017626762390137,1.3442906141281128,1.801936388015747,1.2588317394256592,1.675865888595581,1.3949061632156372,1.2965246438980105,2.385833978652954,1.3538507223129272,1.82976508140564,3.4514894485473637,2.282525062561035,2.731429100036621,3.578845500946045,2.3006668090820312,1.966616153717041,1.483022689819336,2.8772196769714355,1.753711223602295,1.6535180807113647,1.2922132015228271,1.4101887941360474,2.229653596878052,2.4197356700897217,2.188621759414673,,2.449795722961426,2.2081308364868164,3.618429660797119,1.747275710105896,1.733157992362976,1.7541459798812866,1.7402721643447876,1.8637619018554688,2.103816032409668
23,2.3694581985473637,1.532015681266785,1.7496610879898071,2.047271490097046,2.015764713287353,1.549985408782959,1.123366117477417,1.8408955335617063,3.853851795196533,1.437858819961548,1.8288618326187132,1.1908408403396606,1.8295490741729736,1.3388744592666626,1.3287978172302246,2.3989431858062744,1.3341909646987915,1.775323510169983,4.174996376037598,2.352879524230957,2.912158489227295,3.592123746871948,2.677706480026245,2.1193084716796875,1.5037559270858765,3.003711223602295,2.001861333847046,1.3464257717132568,1.4860222339630127,1.5833261013031006,2.2386648654937744,2.602764844894409,2.28928017616272,,1.6719175577163696,2.5579042434692383,2.1665854454040527,1.8143380880355835,1.9681509733200075,1.8965214490890503,2.02295184135437,2.1107795238494877,2.485142469406128
24,2.9307162761688232,1.5541819334030151,1.6020612716674805,2.062279462814331,1.669534683227539,1.6875107288360596,1.1769647598266602,2.0889594554901123,2.795159101486206,1.185255527496338,1.8391157388687132,1.3691034317016602,2.417475461959839,1.4074077606201172,1.4101736545562744,2.5417442321777344,1.3541940450668335,1.4869600534439087,3.2309470176696777,2.026280164718628,3.330142974853516,3.709461688995361,2.097320318222046,2.1547398567199707,1.6475722789764404,2.9919564723968506,2.15273666381836,1.4604588747024536,1.5945326089859009,1.7078478336334229,2.3017396926879883,3.001330614089966,2.4265353679656982,,1.650657057762146,3.3129701614379883,2.4171595573425293,1.8888370990753172,2.2112207412719727,1.9997332096099851,2.094023942947388,2.2095839977264404,2.5471749305725098
25,1.9035230875015257,1.6001495122909546,1.6493022441864014,2.100238800048828,1.6803079843521118,1.98672878742218,1.266129493713379,2.4436581134796143,2.812106132507324,1.17491614818573,1.7499302625656128,1.4539027214050293,3.819998264312744,2.04022216796875,1.4555023908615112,2.821714401245117,1.3532081842422483,1.5170844793319702,3.7272229194641113,2.0640971660614014,3.744345426559448,3.876572132110596,2.213493824005127,2.272836923599243,1.7337175607681274,3.159464836120605,2.047570943832397,1.8352593183517456,1.367997646331787,1.7312402725219729,2.210120677947998,1.3983473777770996,1.738404393196106,,1.7433961629867554,2.2943365573883057,2.637048721313477,1.446595311164856,2.103993654251098,2.019944190979004,2.2051873207092285,1.9708441495895384,1.5113394260406494
26,1.8429059982299805,2.1808230876922607,1.9192720651626587,1.8815423250198364,1.8342934846878047,1.4081040620803833,1.4021958112716677,2.787593364715576,2.6029646396636963,1.200958251953125,1.213693618774414,1.5070370435714722,2.1965856552124023,3.162546396255493,1.4768937826156616,3.365753173828125,1.330081820487976,1.4660849571228027,1.662577986717224,2.548318862915039,2.051725387573242,2.748004198074341,2.19234037399292,2.875041961669922,1.8451772928237915,2.258663415908813,2.217580556869507,2.112772226333618,1.548013687133789,1.5105351209640503,2.3646249771118164,1.3433971405029297,2.0224740505218506,,1.7470152378082275,1.7132792472839355,2.9479801654815674,1.4094743728637695,1.8018276691436768,2.0167181491851807,2.1316475868225098,2.251803159713745,1.5003900527954102
27,1.8650791645050049,2.6451966762542725,1.094840407371521,2.1222167015075684,1.888875961303711,1.6855461597442627,1.518526911735535,2.79015851020813,2.384937286376953,1.198386549949646,1.182132124900818,1.783566117286682,2.6286842823028564,3.414788246154785,1.7457666397094729,3.8069889545440674,1.3754897117614746,1.4934602975845337,1.390239953994751,2.969013929367065,1.4401265382766724,1.9334148168563845,2.195429801940918,4.312618732452393,2.010896921157837,2.264052152633667,2.401633977890014,1.2181999683380127,1.6066570281982422,1.4422332048416138,2.8049516677856445,1.44164776802063,2.713031530380249,,1.8989139795303345,1.8341072797775269,2.104827642440796,1.7041401863098145,1.820314049720764,1.7930576801300049,1.543798565864563,2.038592338562012,1.4915322065353394
28,1.9700299501419067,1.520316243171692,1.1068936586380005,2.5627357959747314,2.038728952407837,2.115907430648804,1.5591099262237549,2.7670743465423584,2.315292358398437,1.19047749042511,1.561358094215393,2.429916858673096,2.8756449222564697,1.78840172290802,1.9761749505996704,3.3192527294158936,1.4108277559280396,1.541237473487854,1.4423184394836426,1.3486727476119995,1.5843803882598877,2.0060718059539795,2.1835474967956543,1.7589319944381714,2.239987134933472,2.289644241333008,1.4509680271148682,1.202064037322998,1.5500444173812866,1.5978147983551023,2.196284294128418,1.63861882686615,2.2119243144989014,,1.3499749898910522,2.209630012512207,1.6111303567886353,2.700081825256348,1.8288264274597168,1.8431901931762693,1.5240478515625,2.215364456176758,1.6213321685791016
29,2.0565803050994877,1.4375182390213013,1.1334611177444458,1.520462155342102,2.58268666267395,2.081589937210083,1.4904979467391968,2.66679310798645,2.397056579589844,1.196092128753662,1.859617829322815,2.6999456882476807,2.049729585647583,1.7899545431137085,2.4650323390960693,3.3456404209136963,1.4571375846862793,1.6489882469177246,1.7019253969192505,1.4999619722366333,1.1739567518234253,2.255727767944336,2.2022364139556885,1.6367863416671753,2.2000181674957275,2.3220889568328857,1.4424513578414917,1.2698893547058103,1.6920645236968994,1.6983039379119873,2.36997389793396,1.8250290155410769,1.4304556846618652,,1.3771567344665527,2.2727749347686768,1.6734856367111206,1.7180086374282837,2.020989179611206,2.086732864379883,1.4002447128295898,2.501800537109375,1.9776606559753416
30,1.8281660079956052,1.505958914756775,1.679121732711792,1.4699369668960571,2.079380989074707,2.389815092086792,1.5215758085250854,2.72901463508606,2.61472749710083,1.2193427085876465,1.485143780708313,1.2972238063812256,1.833260178565979,1.899718999862671,2.3117642402648926,3.474229097366333,1.6008670330047607,1.8174717426300049,2.412679672241211,1.8097267150878904,1.3196073770523071,2.7848496437072754,1.2349069118499756,1.6958333253860474,1.7106194496154783,2.365954637527466,1.3905308246612549,1.2806861400604248,1.7718229293823242,1.2809940576553345,3.256779670715332,2.032900094985962,1.608023166656494,,1.3305866718292236,2.7097156047821045,2.209096670150757,1.6339514255523682,2.1695151329040527,1.947574496269226,1.3768789768218994,2.746259450912476,2.66170597076416
31,1.737165927886963,1.5618877410888672,1.2247984409332275,1.567800521850586,2.5327258110046387,1.3207951784133911,1.4498028755187988,2.8068177700042725,3.021071672439575,1.3694292306900024,0.954458713531494,1.203563213348389,1.66896390914917,1.3124327659606934,1.7195924520492554,3.604503631591797,1.906258225440979,2.033341884613037,1.4022479057312012,1.4847747087478638,1.940705418586731,3.1287291049957275,1.110426425933838,1.8355026245117188,1.8774608373641968,2.381165742874145,1.2287890911102295,1.2745459079742432,1.5179866552352903,1.30674147605896,2.634652614593506,2.0410091876983643,1.9855802059173584,,1.3828483819961548,2.998460531234741,1.458066701889038,1.2255653142929075,1.7127584218978882,2.1599576473236084,1.452281475067139,2.8710527420043945,1.892765760421753
32,1.7582261562347412,1.6299264430999756,1.3668935298919678,1.4563274383544922,2.682594060897827,1.7174981832504272,1.476697325706482,3.0267012119293213,2.2579078674316406,1.471073865890503,0.9908310770988464,1.2136456966400146,1.5635067224502563,1.3955199718475342,1.291980862617493,2.5258030891418457,2.1082420349121094,1.4768743515014648,1.4576441049575806,1.5302469730377195,2.343523979187012,3.2491579055786133,1.1944642066955566,1.9117110967636108,2.369359254837036,2.446971893310547,1.224215030670166,1.4695429801940918,1.576542854309082,1.3384432792663574,2.807667732238769,2.1425669193267822,2.0729551315307617,,1.3578442335128784,2.6440789699554443,1.6027990579605105,1.252323865890503,1.5148546695709229,2.262242555618286,1.549488186836243,3.3370492458343506,2.140944004058838
33,1.809850096702576,1.1245973110198977,1.6454730033874512,1.491573691368103,2.688546657562256,1.3728724718093872,1.570532202720642,3.737224817276001,2.346904754638672,1.4381415843963623,1.0556095838546753,1.2951998710632324,1.9880802631378172,1.4284127950668335,1.0434619188308716,2.4604122638702397,1.3144304752349854,1.5027586221694946,1.5525811910629272,1.4246835708618164,1.031499266624451,1.7836339473724363,1.47727632522583,1.9412338733673096,2.672332286834717,2.414691686630249,1.2506682872772217,1.9131096601486208,1.5863183736801147,1.311538815498352,1.9823335409164429,1.3358339071273804,2.08044695854187,,1.581734299659729,1.3798049688339231,2.2567267417907715,1.416295886039734,1.581865310668945,2.37223219871521,1.7190394401550293,1.79438054561615,2.508162260055542
34,1.9828290939331052,1.218418002128601,1.8352819681167605,1.6246774196624756,1.79823899269104,1.8624417781829836,1.9002385139465328,3.960989475250244,2.5533993244171143,1.4476780891418457,1.0957884788513184,1.3870983123779297,2.9303128719329834,1.2708555459976196,1.0678250789642334,2.584737539291382,1.2910088300704956,1.3018028736114502,1.462477207183838,1.4724732637405396,0.8711603283882141,1.5948594808578491,1.7917964458465576,1.6175355911254885,1.4201691150665283,2.413809537887573,1.180577516555786,2.338566303253174,1.5772969722747805,1.4802536964416504,1.9148465394973757,1.1573213338851929,2.1866114139556885,,1.5173245668411257,1.5032438039779663,1.7546076774597168,1.4446920156478882,1.589078664779663,2.2421395778656006,2.120863676071167,1.7492196559906006,1.7864223718643188
35,2.211254119873047,1.284908890724182,1.4690256118774414,2.0438966751098637,1.3852758407592771,1.3974066972732544,2.285118341445923,2.021584272384644,2.716958999633789,1.548379898071289,1.0836691856384275,1.4832900762557983,1.4631977081298828,1.539798378944397,1.087458252906799,2.525676727294922,1.3618491888046265,1.2601197957992554,1.435824275016785,1.6978915929794312,1.0381300449371338,1.537782073020935,1.5562095642089844,1.7022771835327148,1.4057068824768066,1.6544921398162842,1.1818567514419556,1.1898053884506226,1.5879000425338743,1.5503215789794922,2.0333731174468994,1.2245930433273315,2.4735782146453857,,1.4701727628707886,1.2948894500732422,1.9238338470458984,1.446563482284546,1.5861611366271973,2.505305290222168,2.275261402130127,1.8376294374465945,1.6289526224136353
36,1.7160521745681765,1.260926365852356,1.2725675106048584,1.1945735216140747,1.466439723968506,1.428065538406372,1.4634356498718262,2.101775646209717,2.437997341156006,1.6002322435379028,1.2389482259750366,1.8536396026611328,1.314911723136902,1.782110571861267,1.1114407777786257,2.4888055324554443,1.4684711694717407,1.287867546081543,1.599583387374878,1.0144431591033936,0.9194759726524352,2.019669532775879,1.7600914239883425,1.8301823139190676,1.4202669858932495,1.6570379734039309,1.2096867561340332,1.2637425661087036,1.7085702419281006,1.609116792678833,2.341762065887451,1.4691578149795532,1.823864817619324,,1.0920122861862185,1.4078706502914429,1.6571167707443235,1.658507227897644,1.7207602262496948,2.768946647644043,1.42537522315979,1.9888776540756223,1.8582463264465328
37,1.80000638961792,1.1424952745437622,1.4383246898651123,1.177359104156494,1.422965407371521,1.3749403953552246,1.4464704990386963,2.17632269859314,1.7846869230270386,1.6778202056884766,1.3403621912002563,1.9721832275390625,1.292449116706848,2.096757173538208,1.0889800786972046,2.495614051818848,1.6713035106658936,1.3482667207717896,2.083749771118164,0.9608576893806458,0.9501357078552246,2.4654524326324463,1.3605581521987915,1.7082690000534058,1.2060561180114746,1.714024782180786,1.3771456480026243,1.1632457971572876,1.756786584854126,1.2355880737304688,3.1197545528411865,1.9250987768173216,1.8776581287384035,,1.0731033086776731,1.5313228368759155,1.8112095594406128,1.7522951364517212,2.125869035720825,2.924344778060913,1.267667531967163,2.0113112926483154,1.4709455966949463
