,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.3102866779089376,0.3676222596964587,0.3431703204047217,0.306070826306914,0.2689713322091062,0.3355817875210792,0.3819561551433389,0.4730185497470489,0.393760539629005,0.4291736930860034,0.4510961214165261,0.3237774030354131,0.2883642495784148,0.4106239460370995,0.2647554806070826,0.4190556492411467,0.3372681281618887,0.46964586846543,0.2563237774030354,0.3322091062394603,0.4038785834738617,0.3001686340640809,0.3254637436762226,0.5640809443507588,0.5227655986509275,0.4047217537942664,0.4283305227655986,0.46964586846543,0.387858347386172,0.2639123102866779,0.3558178752107925,0.3642495784148398,0.2647554806070826
1,0.3035413153456998,0.5446880269814502,0.5126475548060708,0.575885328836425,,0.3583473861720067,0.5539629005059022,0.5101180438448567,0.5463743676222597,0.4890387858347386,0.5092748735244519,0.3069139966273187,0.281618887015177,0.4376053962900506,0.2765598650927487,0.4873524451939292,0.4013490725126475,0.5387858347386172,0.2681281618887015,0.4940978077571669,0.4915682967959527,0.3136593591905565,0.3347386172006745,0.5379426644182125,0.5126475548060708,0.3263069139966273,0.5193929173693086,0.2858347386172006,0.5320404721753794,0.3094435075885329,0.4898819561551433,0.5438448566610455,0.3566610455311973
2,0.2925801011804384,0.5101180438448567,0.5084317032040472,0.5666104553119731,,0.5387858347386172,0.5421585160202361,0.521079258010118,0.4215851602023608,0.5067453625632378,0.5185497470489039,0.266441821247892,0.2807757166947723,0.5092748735244519,0.2689713322091062,0.3887015177065767,0.545531197301855,0.5202360876897133,0.5092748735244519,0.4991568296795953,0.5101180438448567,0.5421585160202361,0.3962900505902192,0.5134907251264755,0.5295109612141653,0.46964586846543,0.5134907251264755,0.2959527824620573,0.53035413153457,0.2521079258010118,0.5084317032040472,0.5126475548060708,0.5
3,0.3035413153456998,0.5101180438448567,0.524451939291737,0.5261382799325464,,0.5337268128161888,0.5354131534569984,0.5092748735244519,0.3693086003372681,0.4873524451939292,0.5126475548060708,0.2580101180438449,0.5354131534569984,0.5084317032040472,0.5851602023608768,0.3296795952782462,0.5143338954468802,0.5101180438448567,0.5118043844856661,0.5118043844856661,0.5075885328836425,0.4966273187183811,0.4704890387858347,0.5809443507588533,0.521079258010118,0.4915682967959527,0.5109612141652614,0.2799325463743676,0.5387858347386172,0.2394603709949409,0.5084317032040472,0.4865092748735244,0.5084317032040472
4,0.4966273187183811,0.5109612141652614,0.545531197301855,0.5767284991568297,,0.4721753794266441,0.554806070826307,0.4595278246205733,0.4401349072512647,0.3988195615514334,0.5227655986509275,0.4704890387858347,0.521079258010118,0.5261382799325464,0.5134907251264755,0.4747048903878583,0.5084317032040472,0.4983136593591905,0.5134907251264755,0.475548060708263,0.3819561551433389,0.424114671163575,0.5101180438448567,0.5590219224283305,0.5067453625632378,0.4957841483979764,0.5109612141652614,0.5084317032040472,0.5185497470489039,0.5615514333895447,0.4679595278246206,0.4915682967959527,0.4578414839797639
5,0.4679595278246206,0.4983136593591905,0.5421585160202361,0.5775716694772344,,0.3313659359190556,0.554806070826307,0.3785834738617201,0.5227655986509275,0.4274873524451939,0.6011804384485666,0.4974704890387858,0.5269814502529511,0.5489038785834739,0.5775716694772344,0.4350758853288364,0.5674536256323778,0.5328836424957841,0.5370994940978078,0.5033726812816189,0.2681281618887015,0.572512647554806,0.5084317032040472,0.5573355817875211,0.5227655986509275,0.5387858347386172,0.5118043844856661,0.5092748735244519,0.4940978077571669,0.5193929173693086,0.4072512647554806,0.4595278246205733,0.4114671163575042
6,0.4510961214165261,0.5430016863406408,0.554806070826307,0.5059021922428331,,0.5236087689713322,0.5876897133220911,0.6315345699831366,0.5101180438448567,0.4342327150084317,0.575885328836425,0.357504215851602,0.53035413153457,0.551433389544688,0.5868465430016864,0.40893760539629,0.5649241146711635,0.5185497470489039,0.372681281618887,0.5084317032040472,0.5109612141652614,0.5691399662731872,0.5084317032040472,0.5632377740303541,0.5193929173693086,0.5370994940978078,0.5202360876897133,0.5261382799325464,0.5101180438448567,0.5109612141652614,0.3887015177065767,0.3347386172006745,0.3440134907251265
7,0.4021922428330522,0.5345699831365935,0.5733558178752108,0.5590219224283305,,0.545531197301855,0.5876897133220911,0.6357504215851602,0.5109612141652614,0.3558178752107925,0.5531197301854974,0.2900505902192243,0.521079258010118,0.5286677908937606,0.5615514333895447,0.3355817875210792,0.5733558178752108,0.4704890387858347,0.3760539629005059,0.5295109612141653,0.5295109612141653,0.5632377740303541,0.5084317032040472,0.5590219224283305,0.5278246205733558,0.5446880269814502,0.5295109612141653,0.5126475548060708,0.5421585160202361,0.5581787521079258,0.3482293423271501,0.3077571669477234,0.3111298482293423
8,0.4586846543001686,0.5404721753794266,0.5682967959527825,0.581787521079258,,0.5472175379426644,0.5370994940978078,0.6096121416526138,0.4072512647554806,0.3347386172006745,0.5961214165261383,0.266441821247892,0.4974704890387858,0.5741989881956155,0.5261382799325464,0.3018549747048903,0.5775716694772344,0.4747048903878583,0.490725126475548,0.5354131534569984,0.5952782462057336,0.5522765598650927,0.5092748735244519,0.56070826306914,0.5320404721753794,0.5438448566610455,0.5185497470489039,0.5118043844856661,0.572512647554806,0.4991568296795953,0.3381112984822934,0.2824620573355818,0.4013490725126475
9,0.4384485666104553,0.554806070826307,0.596964586846543,0.6112984822934233,,0.5202360876897133,0.5379426644182125,0.53035413153457,0.4569983136593591,0.4789207419898819,0.6003372681281619,0.2655986509274873,0.5050590219224284,0.5784148397976391,0.56070826306914,0.4569983136593591,0.5379426644182125,0.3743676222596964,0.5404721753794266,0.5067453625632378,0.6003372681281619,0.5472175379426644,0.5109612141652614,0.5413153456998314,0.515177065767285,0.5387858347386172,0.53035413153457,0.5134907251264755,0.5649241146711635,0.5598650927487352,0.5092748735244519,0.3946037099494098,0.5505902192242833
