,0,1,2,3,4,5,6,7,8,9
0,0.4825,0.5225,0.8175,0.93,0.8375,0.9475,0.8275,0.8925,0.795,0.51
1,0.945,0.9325,0.9275,0.855,0.92,0.93,0.94,0.9175,0.8975,0.875
2,0.9425,0.935,0.9275,0.9025,0.9325,0.9125,0.945,0.93,0.9125,0.8975
3,0.945,0.9525,0.93,0.9075,0.9575,0.94,0.945,0.9175,0.915,0.92
4,0.95,0.9475,0.935,0.9175,0.9675,0.95,0.94,0.9225,0.915,0.92
5,0.945,0.95,0.9325,0.915,0.945,0.9375,0.9475,0.93,0.915,0.92
6,0.95,0.955,0.94,0.9175,0.94,0.9475,0.95,0.925,0.9125,0.915
7,0.945,0.9575,0.9375,0.915,0.9325,0.9525,0.955,0.9325,0.915,0.915
8,0.945,0.96,0.94,0.915,0.9475,0.9475,0.955,0.93,0.92,0.915
9,0.9475,0.955,0.94,0.915,0.94,0.95,0.96,0.93,0.92,0.915
10,0.945,0.9525,0.94,0.915,0.955,0.9625,0.9575,0.9375,0.9225,0.9175
11,0.945,0.9525,0.9375,0.915,0.9525,0.96,0.96,0.9375,0.9225,0.915
12,0.945,0.955,0.9375,0.915,0.955,0.965,0.96,0.9375,0.9225,0.915
13,0.9475,0.96,0.9375,0.9175,0.95,0.9575,0.96,0.94,0.9225,0.915
14,0.9475,0.96,0.9375,0.9175,0.9575,0.9125,0.9575,0.9375,0.9225,0.915
15,0.945,0.96,0.9375,0.9175,0.9625,0.9225,0.96,0.9325,0.9225,0.915
16,0.945,0.9525,0.9375,0.9175,0.965,0.9525,0.96,0.9375,0.9225,0.915
17,0.945,0.96,0.9375,0.9175,0.9625,0.96,0.9575,0.9375,0.9225,0.9175
18,0.945,0.96,0.94,0.9175,0.9625,0.95,0.9575,0.9375,0.9225,0.9175
19,0.9475,0.9525,0.9375,0.9175,0.9625,0.95,0.9575,0.935,0.9225,0.915
20,0.9475,0.9575,0.94,0.9175,0.965,0.9375,0.9575,0.9375,0.9225,0.915
21,0.9475,0.9575,0.94,0.9175,0.965,0.935,0.9575,0.935,0.9225,0.915
22,0.95,0.9575,0.94,0.9175,0.965,0.935,0.96,0.9325,0.9225,0.9175
23,0.9525,0.9575,0.9425,0.9175,0.965,0.955,0.96,0.935,0.9225,0.915
24,0.9525,0.9575,0.9425,0.9175,0.9675,0.9425,0.96,0.9325,0.9225,0.915
25,0.95,0.955,0.945,0.9175,0.9625,0.9375,0.955,0.9375,0.9225,0.9125
26,0.955,0.95,0.955,0.9175,0.9675,0.9375,0.9575,0.9375,0.9225,0.915
27,0.9525,0.95,0.9525,0.9175,0.9675,0.9275,0.9575,0.935,0.9225,0.915
28,0.9525,0.9575,0.9575,0.915,0.9675,0.9275,0.9575,0.9375,0.9225,0.915
29,0.955,0.9475,0.955,0.915,0.9675,0.925,0.9575,0.935,0.9225,0.915
30,0.955,0.95,0.9575,0.915,0.965,0.925,0.96,0.94,0.9225,0.915
31,0.955,0.955,0.9575,0.915,0.965,0.9425,0.96,0.9375,0.9225,0.9175
32,0.9525,0.95,0.9575,0.915,0.965,0.9625,0.96,0.94,0.9225,0.9175
33,0.9575,0.9475,0.955,0.915,0.9675,0.9475,0.96,0.935,0.9225,0.9175
34,0.9575,0.955,0.9525,0.915,0.9675,0.9575,0.9575,0.9375,0.9225,0.9175
35,0.9625,0.9475,0.9575,0.915,0.965,0.945,0.96,0.9475,0.92,0.9175
36,0.9625,0.9575,0.9525,0.915,0.9675,0.9475,0.955,0.94,0.92,0.9175
37,0.96,0.9575,0.955,0.915,0.9675,0.95,0.9575,0.9375,0.9225,0.9175
38,0.96,0.9575,0.9575,0.9175,0.965,0.96,0.9575,0.9375,0.9225,0.92
39,0.9625,0.955,0.9525,0.92,0.9675,0.96,0.955,0.9375,0.9225,0.915
40,0.9575,0.96,0.9525,0.92,0.9675,0.9475,0.955,0.9475,0.92,0.9175
41,0.96,0.95,0.9525,0.92,0.9675,0.965,0.955,0.94,0.9225,0.915
42,0.96,0.9525,0.9575,0.92,0.9675,0.9525,0.9525,0.935,0.9225,0.92
43,0.96,0.9575,0.9625,0.9225,0.9675,0.9575,0.955,0.94,0.9225,0.9175
44,0.96,0.9575,0.9625,0.9225,0.9675,0.95,0.955,0.9375,0.9225,0.9175
45,0.955,0.9575,0.9625,0.9225,0.9675,0.95,0.955,0.9375,0.9225,0.9125
46,0.9575,0.96,0.9625,0.9175,0.9675,0.9525,0.955,0.94,0.9225,0.9125
47,0.95,0.96,0.9625,0.92,0.9675,0.9475,0.955,0.94,0.9225,0.9125
48,0.95,0.9625,0.9625,0.92,0.9675,0.95,0.955,0.935,0.9225,0.9125
49,0.9475,0.96,0.9625,0.915,0.9675,0.95,0.955,0.935,0.9225,0.9125
50,0.95,0.96,0.965,0.915,0.9675,0.9575,0.955,0.9425,0.9225,0.9125
51,0.95,0.9625,0.97,0.9175,0.9675,0.9575,0.955,0.935,0.9225,0.9125
52,0.95,0.965,0.9725,0.915,0.9675,0.95,0.955,0.9375,0.9225,0.9125
53,0.9475,0.965,0.9725,0.92,0.9675,0.9475,0.955,0.945,0.9225,0.9125
54,0.95,0.965,0.9675,0.9225,0.9675,0.95,0.955,0.94,0.9225,0.915
55,0.9475,0.965,0.97,0.93,0.9675,0.95,0.955,0.9425,0.9275,0.915
56,0.9475,0.965,0.97,0.925,0.9675,0.95,0.955,0.945,0.9275,0.9175
57,0.95,0.965,0.9725,0.9325,0.9675,0.95,0.955,0.945,0.925,0.9125
58,0.9475,0.965,0.97,0.9325,0.9675,0.95,0.955,0.9375,0.925,0.9175
59,0.945,0.965,0.9725,0.9325,0.965,0.95,0.9525,0.94,0.925,0.9125
60,0.9475,0.9675,0.9725,0.9325,0.9675,0.9575,0.9525,0.945,0.9275,0.9125
