,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.871,0.873,0.87,0.87,0.873,0.871,0.87,0.872,0.873,0.873,0.872,0.871,0.87,0.87,0.873,0.869,0.869,0.872,0.87,0.871
