,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,0.236087689713322,0.3094435075885329,0.2554806070826307,0.2554806070826307,0.2554806070826307,0.236087689713322,0.4578414839797639,0.5084317032040472,0.236087689713322,0.236087689713322,0.5084317032040472,0.236087689713322,0.4763912310286678,0.4738617200674536,0.5075885328836425,0.236087689713322,0.5084317032040472,0.2563237774030354,0.2554806070826307,0.5084317032040472,0.2824620573355818,0.2554806070826307,0.2613827993254637,0.5143338954468802,0.236087689713322,0.342327150084317,0.2554806070826307,0.2554806070826307,0.5084317032040472,0.2529510961214165,0.5084317032040472,0.236087689713322,0.5084317032040472,0.236087689713322,0.3397976391231028,0.3052276559865092,0.2554806070826307,0.5084317032040472,0.4789207419898819,0.2689713322091062,0.490725126475548,0.236087689713322,0.5067453625632378,0.2411467116357504,0.5092748735244519,0.3844856661045531,0.236087689713322,0.2554806070826307,0.2377740303541315
1,0.236087689713322,0.3364249578414839,0.2554806070826307,0.2554806070826307,0.2554806070826307,0.236087689713322,0.448566610455312,0.5084317032040472,0.5446880269814502,0.2369308600337268,0.5084317032040472,0.5193929173693086,0.5202360876897133,0.4418212478920742,0.5059021922428331,0.236087689713322,0.5084317032040472,0.281618887015177,0.2672849915682967,0.5084317032040472,0.2959527824620573,0.3086003372681282,0.2580101180438449,0.5185497470489039,0.5118043844856661,0.5109612141652614,0.2554806070826307,0.393760539629005,0.5067453625632378,0.2462057335581787,0.5084317032040472,0.4898819561551433,0.5160202360876898,0.4890387858347386,0.2917369308600337,0.56070826306914,0.2554806070826307,0.5059021922428331,0.5075885328836425,0.4654300168634064,0.475548060708263,0.236087689713322,0.5084317032040472,0.4460370994940978,0.5109612141652614,0.5143338954468802,0.5337268128161888,0.2554806070826307,0.2369308600337268
2,0.2386172006745362,0.3111298482293423,0.4974704890387858,0.2554806070826307,0.2554806070826307,0.2377740303541315,0.3946037099494098,0.5084317032040472,0.4991568296795953,0.2386172006745362,0.5084317032040472,0.5067453625632378,0.5252951096121417,0.5472175379426644,0.484822934232715,0.236087689713322,0.5084317032040472,0.5489038785834739,0.5219224283305227,0.5084317032040472,0.3920741989881956,0.3482293423271501,0.2571669477234401,0.5092748735244519,0.5092748735244519,0.5101180438448567,0.2554806070826307,0.5067453625632378,0.5101180438448567,0.2377740303541315,0.5050590219224284,0.4873524451939292,0.5134907251264755,0.5311973018549747,0.311973018549747,0.5295109612141653,0.2554806070826307,0.5075885328836425,0.5126475548060708,0.4915682967959527,0.3701517706576728,0.236087689713322,0.5084317032040472,0.4005059021922428,0.5252951096121417,0.4873524451939292,0.5691399662731872,0.2554806070826307,0.2386172006745362
3,0.2529510961214165,0.2731871838111298,0.5025295109612141,0.2554806070826307,0.2554806070826307,0.2706576728499157,0.4376053962900506,0.5084317032040472,0.4308600337268128,0.2428330522765598,0.5084317032040472,0.4654300168634064,0.5261382799325464,0.545531197301855,0.5564924114671164,0.236087689713322,0.5084317032040472,0.5438448566610455,0.4494097807757167,0.5092748735244519,0.4317032040472175,0.3086003372681282,0.2588532883642496,0.5168634064080945,0.5101180438448567,0.5092748735244519,0.5716694772344013,0.5126475548060708,0.5101180438448567,0.236087689713322,0.5050590219224284,0.5801011804384486,0.4881956155143339,0.5269814502529511,0.3010118043844856,0.3979763912310287,0.2554806070826307,0.5042158516020236,0.53035413153457,0.4822934232715008,0.3617200674536256,0.236087689713322,0.5084317032040472,0.4367622259696458,0.5421585160202361,0.5177065767284992,0.5615514333895447,0.2554806070826307,0.2470489038785834
4,0.2639123102866779,0.2630691399662732,0.5092748735244519,0.2715008431703204,0.2554806070826307,0.327150084317032,0.4215851602023608,0.5084317032040472,0.4300168634064081,0.2478920741989882,0.5084317032040472,0.4983136593591905,0.5278246205733558,0.5632377740303541,0.5286677908937606,0.2369308600337268,0.5084317032040472,0.5143338954468802,0.4350758853288364,0.5084317032040472,0.3912310286677909,0.4418212478920742,0.3870151770657672,0.5177065767284992,0.5126475548060708,0.515177065767285,0.5649241146711635,0.463743676222597,0.5101180438448567,0.236087689713322,0.4300168634064081,0.5649241146711635,0.463743676222597,0.4974704890387858,0.2639123102866779,0.3338954468802698,0.2554806070826307,0.5059021922428331,0.5278246205733558,0.4763912310286678,0.4418212478920742,0.236087689713322,0.5084317032040472,0.5059021922428331,0.5792580101180439,0.5016863406408094,0.5539629005059022,0.2563237774030354,0.260539629005059
5,0.3279932546374368,0.2613827993254637,0.5177065767284992,0.3043844856661045,0.2554806070826307,0.3010118043844856,0.4443507588532883,0.5084317032040472,0.4957841483979764,0.2419898819561551,0.5084317032040472,0.515177065767285,0.5168634064080945,0.5691399662731872,0.5573355817875211,0.2613827993254637,0.5252951096121417,0.5059021922428331,0.524451939291737,0.5033726812816189,0.4342327150084317,0.5682967959527825,0.5219224283305227,0.5118043844856661,0.5118043844856661,0.5160202360876898,0.5370994940978078,0.5025295109612141,0.5109612141652614,0.2419898819561551,0.5025295109612141,0.5868465430016864,0.5075885328836425,0.5252951096121417,0.2563237774030354,0.3600337268128162,0.2790893760539629,0.5101180438448567,0.4839797639123103,0.5143338954468802,0.4384485666104553,0.236087689713322,0.5092748735244519,0.5118043844856661,0.4814502529510961,0.43929173693086,0.5986509274873525,0.2588532883642496,0.40893760539629
6,0.3397976391231028,0.2580101180438449,0.5236087689713322,0.2875210792580101,0.2554806070826307,0.260539629005059,0.5126475548060708,0.5160202360876898,0.5843170320404721,0.2436762225969646,0.5084317032040472,0.4957841483979764,0.5202360876897133,0.5556492411467117,0.5489038785834739,0.3777403035413153,0.5674536256323778,0.5320404721753794,0.5160202360876898,0.4940978077571669,0.4064080944350758,0.5775716694772344,0.5202360876897133,0.521079258010118,0.5118043844856661,0.515177065767285,0.5750421585160203,0.460370994940978,0.5118043844856661,0.245362563237774,0.4814502529510961,0.5792580101180439,0.5404721753794266,0.5320404721753794,0.2554806070826307,0.3709949409780775,0.5050590219224284,0.5101180438448567,0.5193929173693086,0.521079258010118,0.5126475548060708,0.236087689713322,0.5118043844856661,0.4839797639123103,0.4831365935919056,0.4367622259696458,0.5902192242833052,0.2698145025295109,0.4772344013490725
7,0.4131534569983137,0.2571669477234401,0.5767284991568297,0.2521079258010118,0.2554806070826307,0.2588532883642496,0.4763912310286678,0.5202360876897133,0.6188870151770658,0.2419898819561551,0.5784148397976391,0.4477234401349072,0.5362563237774031,0.5354131534569984,0.5430016863406408,0.4418212478920742,0.5227655986509275,0.554806070826307,0.5370994940978078,0.4662731871838111,0.4291736930860034,0.5581787521079258,0.5177065767284992,0.5185497470489039,0.5185497470489039,0.5168634064080945,0.5868465430016864,0.5134907251264755,0.521079258010118,0.2478920741989882,0.5252951096121417,0.5101180438448567,0.4789207419898819,0.5328836424957841,0.2554806070826307,0.3718381112984823,0.5269814502529511,0.5084317032040472,0.5531197301854974,0.5295109612141653,0.5109612141652614,0.4940978077571669,0.5354131534569984,0.4494097807757167,0.5885328836424958,0.4376053962900506,0.5868465430016864,0.5328836424957841,0.4983136593591905
8,0.4114671163575042,0.2571669477234401,0.5691399662731872,0.2495784148397976,0.2554806070826307,0.2554806070826307,0.4308600337268128,0.4822934232715008,0.5910623946037099,0.2419898819561551,0.5902192242833052,0.4325463743676223,0.53035413153457,0.5623946037099494,0.551433389544688,0.5581787521079258,0.4207419898819561,0.5893760539629005,0.5505902192242833,0.4738617200674536,0.4569983136593591,0.5674536256323778,0.5185497470489039,0.5345699831365935,0.5177065767284992,0.5337268128161888,0.5590219224283305,0.5446880269814502,0.5168634064080945,0.3996627318718381,0.572512647554806,0.5699831365935919,0.3701517706576728,0.5590219224283305,0.2554806070826307,0.3836424957841484,0.5404721753794266,0.5084317032040472,0.5682967959527825,0.5370994940978078,0.53035413153457,0.5564924114671164,0.5337268128161888,0.4839797639123103,0.5666104553119731,0.5101180438448567,0.5775716694772344,0.5193929173693086,0.5059021922428331
9,0.4165261382799325,0.2571669477234401,0.5649241146711635,0.2470489038785834,0.2563237774030354,0.2554806070826307,0.3785834738617201,0.5370994940978078,0.6087689713322091,0.2403035413153457,0.484822934232715,0.4688026981450253,0.5379426644182125,0.6011804384485666,0.5438448566610455,0.5387858347386172,0.5075885328836425,0.5910623946037099,0.5421585160202361,0.4932546374367622,0.4949409780775716,0.5632377740303541,0.5337268128161888,0.5691399662731872,0.5236087689713322,0.545531197301855,0.5868465430016864,0.5337268128161888,0.5801011804384486,0.3988195615514334,0.5860033726812817,0.5750421585160203,0.3794266441821248,0.5682967959527825,0.2554806070826307,0.372681281618887,0.5430016863406408,0.5084317032040472,0.581787521079258,0.5767284991568297,0.5269814502529511,0.5143338954468802,0.5328836424957841,0.5489038785834739,0.5708263069139966,0.5370994940978078,0.602866779089376,0.524451939291737,0.5
