,1
0,11.088488340377808
1,11.052717685699463
2,11.030184984207153
3,10.981660604476929
4,10.728753566741943
5,10.616079568862915
6,10.620102643966675
7,10.575883388519287
8,10.075808763504028
9,9.941408514976501
10,9.900606036186218
11,9.907181143760681
12,9.910187125205994
13,9.933391451835632
14,9.91845715045929
15,9.9287428855896
16,9.932441711425781
17,9.890120387077332
18,9.74123215675354
19,9.628876805305481
20,9.611675262451172
21,9.615469455718994
22,9.617565870285034
23,9.62505030632019
24,9.638315677642822
25,9.608765006065369
26,9.614832162857056
27,9.593246221542358
28,9.572566270828247
29,9.579546451568604
30,9.581820487976074
31,9.541997194290161
32,9.54761552810669
33,9.521283864974976
34,9.410606145858765
35,9.413532853126526
36,9.309059977531433
37,9.260690331459045
38,9.187130331993103
39,9.188632011413574
40,9.154471397399902
41,9.148908972740173
42,9.15099835395813
43,9.126437783241272
44,9.049893021583557
45,8.95641553401947
46,8.921244621276855
47,8.867655396461487
48,8.851185321807861
49,8.850109219551086
50,8.752081394195557
51,8.55991780757904
52,8.452248215675354
53,8.442174077033997
54,8.452433347702026
55,8.459312915802002
56,8.4221031665802
57,8.425006985664368
58,8.3957017660141
59,8.386759996414185
60,8.29529070854187
61,8.268292903900146
62,8.274591445922852
63,8.281485438346863
64,8.292659163475037
65,8.30160939693451
66,8.307075500488281
67,8.303197383880615
68,8.293606758117676
69,8.292460680007935
70,8.294954419136047
71,8.296001076698303
72,8.299313426017761
73,8.292990446090698
74,8.266937375068665
75,8.26762843132019
76,8.26693844795227
77,8.25103497505188
78,8.228137493133545
79,8.22987711429596
80,8.229954242706299
81,8.216582655906677
82,8.218642354011536
83,8.205254554748535
84,8.209081292152405
85,8.21535050868988
86,8.218959927558899
87,8.200095772743225
88,8.185897588729858
89,8.187326550483704
90,8.157695889472961
91,8.05962872505188
92,8.055358529090881
93,8.059019327163696
94,8.066842198371887
95,8.078085899353027
96,8.087820291519165
97,8.054531574249268
98,7.970438241958618
99,7.949166893959045
100,7.952115297317505
101,7.870274901390076
102,7.8706605434417725
103,7.808110475540161
104,7.790644645690918
105,7.766190052032471
106,7.7705875635147095
107,7.774698376655579
108,7.775710225105286
109,7.777658820152283
110,7.7179707288742065
111,7.642629146575928
112,7.644101023674011
113,7.636043071746826
114,7.642822980880737
115,7.649001717567444
116,7.655285954475403
117,7.668711066246033
118,7.680383205413818
119,7.68392026424408
120,7.685099720954895
121,7.681289911270142
122,7.686449646949768
123,7.655330181121826
124,7.657621264457703
125,7.659780859947205
126,7.6450865268707275
127,7.538148403167725
128,7.54252290725708
129,7.568808555603027
130,7.505079030990601
131,7.503823518753052
132,7.506942272186279
133,7.452814817428589
134,7.436804533004761
135,7.411323428153992
136,7.356644988059998
137,7.365756988525391
138,7.380055904388428
139,7.404482483863831
140,7.4265265464782715
141,7.4274444580078125
142,7.431995630264282
143,7.436793565750122
144,7.421140909194946
145,7.430160045623779
146,7.440626263618469
147,7.366437315940857
148,7.380603194236755
149,7.4102394580841064
150,7.441681742668152
151,7.458971381187439
