,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49,run_50
0,0.5682967959527825,0.3558178752107925,0.4510961214165261,0.4949409780775716,0.5927487352445194,0.3246205733558179,0.4131534569983137,0.5101180438448567,0.5050590219224284,0.448566610455312,0.5193929173693086,0.4865092748735244,0.4274873524451939,0.5716694772344013,0.5092748735244519,0.4797639123102867,0.418212478920742,0.4747048903878583,0.4510961214165261,0.4881956155143339,0.2293423271500843,0.2942664418212479,0.5489038785834739,0.4080944350758853,0.4106239460370995,0.4494097807757167,0.2318718381112985,0.2141652613827993,0.3895446880269814,0.4747048903878583,0.4207419898819561,0.2782462057335582,0.2866779089376054,0.3996627318718381,0.3389544688026981,0.5792580101180439,0.2529510961214165,0.4131534569983137,0.5775716694772344,0.4477234401349072,0.4376053962900506,0.515177065767285,0.4839797639123103,0.4831365935919056,0.5160202360876898,0.572512647554806,0.4274873524451939,0.6129848229342327,0.5370994940978078,0.3870151770657672
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.5084317032040472,0.5101180438448567,0.3010118043844856,0.3473861720067454,0.6694772344013491,0.5851602023608768,0.4502529510961214,0.2748735244519393,0.5328836424957841,0.5084317032040472,0.5927487352445194,0.5489038785834739,0.448566610455312,0.460370994940978,0.4207419898819561,0.5118043844856661,0.6188870151770658,0.5430016863406408,0.663575042158516,0.5413153456998314,0.5084317032040472,0.4629005059021922,0.3035413153456998,0.4401349072512647,0.6644182124789207,0.5042158516020236,0.209106239460371,0.4460370994940978,0.5084317032040472,0.5876897133220911,0.6155143338954469,0.53035413153457,0.5084317032040472,0.4814502529510961,0.5295109612141653,0.4814502529510961,0.6180438448566611,0.5413153456998314,0.5649241146711635,0.6315345699831366,0.5387858347386172,0.5084317032040472,0.4865092748735244,0.6593591905564924,0.6416526138279932,0.5801011804384486,0.4561551433389544,0.5092748735244519,0.5084317032040472,0.4924114671163575
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
