,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49,run_50
51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.9525,0.9475,0.94,0.95,0.93,0.9325,0.9275,0.93,0.92,0.9175,0.9525,0.9475,0.945,0.93,0.93,0.95,0.955,0.9425,0.9375,0.9575,0.94,0.9425,0.9175,0.9375,0.915,0.9475,0.9475,0.9325,0.9575,0.9375,0.9275,0.945,0.9475,0.9375,0.91,0.9425,0.905,0.9475,0.965,0.9225,0.9675,0.95,0.9475,0.9025,0.9225,0.925,0.945,0.96,0.9275,0.9325
56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.9425,0.94,0.9425,0.95,0.945,0.9325,0.93,0.9325,0.9175,0.94,0.955,0.9475,0.93,0.955,0.9325,0.95,0.9575,0.94,0.9425,0.9575,0.9425,0.93,0.925,0.9375,0.92,0.955,0.95,0.945,0.955,0.94,0.935,0.95,0.945,0.94,0.9475,0.9425,0.91,0.945,0.96,0.9225,0.9575,0.95,0.95,0.9125,0.9225,0.9225,0.9325,0.96,0.9275,0.935
