,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.7012032270431519,0.8935655951499939,0.6673811078071594,0.7551715970039368,0.8906263113021851,0.7125365734100342,0.7714197039604187,0.6691444516181946,0.7354395389556885,0.6748120188713074,0.710115909576416,0.7116246223449707,0.7582539916038513,0.792519748210907,0.6714395880699158,0.6752007007598877,0.7433875799179077,0.6845435500144958,0.7135576009750366,0.7572595477104187,0.7902771830558777,0.7975603342056274,0.6807627081871033,0.680464506149292,0.6815825700759888,0.6520249843597412,0.7007269859313965,0.657691240310669,0.7224624752998352,0.7834792137145996,0.6655153036117554,0.6783857941627502,0.6760022640228271,0.7151882648468018,0.6805517673492432,0.7259272933006287,0.7746263146400452,0.7527354955673218,0.7401465773582458,0.7381572127342224,0.641354501247406,0.7167263627052307,0.7357981204986572,0.6794490218162537,0.7061665058135986,0.7551261782646179,0.7164358496665955,0.7747853994369507,0.7521041631698608,0.6854108572006226,0.8085457682609558,0.6879079341888428,0.7050091028213501,0.6872661709785461,0.7167015671730042,0.771606981754303,0.6757003664970398,0.6978452205657959,0.7126078009605408,0.8748740553855896,0.6770510673522949,0.7689189314842224,0.8475330471992493,0.6883789300918579,0.7045900821685791,1.041420578956604,0.6583558917045593,0.6989108324050903,0.8038917779922485,0.7151426672935486,0.9961894154548644,0.7573062181472778,0.7028072476387024,0.7050806283950806,0.7730832695960999,0.7471333146095276,0.7878901958465576,0.6707547903060913,0.6754302382469177,0.8553468585014343,0.6937202215194702,0.8120769262313843,0.7178559303283691,0.7167676687240601,0.6568829417228699,0.7145540118217468,0.6869510412216187,0.681351900100708,0.702839732170105,0.6753091216087341,0.6996364593505859,0.7210214734077454,0.7020469903945923,0.7710692882537842,0.7580031752586365,0.6840607523918152,0.8308167457580566,0.7458266615867615,0.7189783453941345,0.756439745426178
1,0.758944034576416,0.8706724047660828,0.7162702083587646,0.7467995285987854,0.7502900958061218,0.7592781186103821,0.7218336462974548,0.6770504117012024,0.8171713948249817,0.7146210670471191,0.7166410684585571,0.7694571018218994,0.7915914058685303,0.7043407559394836,0.6989230513572693,0.6834722757339478,0.6912062168121338,0.6554256677627563,0.6958338022232056,0.7544103264808655,0.717811644077301,0.855191171169281,0.7291101813316345,0.7054009437561035,0.6810283064842224,0.7774961590766907,0.7575274109840393,0.6989346146583557,0.774076521396637,0.7901748418807983,0.643329381942749,0.6670255064964294,0.6338738799095154,0.7370901703834534,0.6864400506019592,0.8054779171943665,0.7089207172393799,0.6948530077934265,0.6864013671875,0.7520591020584106,0.7413531541824341,0.7146832346916199,0.7588542699813843,0.6707188487052917,0.7083978056907654,0.7631767392158508,0.6974388360977173,0.7251884937286377,0.7894494533538818,0.7146099209785461,0.8443704843521118,0.7514076232910156,0.78919517993927,0.6896136999130249,0.7628030180931091,0.780977189540863,0.7417267560958862,0.6700989603996277,0.7647097110748291,0.731351375579834,0.6676673889160156,0.7799286842346191,0.7498233914375305,0.7664353251457214,0.7168009281158447,0.9824278950691224,0.7362275123596191,0.7191038727760315,0.8146762251853943,0.8247259259223938,0.7519290447235107,0.7767089605331421,0.8049020171165466,0.6819117665290833,0.7961722612380981,0.7191292643547058,0.6794257164001465,0.792255699634552,0.7179632782936096,0.7113243937492371,0.6896462440490723,0.8666079044342041,0.7499939799308777,0.6421911120414734,0.6683605313301086,0.6930789351463318,0.7241750359535217,0.6296461224555969,0.7356815338134766,0.7387092709541321,0.7344490885734558,0.6912574768066406,0.7171179056167603,0.746369481086731,0.70118248462677,0.7213712334632874,0.91215318441391,0.6903111934661865,0.6883900165557861,0.7084128856658936
2,0.7187049388885498,0.7766993045806885,0.6760896444320679,0.7190789580345154,0.7708931565284729,0.7109375,0.8324898481369019,0.657777726650238,0.8823860287666321,0.7367260456085205,0.7001639604568481,0.7166767120361328,0.8513944149017334,0.674396276473999,0.6548563241958618,0.711076557636261,0.7064039707183838,0.6474543809890747,0.6834509968757629,0.7238320112228394,0.7111696600914001,0.7630705237388611,0.6853229999542236,0.6973683834075928,0.7014187574386597,0.6574658155441284,0.8215460777282715,0.6293742656707764,0.7271145582199097,0.7471842169761658,0.618237316608429,0.6700694561004639,0.7031519412994385,0.714760959148407,0.6735926866531372,0.8943158984184265,0.7170297503471375,0.7062822580337524,0.7129566073417664,0.7871934771537781,0.846915602684021,0.7018029093742371,0.7252650260925293,0.6688782572746277,0.721615731716156,0.7325441241264343,0.7143726348876953,0.7370060086250305,0.8254207372665405,0.749207079410553,0.903941810131073,0.7005435824394226,0.8361977338790894,0.7075037956237793,0.7163054943084717,0.7878801822662354,0.6893208026885986,0.6678240299224854,0.7147679924964905,0.7093748450279236,0.7282898426055908,0.7445045709609985,0.7074040174484253,0.6975823044776917,0.7615612149238586,0.8693476319313049,0.6607347130775452,0.6947565674781799,0.8611771464347839,0.754519522190094,0.6663934588432312,0.7372420430183411,0.7194508910179138,0.7082940936088562,0.7297077178955078,0.7072416543960571,0.6857419013977051,0.8715754151344299,0.6652206182479858,0.6670657992362976,0.7019729614257812,0.7506551146507263,0.7119752764701843,0.7313282489776611,0.6692144870758057,0.6809924840927124,0.7683495879173279,0.6403380632400513,0.6930806636810303,0.8231400847434998,0.7750088572502136,0.6870079040527344,0.7458862066268921,0.7329232692718506,0.6965979933738708,0.7032439708709717,0.8020452260971069,0.688954770565033,0.6896479725837708,0.7057422399520874
3,0.6862836480140686,0.7105783224105835,0.6690921783447266,0.7178944945335388,0.7269895076751709,0.6904563307762146,0.7420791387557983,0.6751927733421326,0.799490749835968,0.7077260613441467,0.7053688168525696,0.7319982647895813,0.7767906188964844,0.6720883846282959,0.707407534122467,0.6974519491195679,0.7243534326553345,0.6097261309623718,0.6777226328849792,0.7029883861541748,0.7031209468841553,0.7583866119384766,0.730391263961792,0.7006277441978455,0.732503354549408,0.7394253015518188,0.7730922102928162,0.628584623336792,0.6983363628387451,0.7142794728279114,0.6293210983276367,0.6887064576148987,0.6351970434188843,0.7272429466247559,0.6703253984451294,0.7904787659645081,0.6993097066879272,0.6897711753845215,0.7376136183738708,0.7430487275123596,0.7799192667007446,0.7050649523735046,0.719613254070282,0.6626550555229187,0.7397534251213074,0.7136333584785461,0.7267186045646667,0.765785276889801,0.8270546793937683,0.7193250060081482,0.8282363414764404,0.7284273505210876,0.7542006969451904,0.6790921688079834,0.6715793609619141,0.7463992834091187,0.6549420952796936,0.6686204671859741,0.7286832928657532,0.7383442521095276,0.8192565441131592,0.7329596877098083,0.7067386507987976,0.6702780723571777,0.7893463373184204,0.835462212562561,0.7101827263832092,0.6955258250236511,0.785786509513855,0.7828995585441589,0.6848207116127014,0.7388027310371399,0.6552322506904602,0.7444484233856201,0.725191056728363,0.7020964622497559,0.665243923664093,0.7867507338523865,0.6823883652687073,0.6682929396629333,0.7183177471160889,0.6980688571929932,0.7521923780441284,0.8095800876617432,0.6563800573348999,0.6603199243545532,0.7266911864280701,0.6997928023338318,0.6876431107521057,0.9037352800369264,0.7293208837509155,0.6821709275245667,0.7135425806045532,0.7153903841972351,0.7262117266654968,0.6891081929206848,0.7424079775810242,0.6869281530380249,0.6840258836746216,0.6893348693847656
4,0.6859191060066223,0.6805660724639893,0.6906089186668396,0.7031856775283813,0.6930062174797058,0.7018074989318848,0.7745232582092285,0.6396616101264954,0.7434860467910767,0.6874164342880249,0.6994808912277222,0.7033072113990784,0.7385329604148865,0.6905204653739929,0.6642920970916748,0.6613007187843323,0.7476760745048523,0.6491532921791077,0.6713418364524841,0.6976446509361267,0.7055439949035645,0.7238314747810364,0.6777872443199158,0.7094431519508362,0.750694751739502,0.66205233335495,0.7327800989151001,0.6281891465187073,0.6910240054130554,0.6942317485809326,0.6171780228614807,0.6983372569084167,0.6401956081390381,0.7446572184562683,0.6911569237709045,0.7262616157531738,0.682097315788269,0.6906726360321045,0.704318642616272,0.743056058883667,0.7258684039115906,0.7189210653305054,0.7161892652511597,0.662394642829895,0.7449371218681335,0.702850341796875,0.7393006682395935,0.7435621619224548,0.8126340508460999,0.6922011375427246,0.763706386089325,0.6960828304290771,0.710060715675354,0.6748523712158203,0.6883223652839661,0.7186987400054932,0.6742855310440063,0.7063894867897034,0.702491044998169,0.699735164642334,0.7634162306785583,0.7262864708900452,0.6968595385551453,0.6789928674697876,0.7557060122489929,0.7934084534645081,0.6750185489654541,0.6880000829696655,0.7777481079101562,0.7485015392303467,0.7528259754180908,0.7186281085014343,0.6668580770492554,0.7150834798812866,0.7245727777481079,0.7025668621063232,0.6753736734390259,0.7192136645317078,0.7161290645599365,0.6614829301834106,0.7269670367240906,0.6944988965988159,0.7900756001472473,0.7110979557037354,0.658363401889801,0.6596913933753967,0.7276275157928467,0.7296862602233887,0.7038653492927551,0.9420599937438964,0.7244483828544617,0.6914839148521423,0.6896441578865051,0.7152339816093445,0.7073732614517212,0.6778529286384583,0.6990764737129211,0.6819359064102173,0.6788890361785889,0.6886084079742432
5,0.6938106417655945,0.6631524562835693,0.6516928672790527,0.701462984085083,0.6968526244163513,0.7145039439201355,0.8042613863945007,0.667198657989502,0.7113968729972839,0.6830078959465027,0.6927570104598999,0.653957188129425,0.7119201421737671,0.6745215058326721,0.6496067643165588,0.6944116353988647,0.7267481088638306,0.700797438621521,0.6412660479545593,0.6949979662895203,0.6999247670173645,0.7222509980201721,0.6980512738227844,0.7176927924156189,0.7239324450492859,0.6440727114677429,0.7083285450935364,0.6253445744514465,0.6903277635574341,0.6874287128448486,0.6196853518486023,0.6893162727355957,0.6639813780784607,0.7520501613616943,0.6764094829559326,0.6991631388664246,0.6861941814422607,0.6870593428611755,0.7002689242362976,0.7421649694442749,0.6935738921165466,0.736325740814209,0.7131075263023376,0.6455014944076538,0.7441948652267456,0.7001455426216125,0.744546115398407,0.7169038653373718,0.7888728380203247,0.6953751444816589,0.7261761426925659,0.7080127596855164,0.6912026405334473,0.6785658001899719,0.7035465836524963,0.6982231140136719,0.6090331077575684,0.6635744571685791,0.7067212462425232,0.704801619052887,0.727644145488739,0.7262184023857117,0.692533016204834,0.6951140761375427,0.7231032848358154,0.7789620757102966,0.6492658853530884,0.6837493777275085,0.7705351114273071,0.7463421821594238,0.7178549766540527,0.7054524421691895,0.6531352400779724,0.6880923509597778,0.7056498527526855,0.703504204750061,0.6888720989227295,0.6918594837188721,0.6807485222816467,0.6688215136528015,0.7201567888259888,0.7066329717636108,0.7652438282966614,0.7268935441970825,0.6823351383209229,0.6426969170570374,0.708433210849762,0.6998506188392639,0.7266799807548523,0.8622033596038818,0.7063823938369751,0.6679168939590454,0.6783608794212341,0.7125372886657715,0.6619610786437988,0.6552337408065796,0.7203254699707031,0.6833014488220215,0.6859790086746216,0.685089647769928
6,0.6817371845245361,0.5881898403167725,0.6490393877029419,0.7051544785499573,0.7036846280097961,0.7228053212165833,0.8077927231788635,0.6485236883163452,0.6870849132537842,0.6790681481361389,0.6852536201477051,0.7021172046661377,0.7097980976104736,0.6702430248260498,0.6459602117538452,0.726570188999176,0.7026369571685791,0.7314049601554871,0.6710327863693237,0.696036696434021,0.6972203254699707,0.7087295055389404,0.6734139323234558,0.7116333246231079,0.716530442237854,0.6460513472557068,0.683658242225647,0.6170198917388916,0.6913388967514038,0.6734268069267273,0.6592063903808594,0.6826117634773254,0.6364142894744873,0.7337186932563782,0.6798059344291687,0.7050755023956299,0.7107388377189636,0.6877408623695374,0.6903024315834045,0.7436092495918274,0.6517267823219299,0.7220707535743713,0.706266462802887,0.6491669416427612,0.745391309261322,0.6983513832092285,0.7494754791259766,0.7039181590080261,0.7652438282966614,0.6570279002189636,0.6968891620635986,0.6867910623550415,0.6789308786392212,0.6920855045318604,0.6843109130859375,0.6914331912994385,0.6196698546409607,0.6985710859298706,0.6924020648002625,0.695817232131958,0.7037718296051025,0.7139797210693359,0.6932948231697083,0.7124868035316467,0.7041076421737671,0.7674233913421631,0.6698636412620544,0.6771947741508484,0.7474923729896545,0.7269828915596008,0.7400035858154297,0.6896244883537292,0.6652082800865173,0.6625979542732239,0.7028274536132812,0.6977484822273254,0.7024838924407959,0.6815199255943298,0.6652041077613831,0.6919950246810913,0.7179086804389954,0.6975629329681396,0.7696102261543274,0.6883952617645264,0.6949656009674072,0.6439430117607117,0.6854074597358704,0.6740915179252625,0.7112621068954468,0.8289276361465454,0.6941667199134827,0.6781867146492004,0.6769394874572754,0.7058358788490295,0.6612287759780884,0.6635457873344421,0.6977025866508484,0.675876796245575,0.692535400390625,0.683897078037262
7,0.674166202545166,0.6490182280540466,0.6866254210472107,0.6976727843284607,0.6923214793205261,0.7140777111053467,0.8038248419761658,0.667152464389801,0.6765379309654236,0.6859363317489624,0.686180830001831,0.6612029075622559,0.7010286450386047,0.6691008806228638,0.655742883682251,0.6941013932228088,0.6885694265365601,0.7031291127204895,0.7036122679710388,0.6978868842124939,0.6920514702796936,0.696581244468689,0.6894242763519287,0.7116144299507141,0.7149857878684998,0.6252661943435669,0.6898045539855957,0.6221527457237244,0.6867928504943848,0.6536203026771545,0.6268148422241211,0.6823664307594299,0.6498092412948608,0.71815025806427,0.6815963983535767,0.7084082961082458,0.7374362349510193,0.6916912794113159,0.6823318004608154,0.7457250356674194,0.6739410161972046,0.720848798751831,0.6994204521179199,0.6654088497161865,0.7471401691436768,0.6979302763938904,0.7537664771080017,0.6959791779518127,0.7435141205787659,0.6061310768127441,0.6727362275123596,0.6915010809898376,0.6743385195732117,0.6806814074516296,0.6676828861236572,0.6893360018730164,0.5880510210990906,0.6628676652908325,0.6816936731338501,0.6799728870391846,0.7088501453399658,0.7101780772209167,0.6877657175064087,0.6959716081619263,0.6989986300468445,0.760110080242157,0.6578738689422607,0.6670432090759277,0.7261480093002319,0.7113711833953857,0.7759056687355042,0.6871829032897949,0.6592955589294434,0.6751514673233032,0.692801833152771,0.6936746835708618,0.6809303164482117,0.6836673617362976,0.6742517948150635,0.6759182810783386,0.7100464701652527,0.6920769214630127,0.7494521141052246,0.6919105052947998,0.7026088833808899,0.6614015698432922,0.6738768219947815,0.6629636883735657,0.6933062672615051,0.8142030835151672,0.6951220035552979,0.6572823524475098,0.6773584485054016,0.70215904712677,0.6438812017440796,0.6453115940093994,0.6992732882499695,0.6815335750579834,0.6902050971984863,0.6851714253425598
8,0.6628256440162659,0.5744325518608093,0.6621791124343872,0.698403537273407,0.6918420195579529,0.7141492366790771,0.7734134793281555,0.6912187933921814,0.6753294467926025,0.6834262609481812,0.685772180557251,0.6749178171157837,0.6960367560386658,0.668571949005127,0.6397256851196289,0.7094631791114807,0.6853969693183899,0.6692066788673401,0.6652981042861938,0.7031118869781494,0.6910684108734131,0.689296543598175,0.702617883682251,0.7146724462509155,0.7143585681915283,0.6453551650047302,0.6899528503417969,0.608254075050354,0.669849157333374,0.6757665276527405,0.6075365543365479,0.6827532052993774,0.6407389640808105,0.7123444080352783,0.6858415007591248,0.709502100944519,0.7037479877471924,0.6964726448059082,0.6862065196037292,0.7453112602233887,0.649513304233551,0.71396803855896,0.6966353058815002,0.6567903161048889,0.7494226098060608,0.6965945959091187,0.7600683569908142,0.6841967701911926,0.7325103282928467,0.6277655959129333,0.6759843230247498,0.6866523027420044,0.6685692071914673,0.6738483309745789,0.6709208488464355,0.6893951296806335,0.5920995473861694,0.6839389801025391,0.6891795992851257,0.6805404424667358,0.698655903339386,0.7045366764068604,0.692795991897583,0.6949173808097839,0.6945353150367737,0.7460961937904358,0.6610009670257568,0.671608567237854,0.7106706500053406,0.7087178230285645,0.7327218651771545,0.6869324445724487,0.6732610464096069,0.6943160891532898,0.687436044216156,0.6932350397109985,0.6708730459213257,0.7150714993476868,0.6520591974258423,0.6877248287200928,0.7077894806861877,0.6898937821388245,0.733214795589447,0.6962384581565857,0.6996427774429321,0.6635849475860596,0.676490068435669,0.6585838794708252,0.7003771066665649,0.8076764941215515,0.6906670331954956,0.6622094511985779,0.6769979000091553,0.6977163553237915,0.6536247134208679,0.6400756239891052,0.6873193979263306,0.6838690042495728,0.694740891456604,0.681010365486145
9,0.6634783744812012,0.6059922575950623,0.654331386089325,0.699482262134552,0.6945414543151855,0.704929530620575,0.7441467046737671,0.6896557807922363,0.6896315813064575,0.6775708198547363,0.6879964470863342,0.6851919293403625,0.6946781277656555,0.6707332730293274,0.6379790902137756,0.7208583354949951,0.6825087666511536,0.673185408115387,0.6789957284927368,0.700776219367981,0.6837018728256226,0.6864946484565735,0.6852913498878479,0.7164648175239563,0.7058222889900208,0.6895523071289062,0.692441999912262,0.604301929473877,0.6652504801750183,0.6536300778388977,0.6390475630760193,0.6829954385757446,0.6423907279968262,0.7096525430679321,0.6951956748962402,0.7042829990386963,0.6904128789901733,0.7017666697502136,0.6912907958030701,0.745758593082428,0.639509916305542,0.7084343433380127,0.6938492059707642,0.6682765483856201,0.7500865459442139,0.6965049505233765,0.7552392482757568,0.6808876991271973,0.7263695597648621,0.6501361727714539,0.6707139611244202,0.6940999627113342,0.655745267868042,0.6545153856277466,0.6620789170265198,0.6899449229240417,0.6123858094215393,0.6890436410903931,0.6896046996116638,0.6888523101806641,0.6971699595451355,0.6996674537658691,0.689200222492218,0.6868648529052734,0.6923890709877014,0.7326676845550537,0.6591077446937561,0.684894859790802,0.7011310458183289,0.7081100344657898,0.7076288461685181,0.6556693911552429,0.6710293292999268,0.7219855785369873,0.6826140880584717,0.6926149129867554,0.6583470106124878,0.7333065271377563,0.6384787559509277,0.6777721643447876,0.7027879953384399,0.6887146830558777,0.7144535779953003,0.687326192855835,0.6654388904571533,0.6682517528533936,0.6670385599136353,0.6576948761940002,0.6936041116714478,0.8113351464271545,0.677390456199646,0.6490976810455322,0.6748489141464233,0.700336217880249,0.6409982442855835,0.6527087688446045,0.689664900302887,0.6819896697998047,0.6905285120010376,0.6847453117370605
