,loss,accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/h1,config/h2,config/h3,config/lr,config/weight_decay,logdir
10,0.0027574629445904,0.2554806070826307,1.5381460189819336,False,,,50,8cb60_00010,c3be2a5eef82421c9e7421f2165f5539,2023-03-01_10-02-15,1677661335,75.76764917373657,2726651,gpu-011,10.1.1.7,75.76764917373657,0,50,0.0076527595520019,32,12,64,5.997627261093406e-06,7.778504643540614e-08,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00010_10_h1=32,h2=12,h3=64,lr=0.0000,weight_decay=0.0000_2023-03-01_10-00-48"
11,0.0027573977111764,0.5084317032040472,1.697329044342041,False,,,50,8cb60_00011,4bdc2828433e4b358cc28dbfd3849161,2023-03-01_10-02-19,1677661339,79.3349301815033,2726653,gpu-011,10.1.1.7,79.3349301815033,0,50,0.011775255203247,64,16,128,1.6724219177130421e-06,0.00032879196786022224,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00011_11_h1=64,h2=16,h3=128,lr=0.0000,weight_decay=0.0003_2023-03-01_10-00-48"
12,0.000615831232091,0.915682967959528,1.673289775848389,False,,,50,8cb60_00012,c978fd7f006b4d6b898c0793a43b2426,2023-03-01_10-02-18,1677661338,78.91394305229187,2726672,gpu-011,10.1.1.7,78.91394305229187,0,50,0.0102055072784423,12,32,128,0.0003629617838911954,6.252482932989071e-07,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00012_12_h1=12,h2=32,h3=128,lr=0.0004,weight_decay=0.0000_2023-03-01_10-00-48"
13,0.0028236325434448,0.236087689713322,1.5440540313720703,False,,,50,8cb60_00013,b3857fa435d84f0491d079b65da68535,2023-03-01_10-02-15,1677661335,75.00851893424988,2726690,gpu-011,10.1.1.7,75.00851893424988,0,50,0.0076868534088134,16,64,64,2.7590357559614146e-06,6.715819735507168e-08,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00013_13_h1=16,h2=64,h3=64,lr=0.0000,weight_decay=0.0000_2023-03-01_10-00-48"
14,0.0004546509122768,0.9308600337268128,1.4516839981079102,False,,,50,8cb60_00014,b1ae8ad33c8444f2a7525e467276724c,2023-03-01_10-02-16,1677661336,75.79100680351257,2726692,gpu-011,10.1.1.7,75.79100680351257,0,50,0.0076756477355957,12,0,32,0.0016592870866167153,0.0008474691368616875,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00014_14_h1=12,h2=0,h3=32,lr=0.0017,weight_decay=0.0008_2023-03-01_10-00-48"
15,0.0022246037024068,0.5295109612141653,1.513232707977295,False,,,50,8cb60_00015,47de6bf3ddd240db9ea43bd50f725f97,2023-03-01_10-02-17,1677661337,76.96326875686646,2726694,gpu-011,10.1.1.7,76.96326875686646,0,50,0.004284381866455,32,12,16,0.00015045306663296484,2.2167285263764565e-05,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00015_15_h1=32,h2=12,h3=16,lr=0.0002,weight_decay=0.0000_2023-03-01_10-00-48"
16,0.0007361097239322,0.9123102866779088,1.498600721359253,False,,,50,8cb60_00016,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-03-50,1677661430,98.31041717529295,2726525,gpu-011,10.1.1.7,98.31041717529295,0,50,0.0032277107238769,8,0,16,0.0008874761971340005,7.298166677730699e-05,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00016_16_h1=8,h2=0,h3=16,lr=0.0009,weight_decay=0.0001_2023-03-01_10-02-11"
17,0.0004861010442696,0.9291736930860034,3.1557791233062744,False,,,50,8cb60_00017,3e9d3aee35244ee7b989ef0b9ec34725,2023-03-01_10-03-58,1677661438,104.92524814605711,2726596,gpu-011,10.1.1.7,104.92524814605711,0,50,0.0046954154968261,16,32,32,0.0008711402228258697,0.0001332665610143639,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00017_17_h1=16,h2=32,h3=32,lr=0.0009,weight_decay=0.0001_2023-03-01_10-02-13"
18,0.0008715652243483,0.927487352445194,1.0504329204559326,False,,,50,8cb60_00018,6b6fbd5e75dd4779b7ba8abd0be5fd0b,2023-03-01_10-03-46,1677661426,92.0083622932434,2726642,gpu-011,10.1.1.7,92.0083622932434,0,50,0.0047249794006347,16,64,0,0.005296039153585741,2.804895105951947e-07,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00018_18_h1=16,h2=64,h3=0,lr=0.0053,weight_decay=0.0000_2023-03-01_10-02-14"
19,0.0007385632013792,0.9258010118043845,1.4823229312896729,False,,,50,8cb60_00019,37adc699c3e745929bc1dcee43cc0bbb,2023-03-01_10-03-54,1677661434,99.65015196800232,2726615,gpu-011,10.1.1.7,99.65015196800232,0,50,0.0063130855560302,64,12,16,0.011629672965684743,2.3753421090967224e-06,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00019_19_h1=64,h2=12,h3=16,lr=0.0116,weight_decay=0.0000_2023-03-01_10-02-14"
20,0.002498340998693,0.5084317032040472,2.4382028579711914,False,,,50,8cb60_00020,b3857fa435d84f0491d079b65da68535,2023-03-01_10-03-51,1677661431,95.87715744972228,2726690,gpu-011,10.1.1.7,95.87715744972228,0,50,0.0076868534088134,32,0,128,2.2704786179048157e-05,0.00021969144806899987,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00020_20_h1=32,h2=0,h3=128,lr=0.0000,weight_decay=0.0002_2023-03-01_10-02-15"
21,0.0006401727563414,0.9047217537942664,1.2859268188476562,False,,,50,8cb60_00021,ffc2bee7b29c41e2986d9851a3d2e953,2023-03-01_10-03-49,1677661429,93.77038717269896,2726648,gpu-011,10.1.1.7,93.77038717269896,0,50,0.0039021968841552,16,64,64,0.09237292877691006,0.0006850319674102285,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00021_21_h1=16,h2=64,h3=64,lr=0.0924,weight_decay=0.0007_2023-03-01_10-02-15"
22,0.0027303874593159,0.5084317032040472,1.5818212032318115,False,,,50,8cb60_00022,722316ec3c114bcbb330031001445b77,2023-03-01_10-03-47,1677661427,91.96851801872252,2726649,gpu-011,10.1.1.7,91.96851801872252,0,50,0.0055062770843505,32,32,0,4.032856788328291e-06,0.00030503375444496783,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00022_22_h1=32,h2=32,h3=0,lr=0.0000,weight_decay=0.0003_2023-03-01_10-02-15"
23,0.0027377090807909,0.3136593591905565,1.7494826316833496,False,,,50,8cb60_00023,c7ab16edf8544f11bdbb3a7fbc0a0b0a,2023-03-01_10-03-54,1677661434,98.97512793540956,2726633,gpu-011,10.1.1.7,98.97512793540956,0,50,0.0110771656036376,64,0,0,4.619053875629223e-06,1.4913168778820485e-05,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00023_23_h1=64,h2=0,h3=0,lr=0.0000,weight_decay=0.0000_2023-03-01_10-02-15"
24,0.0027626666411581,0.2394603709949409,1.3823509216308594,False,,,50,8cb60_00024,c3be2a5eef82421c9e7421f2165f5539,2023-03-01_10-03-52,1677661432,96.77169561386108,2726651,gpu-011,10.1.1.7,96.77169561386108,0,50,0.0076527595520019,64,0,16,1.8845811280548227e-05,6.911934082294606e-08,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00024_24_h1=64,h2=0,h3=16,lr=0.0000,weight_decay=0.0000_2023-03-01_10-02-15"
25,0.0029211962001922,0.236087689713322,1.6668543815612793,False,,,50,8cb60_00025,b1ae8ad33c8444f2a7525e467276724c,2023-03-01_10-03-51,1677661431,94.94574475288393,2726692,gpu-011,10.1.1.7,94.94574475288393,0,50,0.0076756477355957,12,16,0,5.225092644797513e-06,2.846880034748068e-06,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00025_25_h1=12,h2=16,h3=0,lr=0.0000,weight_decay=0.0000_2023-03-01_10-02-16"
26,0.0023991294192624,0.5084317032040472,1.4663538932800293,False,,,50,8cb60_00026,47de6bf3ddd240db9ea43bd50f725f97,2023-03-01_10-03-57,1677661437,99.9875864982605,2726694,gpu-011,10.1.1.7,99.9875864982605,0,50,0.004284381866455,12,32,0,7.144873012052187e-05,3.5165807970072805e-05,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00026_26_h1=12,h2=32,h3=0,lr=0.0001,weight_decay=0.0000_2023-03-01_10-02-17"
27,0.0004360180655981,0.9350758853288365,1.5633206367492676,False,,,50,8cb60_00027,3dbd461fd50d47bebb8f969c10bd6d6f,2023-03-01_10-03-58,1677661438,100.18004417419434,2726647,gpu-011,10.1.1.7,100.18004417419434,0,50,0.0079271793365478,32,32,32,0.001244855146213066,2.3601080866700594e-05,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00027_27_h1=32,h2=32,h3=32,lr=0.0012,weight_decay=0.0000_2023-03-01_10-02-17"
28,0.0011162483219754,0.9173693086003372,3.189764976501465,False,,,50,8cb60_00028,8a5e0a2da7d54d3b8078b1a5e108a3c0,2023-03-01_10-03-57,1677661437,98.69383788108826,2726650,gpu-011,10.1.1.7,98.69383788108826,0,50,0.0042462348937988,8,0,16,0.08315650735609165,1.0172660257090938e-05,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00028_28_h1=8,h2=0,h3=16,lr=0.0832,weight_decay=0.0000_2023-03-01_10-02-18"
29,0.0027328839189487,0.5084317032040472,3.358578681945801,False,,,50,8cb60_00029,c978fd7f006b4d6b898c0793a43b2426,2023-03-01_10-03-53,1677661433,94.3716630935669,2726672,gpu-011,10.1.1.7,94.3716630935669,0,50,0.0102055072784423,8,64,128,8.563391861667173e-06,6.619545996031488e-05,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00029_29_h1=8,h2=64,h3=128,lr=0.0000,weight_decay=0.0001_2023-03-01_10-02-18"
30,0.0008199087157217,0.930016863406408,1.7399847507476809,False,,,50,8cb60_00030,4bdc2828433e4b358cc28dbfd3849161,2023-03-01_10-04-03,1677661443,104.1774516105652,2726653,gpu-011,10.1.1.7,104.1774516105652,0,50,0.011775255203247,12,16,32,0.018114120326273974,1.6711963856894053e-07,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00030_30_h1=12,h2=16,h3=32,lr=0.0181,weight_decay=0.0000_2023-03-01_10-02-19"
31,0.0027758998774356,0.3052276559865092,1.6309239864349363,False,,,50,8cb60_00031,c2482ab4a7af4a8eb4000d0f731c28a6,2023-03-01_10-03-52,1677661432,91.85659289360046,2726594,gpu-011,10.1.1.7,91.85659289360046,0,50,0.0113015174865722,32,0,64,2.5411982424426807e-06,0.0001398398478450762,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00031_31_h1=32,h2=0,h3=64,lr=0.0000,weight_decay=0.0001_2023-03-01_10-02-20"
32,0.0027929380611464,0.2554806070826307,1.2743597030639648,False,,,50,8cb60_00032,6b6fbd5e75dd4779b7ba8abd0be5fd0b,2023-03-01_10-05-05,1677661505,78.81520390510559,2726642,gpu-011,10.1.1.7,78.81520390510559,0,50,0.0047249794006347,64,64,128,3.964496806998948e-06,1.7539936927025065e-05,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00032_32_h1=64,h2=64,h3=128,lr=0.0000,weight_decay=0.0000_2023-03-01_10-03-46"
33,0.0028533076154441,0.2554806070826307,1.4951777458190918,False,,,50,8cb60_00033,722316ec3c114bcbb330031001445b77,2023-03-01_10-05-01,1677661501,74.46097922325134,2726649,gpu-011,10.1.1.7,74.46097922325134,0,50,0.0055062770843505,8,64,0,1.3432729659409032e-06,1.2189255591827278e-08,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00033_33_h1=8,h2=64,h3=0,lr=0.0000,weight_decay=0.0000_2023-03-01_10-03-47"
34,0.0020848388012504,0.6070826306913997,1.476264715194702,False,,,50,8cb60_00034,ffc2bee7b29c41e2986d9851a3d2e953,2023-03-01_10-05-02,1677661502,73.64258813858032,2726648,gpu-011,10.1.1.7,73.64258813858032,0,50,0.0039021968841552,16,32,0,8.753828943188533e-05,8.46176432286449e-06,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00034_34_h1=16,h2=32,h3=0,lr=0.0001,weight_decay=0.0000_2023-03-01_10-03-49"
35,0.0023882375499249,0.5084317032040472,1.5624639987945557,False,,,50,8cb60_00035,8379db91e6e94d9e81fab33b3e595120,2023-03-01_10-05-06,1677661506,75.76372981071472,2726525,gpu-011,10.1.1.7,75.76372981071472,0,50,0.0032277107238769,16,0,16,4.9533622672585424e-05,6.340776819239499e-07,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00035_35_h1=16,h2=0,h3=16,lr=0.0000,weight_decay=0.0000_2023-03-01_10-03-50"
36,0.0004769633657614,0.9308600337268128,1.6765618324279783,False,,,50,8cb60_00036,b3857fa435d84f0491d079b65da68535,2023-03-01_10-05-08,1677661508,76.79013085365295,2726690,gpu-011,10.1.1.7,76.79013085365295,0,50,0.0076868534088134,12,64,64,0.001587035329459293,8.578434461841366e-08,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00036_36_h1=12,h2=64,h3=64,lr=0.0016,weight_decay=0.0000_2023-03-01_10-03-51"
37,0.002047336774974,0.5910623946037099,1.2114591598510742,False,,,50,8cb60_00037,b1ae8ad33c8444f2a7525e467276724c,2023-03-01_10-05-05,1677661505,73.34584021568298,2726692,gpu-011,10.1.1.7,73.34584021568298,0,50,0.0076756477355957,12,0,32,0.00010339156788951159,6.053645143671224e-08,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00037_37_h1=12,h2=0,h3=32,lr=0.0001,weight_decay=0.0000_2023-03-01_10-03-51"
38,0.0004293325327299,0.9401349072512648,2.01862907409668,False,,,50,8cb60_00038,c2482ab4a7af4a8eb4000d0f731c28a6,2023-03-01_10-05-09,1677661509,77.54965448379517,2726594,gpu-011,10.1.1.7,77.54965448379517,0,50,0.0113015174865722,64,32,16,0.0014363268290994327,0.0004356214684113458,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00038_38_h1=64,h2=32,h3=16,lr=0.0014,weight_decay=0.0004_2023-03-01_10-03-52"
39,0.0026470993662765,0.5084317032040472,1.6801984310150146,False,,,50,8cb60_00039,c3be2a5eef82421c9e7421f2165f5539,2023-03-01_10-05-09,1677661509,76.38627123832703,2726651,gpu-011,10.1.1.7,76.38627123832703,0,50,0.0076527595520019,32,16,32,3.669989494958507e-05,0.0002635994450885646,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00039_39_h1=32,h2=16,h3=32,lr=0.0000,weight_decay=0.0003_2023-03-01_10-03-52"
40,0.0004449153529451,0.9401349072512648,1.375701904296875,False,,,50,8cb60_00040,c978fd7f006b4d6b898c0793a43b2426,2023-03-01_10-05-16,1677661516,83.1441240310669,2726672,gpu-011,10.1.1.7,83.1441240310669,0,50,0.0102055072784423,32,32,16,0.001640765925172248,2.715309472291234e-07,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00040_40_h1=32,h2=32,h3=16,lr=0.0016,weight_decay=0.0000_2023-03-01_10-03-53"
41,0.0028333844865152,0.2554806070826307,1.463456153869629,False,,,50,8cb60_00041,37adc699c3e745929bc1dcee43cc0bbb,2023-03-01_10-05-11,1677661511,77.39740109443665,2726615,gpu-011,10.1.1.7,77.39740109443665,0,50,0.0063130855560302,32,0,16,6.004819402848674e-06,4.467266413571423e-07,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00041_41_h1=32,h2=0,h3=16,lr=0.0000,weight_decay=0.0000_2023-03-01_10-03-54"
42,0.0013536549036659,0.7883642495784149,1.242102861404419,False,,,50,8cb60_00042,c7ab16edf8544f11bdbb3a7fbc0a0b0a,2023-03-01_10-05-10,1677661510,76.09257459640503,2726633,gpu-011,10.1.1.7,76.09257459640503,0,50,0.0110771656036376,12,16,0,0.0002947716364817037,1.4906559949018925e-06,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00042_42_h1=12,h2=16,h3=0,lr=0.0003,weight_decay=0.0000_2023-03-01_10-03-54"
43,0.0026748562341596,0.5084317032040472,1.4149928092956543,False,,,50,8cb60_00043,8a5e0a2da7d54d3b8078b1a5e108a3c0,2023-03-01_10-05-12,1677661512,75.35562133789062,2726650,gpu-011,10.1.1.7,75.35562133789062,0,50,0.0042462348937988,12,0,128,6.500847158717271e-06,1.6464036635873787e-08,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00043_43_h1=12,h2=0,h3=128,lr=0.0000,weight_decay=0.0000_2023-03-01_10-03-57"
44,0.0004339333227874,0.9376053962900506,1.7386033535003662,False,,,50,8cb60_00044,47de6bf3ddd240db9ea43bd50f725f97,2023-03-01_10-05-17,1677661517,79.5695493221283,2726694,gpu-011,10.1.1.7,79.5695493221283,0,50,0.004284381866455,12,16,16,0.009326356038585192,0.0006002174481021649,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00044_44_h1=12,h2=16,h3=16,lr=0.0093,weight_decay=0.0006_2023-03-01_10-03-57"
45,0.0006260204350365,0.9283305227655988,1.244678258895874,False,,,50,8cb60_00045,3dbd461fd50d47bebb8f969c10bd6d6f,2023-03-01_10-05-13,1677661513,74.8731746673584,2726647,gpu-011,10.1.1.7,74.8731746673584,0,50,0.0079271793365478,32,0,32,0.003688429429256761,7.920959201072174e-08,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00045_45_h1=32,h2=0,h3=32,lr=0.0037,weight_decay=0.0000_2023-03-01_10-03-58"
46,0.0008156396586818,0.9291736930860034,1.6254022121429443,False,,,50,8cb60_00046,3e9d3aee35244ee7b989ef0b9ec34725,2023-03-01_10-05-15,1677661515,76.71238708496094,2726596,gpu-011,10.1.1.7,76.71238708496094,0,50,0.0046954154968261,12,64,0,0.004850027331269284,1.689597917972139e-05,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00046_46_h1=12,h2=64,h3=0,lr=0.0049,weight_decay=0.0000_2023-03-01_10-03-58"
47,0.0011587815381222,0.9131534569983136,1.6815268993377686,False,,,50,8cb60_00047,4bdc2828433e4b358cc28dbfd3849161,2023-03-01_10-05-19,1677661519,76.0356035232544,2726653,gpu-011,10.1.1.7,76.0356035232544,0,50,0.011775255203247,12,0,32,0.08568582474252229,3.4798966144485367e-08,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00047_47_h1=12,h2=0,h3=32,lr=0.0857,weight_decay=0.0000_2023-03-01_10-04-03"
48,0.0009088926331389,0.9249578414839796,1.540740728378296,False,,,50,8cb60_00048,722316ec3c114bcbb330031001445b77,2023-03-01_10-06-19,1677661579,77.83144402503967,2726649,gpu-011,10.1.1.7,77.83144402503967,0,50,0.0055062770843505,64,12,64,0.025621701406580304,5.588357954475229e-08,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00048_48_h1=64,h2=12,h3=64,lr=0.0256,weight_decay=0.0000_2023-03-01_10-05-01"
49,0.0006138014326007,0.9333895446880268,1.7225093841552734,False,,,50,8cb60_00049,ffc2bee7b29c41e2986d9851a3d2e953,2023-03-01_10-06-22,1677661582,79.36626696586609,2726648,gpu-011,10.1.1.7,79.36626696586609,0,50,0.0039021968841552,64,32,64,0.0029734510344282938,9.886276930773334e-07,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00049_49_h1=64,h2=32,h3=64,lr=0.0030,weight_decay=0.0000_2023-03-01_10-05-02"
50,0.002906054811172,0.2554806070826307,1.870177984237671,False,,,50,8cb60_00050,b1ae8ad33c8444f2a7525e467276724c,2023-03-01_10-06-19,1677661579,74.57432699203491,2726692,gpu-011,10.1.1.7,74.57432699203491,0,50,0.0076756477355957,32,0,16,1.0897096500551842e-06,7.243378058947874e-08,"/home/werner/al-benchmark/runs/DNA/evaluate_config_2023-03-01_10-00-44/evaluate_config_8cb60_00050_50_h1=32,h2=0,h3=16,lr=0.0000,weight_decay=0.0000_2023-03-01_10-05-05"
