,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,3.883493781089783,3.3953404426574707,4.464381814002991,4.315750241279602,4.529034972190857,4.929312348365784,3.298836588859558,3.8716458082199097,6.48660683631897,3.47959041595459,4.442959189414978,4.853869438171387,5.848723649978638,3.6567113399505615,5.044928789138794,4.474340438842773,3.646855592727661,4.582965135574341,4.220877766609192,4.599915504455566,3.1256033182144165,4.164146065711975,3.618620276451111,3.688116431236267,3.5607320070266724,4.292463064193726,3.322950601577759,3.99611246585846,6.199944972991943,5.665539860725403,5.381222486495972,4.365117430686951,4.114821553230286,4.18278968334198,4.675996661186218,3.543632745742798,4.079665660858154,3.516424059867859,4.702050685882568,3.9004194736480713,4.750731468200684,4.618696331977844,4.699935793876648,3.6760390996932975,5.009631872177124,4.484307646751404,4.502474904060364,6.111261367797852,4.331199526786804,5.958246469497681
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3.8684449195861816,3.4233827590942383,6.423043251037598,9.234829664230348,5.365942716598511,5.569598197937012,3.311770081520081,5.540550351142883,4.986625909805298,4.944661140441895,5.674113035202026,7.719733238220215,6.062960624694824,3.148359537124634,6.579447746276856,6.230154991149902,4.730710506439209,5.280616879463196,5.764856696128845,4.217808723449707,3.1671937704086304,4.948243260383606,5.45556640625,3.694734573364258,3.7495951652526855,3.730262875556946,3.0046797394752502,4.3960394859313965,6.772000074386597,4.32771360874176,5.941077828407288,5.025081157684326,7.349614143371582,6.240676641464233,4.266702771186829,4.332528829574585,6.086017847061157,5.727200984954834,5.882154226303101,3.1811269521713257,4.36478054523468,4.431588292121887,4.341903448104858,4.726396441459656,6.8118414878845215,6.377326846122742,6.449863195419312,7.698340654373169,8.576889038085938,4.527889490127564
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6.122700929641724,3.5426533222198486,5.11407732963562,5.424443960189819,4.33801531791687,5.834653735160828,3.977299928665161,4.447856783866882,5.854620456695557,4.997624278068543,4.098940134048462,5.104320764541626,7.734867095947266,4.2918541431427,4.988179087638855,5.004257440567017,4.731969714164734,6.715404510498047,3.959248542785645,4.914877772331238,3.3193881511688232,6.345552086830139,4.328266263008118,4.90395975112915,4.124282836914063,4.826839447021484,3.289288580417633,5.239569306373596,6.1379125118255615,4.288910269737244,9.062015056610107,4.596076011657715,4.7161582708358765,4.524073481559753,7.244374275207519,5.068090558052063,4.385276317596436,4.060567855834961,5.988446235656738,3.3536547422409058,4.619125723838806,5.667340517044067,5.97226083278656,5.611114025115967,4.109851717948914,3.967377185821533,4.955188035964966,9.743656635284424,4.0883872509002686,5.890145301818848
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,3.647481918334961,5.381705045700073,5.197043895721436,4.496636629104614,5.292580842971802,5.12472939491272,3.542924761772156,4.427460670471191,5.586941480636597,3.954241394996643,4.182550668716431,3.858099579811096,5.367894411087036,4.83409321308136,5.038684964179993,7.054646968841553,4.962255835533142,5.718388915061951,3.883615255355835,3.897576570510864,4.073920726776123,5.152645468711853,4.400021314620972,3.738913655281067,4.046971440315247,6.735134840011597,3.4590436220169067,5.130200624465942,7.247140169143677,5.244450330734253,5.236924290657044,4.351313471794128,6.148765325546265,4.667444705963135,4.422286868095398,3.758155107498169,5.1399818658828735,3.677264332771301,6.364025831222534,3.5543421506881714,5.246398091316223,5.322432160377502,4.2856974601745605,4.6989418268203735,4.277878522872925,4.7253098487854,6.044728636741638,10.751492023468018,3.838448643684387,5.076353311538696
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,3.4411503076553345,5.003411650657654,5.217007279396057,4.163802623748779,4.447161674499512,4.81453263759613,4.609441876411438,4.455344200134277,5.125666260719299,4.111232280731201,4.2288161516189575,3.633952617645264,4.983637690544128,3.503494620323181,6.258088827133179,4.409625887870789,4.950963139533997,5.894772052764893,4.382338643074036,3.955100178718567,4.347068309783936,5.3859535455703735,6.2295823097229,3.926845669746399,3.342689037322998,3.943320631980896,4.181036472320557,5.120370626449585,6.4944223165512085,4.59380567073822,7.464123725891113,5.448172330856323,4.92877185344696,5.148553371429443,4.507401466369629,3.772242784500122,4.722761869430542,4.118937730789185,7.213277339935303,3.6983429193496704,4.8745481967926025,4.597018599510193,4.608660817146301,4.510122895240784,4.427629828453064,4.766309499740601,7.42661714553833,7.277335166931152,3.928071618080139,7.373187303543091
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,3.3917553424835205,3.6741514205932617,5.245346426963806,4.222228646278381,4.478004813194275,4.741696000099182,4.1845033168792725,4.594193339347839,5.000814318656921,3.501630187034607,3.552109241485596,3.688418984413147,3.772866129875183,3.505995750427246,5.70977771282196,4.6190996170043945,4.7547783851623535,5.10137939453125,5.323973894119263,4.685067653656006,3.740487575531006,5.001809597015381,3.5631240606307983,4.3628634214401245,3.806893944740296,3.958107829093933,3.742703557014465,5.478445291519165,5.998320817947388,3.7444255352020255,6.229755163192749,4.759222745895386,5.291395902633667,5.052861332893372,5.355174541473389,3.895745754241944,4.751409888267517,4.556290507316589,6.081842541694641,3.9413790702819824,6.593307495117188,4.795968174934387,4.787011623382568,4.575303912162781,5.109076142311096,3.904457092285156,4.979200720787048,7.628128051757812,3.977479577064514,4.836912989616394
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,3.7631123065948486,3.748666524887085,5.299960374832153,4.980574250221252,3.575732469558716,4.8626110553741455,3.000928997993469,4.804985165596008,4.222424387931824,3.905626773834229,3.631711602210999,3.766831278800965,3.779234766960144,4.25574254989624,5.541784882545471,4.705677151679993,5.872799038887024,4.916167855262756,3.987298607826233,4.610174655914307,4.44040060043335,4.998485207557678,3.745090842247009,4.200311183929443,3.670510292053223,3.9754114151000977,3.8599642515182495,5.244394659996033,6.125777363777161,4.418298125267029,6.53756856918335,5.431271553039551,5.507513761520386,5.012575387954712,4.420807600021362,4.045975208282471,4.951856255531311,4.71621036529541,9.365355253219604,3.808360457420349,5.196854591369629,4.873642563819885,5.563941597938538,4.677231073379517,4.430160760879517,3.954517364501953,5.476641774177551,6.276931405067444,3.2277941703796387,3.728866457939148
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,3.851037383079529,3.863795876502991,5.623374581336975,5.955910921096802,3.4100292921066284,5.06001353263855,3.104343056678772,4.332540392875671,3.457768201828003,3.335453331470489,3.795756101608277,3.6787984371185294,3.673527121543884,3.4750938415527344,5.109319567680359,4.819847226142883,4.1537675857543945,4.260553479194641,3.971105813980103,4.633654475212097,3.833222508430481,5.274067640304565,2.699399769306183,4.353185057640076,3.770762920379639,3.687530636787415,4.243250370025635,5.326152920722961,6.634355545043945,3.2769344449043274,5.948465704917908,6.591403007507324,5.698161721229553,4.571375608444214,4.341757774353027,3.7129560708999634,4.4983203411102295,3.4851698875427246,5.786792278289795,3.965009808540344,4.259460210800171,4.130978226661682,4.455620169639587,4.4008190631866455,3.775013208389282,4.075506687164307,4.972630858421326,6.36116635799408,3.0325043201446533,3.1818052530288696
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,3.874566912651062,3.97247576713562,6.068252205848694,4.30859899520874,3.291443347930908,4.950468063354492,3.0927212238311768,4.353666663169861,3.463441491127014,4.0858542919158936,3.195584714412689,3.675702333450317,3.4961061477661133,3.759134292602539,4.808530807495117,3.3308377265930176,4.153310060501099,4.31222677230835,3.957949280738831,3.882286071777344,3.669100522994995,5.06316614151001,2.74728000164032,3.5329233407974243,3.857994079589844,3.746657371520996,3.983512759208679,5.318700075149536,6.546610116958618,3.226748466491699,3.1567052602767944,5.031111836433411,5.377805113792419,4.053950786590576,4.0902780294418335,3.862105369567871,4.119022250175476,3.486879348754883,6.259023189544678,3.9962024688720703,4.275279760360718,3.990758776664734,4.060047030448914,3.9481070041656494,4.1015864610672,4.042568922042847,5.008019804954529,6.104446291923523,2.703057289123535,3.1506131291389465
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,4.30596387386322,3.896835923194885,5.077409863471985,4.397004842758179,3.294041872024536,4.7648701667785645,3.076294958591461,4.17940366268158,3.785385251045227,3.4699363708496094,3.396106719970703,3.5229523181915283,3.519969344139099,3.6910067796707153,4.447414994239807,3.341367304325104,3.762977242469788,4.283131241798401,3.039516925811768,3.290509819984436,3.554928421974182,4.870756030082703,2.888243973255157,3.628385066986084,3.385014057159424,3.8419089317321777,3.700420618057251,5.305988311767578,6.562968254089356,3.292341291904449,2.6526017785072327,4.883726358413696,5.639544248580933,3.4481184482574463,4.18220055103302,3.937912702560425,3.782361149787903,3.487334609031677,6.034539222717285,3.642137289047241,4.298937678337097,4.069074749946594,3.670637965202332,4.013749361038208,3.353072166442871,3.7954368591308594,5.013806819915772,3.2667555809021,2.9521762132644653,3.360708713531494
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,3.9115169048309326,3.913672089576721,5.199166655540466,4.234351515769959,3.2428314685821533,5.019978284835815,3.083705723285675,4.297879457473755,4.32886016368866,3.30731201171875,3.4305561780929565,3.540111303329468,3.403985857963562,3.637486934661865,4.740550637245178,3.345027804374695,4.205323576927185,4.304753422737122,3.1718284487724304,3.2651586532592773,3.151937246322632,4.606642127037048,2.6009141206741333,3.4240496158599854,2.652717649936676,3.588052034378052,3.750890970230103,6.147308707237244,6.448181629180908,3.410335659980774,2.7143338322639465,4.967772126197815,5.288497090339661,3.50680935382843,3.602956295013428,3.5694700479507446,3.5620840787887573,3.497539758682251,6.031222105026245,3.522933602333069,3.65493369102478,4.195833921432495,3.603666186332703,4.034998416900635,3.399548411369324,4.471448183059692,5.03070592880249,3.447752594947815,2.700898051261902,3.2808644771575928
51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,3.843944311141968,3.969018459320069,5.340736508369446,4.174251675605774,2.5383753180503845,5.014865875244141,3.102694869041443,4.214009881019592,4.726380825042725,3.3923789262771606,3.2701810002326965,3.651071071624756,3.520922899246216,3.623685717582703,5.105853796005249,3.3353156447410583,4.167721748352051,4.482459187507629,3.334954261779785,3.266552448272705,3.208657503128052,4.364691734313965,2.640896856784821,3.439960241317749,2.491153359413147,3.654743909835816,3.0800368785858154,5.406379699707031,6.503567695617676,3.1031113266944885,2.7561736702919006,5.148502349853516,5.022940278053284,3.445146679878235,3.163272857666016,3.575116515159607,3.580465316772461,3.196642279624939,3.974832892417908,3.5475133657455444,3.6251473426818848,4.003157258033752,3.6097723245620728,4.036268711090088,3.4507343769073486,3.0486461520195007,5.034238338470459,3.417228102684021,2.690708041191101,3.3594926595687866
56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,3.901173949241638,3.992251992225647,4.892231225967407,4.188410639762878,3.0112643241882324,5.035331964492798,3.151433408260345,4.218635439872742,3.5112786293029785,3.3998594284057617,3.2962657809257507,3.353886067867279,3.671832919120789,4.569154500961304,5.010385513305664,3.3614834547042847,4.2296963930130005,4.566911935806274,3.2376652359962463,3.2717891931533813,3.1716595888137817,4.092598080635071,2.687047064304352,3.4996652603149414,2.5053718090057373,3.5432907342910767,3.089471340179444,5.546215176582336,4.718890428543091,2.236830830574036,3.030010163784027,5.015084505081177,4.2762211561203,2.926170527935028,3.1777749061584477,3.5793545246124268,3.69559109210968,3.18365341424942,3.676746129989624,3.5634371042251587,3.6285656690597534,4.093693256378174,3.613256096839905,3.989295482635498,3.3920716047286987,3.357387065887451,4.862384915351868,3.4373306035995483,2.31233149766922,3.634839415550232
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,3.517085313796997,3.9718480110168457,4.262484669685364,4.154270529747009,2.707411289215088,5.933557629585266,2.742716133594513,4.818247556686401,3.36976158618927,3.5067564249038696,3.309884011745453,3.2233633399009705,3.61456561088562,2.6581066250801086,5.017041087150574,3.4986643195152283,4.239150166511536,4.754864573478699,3.252522885799408,4.0707292556762695,3.178707718849182,4.078012943267822,2.7957012057304382,3.625983953475952,2.455261170864105,3.503391981124878,3.101350784301758,5.667840719223023,4.24944281578064,2.2876632809638977,2.634933769702912,5.03846538066864,3.979481458663941,3.093102514743805,3.318310499191284,3.59222674369812,3.625065326690674,3.1786665320396423,3.196733832359314,3.753772974014282,3.630961537361145,4.1410287618637085,3.606087446212769,3.9922049045562735,3.395580530166626,2.346324384212494,4.965779423713684,3.597265839576721,2.312947988510132,3.0842674374580383
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,3.5197190046310425,3.9738749265670776,4.266031503677368,4.677082777023315,2.598469316959381,3.359722852706909,2.803952634334564,3.4679664373397827,3.3696714639663696,3.903095126152039,2.655980110168457,3.0598329305648804,3.5944809913635254,2.5463390946388245,4.905467391014099,3.522861897945404,4.375350117683411,4.649014949798584,3.258650004863739,3.143945574760437,3.195821046829224,4.117781758308411,2.7136847376823425,3.689305067062378,2.4848119616508484,3.520560503005981,3.0303741097450256,4.937431573867798,4.257606983184815,2.305666506290436,2.6397539377212524,5.216592073440552,3.534256219863892,3.1449577808380127,2.6752392649650574,3.607133865356445,3.649951934814453,3.1648245453834534,3.0154378414154053,3.7242237329483032,3.372307538986206,4.050068497657776,3.5966285467147827,3.127102792263031,3.3601695895195007,2.3320735096931458,4.711622357368469,3.3657689094543457,2.308303773403168,3.3687963485717773
71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3.5321303606033325,3.989882469177246,3.92955470085144,4.382530927658081,2.576996922492981,3.18366014957428,2.850416898727417,3.535003185272217,3.352401852607727,2.752764642238617,2.6152490377426147,2.8840262293815613,3.623123407363892,2.5723405480384827,5.690731406211853,3.500372588634491,4.5664390325546265,4.805727601051331,3.2465394735336304,3.090015292167664,3.239956498146057,4.496724009513855,2.7187240719795227,3.695032477378845,2.367757558822632,3.5377767086029053,3.030436992645264,4.946793079376221,4.266906023025513,2.31326025724411,2.8331780433654785,6.068174839019775,3.5559781789779663,2.6501817107200623,2.6635725498199463,3.617948293685913,3.616033673286438,3.1792072653770447,3.1763386726379395,3.597718358039856,3.381728172302246,5.065883636474609,3.599698781967163,2.7229384779930115,3.360350966453552,2.381067037582397,4.335535287857056,3.3248027563095093,2.3369778990745544,2.916872024536133
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
