,0,1,2,3,4,5,6
392,0.768,0.7646,0.7506,0.7714,0.7676,0.7698,0.7644
393,0.7692,0.7644,0.7516,0.7694,0.7668,0.7736,0.764
394,0.7686,0.7638,0.756,0.7678,0.7686,0.7734,0.7634
395,0.768,0.7622,0.7562,0.7684,0.7686,0.7718,0.7616
396,0.7696,0.7634,0.7568,0.7684,0.772,0.7726,0.7646
397,0.77,0.7644,0.7572,0.7664,0.7678,0.7746,0.7632
398,0.7684,0.7668,0.7576,0.7668,0.7696,0.7738,0.7606
399,0.7698,0.765,0.7562,0.7676,0.77,0.7776,0.7642
400,0.7708,0.7666,0.756,0.7692,0.7704,0.774,0.7634
401,0.7708,0.7652,0.7546,0.769,0.7724,0.773,0.7638
402,0.7714,0.7674,0.7546,0.7668,0.7724,0.774,0.763
403,0.7702,0.7676,0.7542,0.7702,0.7744,0.7736,0.762
404,0.769,0.767,0.7546,0.7696,0.7744,0.7734,0.763
405,0.7692,0.7692,0.757,0.7688,0.7746,0.7742,0.7618
406,0.7706,0.7686,0.758,0.7698,0.774,0.7752,0.7614
407,0.7716,0.7676,0.759,0.7718,0.7716,0.7722,0.762
408,0.7696,0.7698,0.7582,0.7688,0.7698,0.7756,0.7636
409,0.7692,0.7708,0.7582,0.7688,0.769,0.7742,0.7636
410,0.7674,0.7678,0.757,0.7676,0.7736,0.7748,0.762
411,0.7672,0.7668,0.7594,0.766,0.7738,0.775,0.7626
412,0.77,0.7684,0.7588,0.771,0.7746,0.7746,0.761
413,0.77,0.7706,0.7604,0.7718,0.776,0.779,0.759
414,0.7694,0.7692,0.7634,0.7722,0.7756,0.7766,0.7604
415,0.7668,0.769,0.7628,0.774,0.7756,0.7798,0.7638
416,0.7662,0.7678,0.7606,0.7724,0.774,0.7796,0.7622
417,0.7668,0.767,0.7598,0.7726,0.7748,0.7796,0.7654
418,0.7728,0.7686,0.7594,0.7692,0.775,0.7794,0.7658
419,0.7704,0.7692,0.7616,0.7712,0.7736,0.7794,0.7648
420,0.7698,0.7702,0.7586,0.771,0.7752,0.782,0.7682
421,0.771,0.7696,0.7614,0.7718,0.7732,0.782,0.7678
422,0.771,0.772,0.7562,0.77,0.773,0.7808,0.7682
423,0.772,0.7688,0.756,0.7724,0.7726,0.7796,0.7666
424,0.7716,0.7696,0.757,0.7724,0.771,0.7828,0.7678
425,0.772,0.77,0.76,0.771,0.7786,0.7818,0.7662
426,0.773,0.7684,0.7582,0.7708,0.7766,0.7812,0.7694
427,0.7712,0.7712,0.7568,0.77,0.7784,0.7816,0.766
428,0.7716,0.7714,0.7566,0.7722,0.7792,0.7818,0.7664
429,0.7726,0.771,0.7572,0.7754,0.7768,0.7816,0.7684
430,0.7742,0.7726,0.76,0.7744,0.7792,0.7776,0.7654
431,0.7728,0.7724,0.7578,0.7774,0.7796,0.778,0.7654
432,0.772,0.7726,0.7566,0.7716,0.778,0.778,0.7652
433,0.7716,0.7736,0.757,0.7724,0.779,0.7792,0.7656
434,0.7734,0.7716,0.757,0.7722,0.7768,0.7808,0.765
435,0.7738,0.7724,0.7568,0.7726,0.7776,0.7778,0.7656
436,0.7728,0.7714,0.7566,0.7708,0.776,0.7784,0.7666
437,0.7744,0.7726,0.7562,0.7718,0.7756,0.7808,0.767
438,0.774,0.7706,0.756,0.7736,0.778,0.7782,0.7672
439,0.7754,0.7714,0.758,0.7732,0.777,0.7782,0.7672
440,0.7754,0.7702,0.7564,0.7722,0.7756,0.7812,0.7696
441,0.774,0.7692,0.7556,0.7724,0.7768,0.7814,0.7676
442,0.7788,0.7712,0.7594,0.7708,0.778,0.7806,0.7716
443,0.7756,0.7714,0.758,0.773,0.7788,0.78,0.7758
444,0.778,0.7718,0.7588,0.7728,0.7792,0.7804,0.7746
445,0.7766,0.7724,0.7602,0.7742,0.7784,0.7824,0.7732
446,0.7796,0.7734,0.7582,0.7738,0.776,0.7832,0.7744
447,0.778,0.7744,0.756,0.7718,0.7794,0.7838,0.7734
448,0.7818,0.772,0.755,0.7682,0.7808,0.787,0.7746
449,0.7788,0.7748,0.755,0.772,0.7802,0.7834,0.7744
450,0.7802,0.773,0.7564,0.769,0.7812,0.7872,0.7738
451,0.777,0.7744,0.7578,0.77,0.783,0.7852,0.7752
452,0.7786,0.7726,0.7592,0.7716,0.7822,0.7868,0.7742
453,0.7794,0.7722,0.7608,0.7702,0.7802,0.7836,0.7764
454,0.781,0.7726,0.759,0.7694,0.7828,0.7882,0.7742
455,0.7824,0.7716,0.7606,0.7716,0.7818,0.7868,0.7754
456,0.783,0.7732,0.7638,0.7704,0.7786,0.7848,0.7758
457,0.7806,0.7726,0.7602,0.7714,0.7816,0.7842,0.7766
458,0.781,0.7702,0.7586,0.7716,0.7814,0.7822,0.7754
459,0.7808,0.7692,0.7614,0.773,0.782,0.783,0.776
460,0.7818,0.7718,0.7582,0.7726,0.7836,0.7842,0.7734
461,0.7828,0.7706,0.762,0.7722,0.7836,0.7864,0.7736
462,0.7824,0.771,0.7598,0.7718,0.7832,0.7862,0.7754
463,0.7842,0.7736,0.7604,0.7706,0.7824,0.7866,0.7768
464,0.7848,0.7736,0.7604,0.7698,0.7802,0.7848,0.7766
465,0.7866,0.7714,0.7612,0.7686,0.7832,0.7876,0.7742
466,0.784,0.775,0.7614,0.7712,0.7824,0.7904,0.7732
467,0.7842,0.776,0.7622,0.7692,0.7858,0.7868,0.7742
468,0.7868,0.7738,0.7606,0.7718,0.7844,0.7874,0.7736
469,0.787,0.7744,0.7606,0.771,0.7846,0.7882,0.7766
470,0.7872,0.7728,0.7608,0.7712,0.7812,0.7844,0.7744
471,0.7866,0.7742,0.7632,0.7704,0.7818,0.7864,0.773
472,0.785,0.773,0.7602,0.7692,0.7834,0.7878,0.7716
473,0.7876,0.7742,0.7608,0.7702,0.783,0.7852,0.7736
474,0.7842,0.7722,0.76,0.7712,0.7822,0.7882,0.7774
475,0.783,0.7732,0.762,0.7734,0.7868,0.7884,0.7754
476,0.782,0.7738,0.7626,0.773,0.7876,0.7878,0.7758
477,0.783,0.7736,0.7622,0.7748,0.7868,0.7878,0.7772
478,0.7826,0.7704,0.7644,0.775,0.789,0.7882,0.7768
479,0.7822,0.7702,0.7666,0.7756,0.7894,0.7894,0.7738
480,0.7826,0.7706,0.7666,0.7754,0.787,0.7898,0.7724
481,0.785,0.7724,0.7648,0.7768,0.7868,0.7882,0.772
482,0.7834,0.7704,0.762,0.775,0.7868,0.7882,0.7744
483,0.784,0.7742,0.7628,0.7756,0.783,0.7898,0.7732
484,0.7842,0.7752,0.7654,0.7742,0.783,0.7858,0.7744
485,0.7834,0.7722,0.7664,0.7756,0.7814,0.7868,0.7752
486,0.7842,0.7742,0.7666,0.7766,0.7856,0.7864,0.775
487,0.7846,0.7754,0.768,0.7764,0.7856,0.7884,0.776
488,0.7826,0.7744,0.7692,0.7762,0.7858,0.7852,0.7732
489,0.7858,0.7724,0.7712,0.7766,0.7852,0.7868,0.7754
490,0.7838,0.7716,0.7684,0.7776,0.7838,0.7866,0.7764
491,0.782,0.7764,0.7704,0.7788,0.7854,0.7882,0.7768
492,0.7842,0.7788,0.7694,0.7782,0.7864,0.787,0.775
493,0.7836,0.7774,0.7694,0.78,0.7872,0.787,0.778
494,0.7832,0.7778,0.7664,0.7792,0.7888,0.7856,0.7792
495,0.7818,0.7756,0.7696,0.7772,0.7848,0.7888,0.7776
496,0.7836,0.7752,0.7698,0.7786,0.7848,0.7884,0.776
497,0.7822,0.776,0.7724,0.7786,0.7862,0.7872,0.7764
498,0.7846,0.7792,0.7728,0.7788,0.7866,0.788,0.7764
499,0.7856,0.7772,0.7724,0.781,0.7884,0.7882,0.7768
500,0.7856,0.7746,0.7734,0.7772,0.7882,0.7874,0.7776
