,0,1,2,3,4,5,6
0,11.733439683914185,11.719945907592772,11.495843887329102,10.994733333587646,11.243954420089722,11.1756751537323,11.23947548866272
1,11.592487812042236,11.83227276802063,11.42104434967041,10.99448537826538,11.210520505905151,11.14331603050232,11.103847742080688
2,11.621013164520264,11.920721292495728,11.649270057678224,10.987854480743408,11.388545751571655,11.08136796951294,11.193223714828491
3,11.821356534957886,12.038836240768433,11.814387798309326,10.962162256240845,11.436388731002808,11.087072610855104,11.1033194065094
4,11.851569414138794,11.968215703964232,11.853918075561523,11.056918382644652,11.501050233840942,10.792134284973145,11.263140678405762
5,11.595412731170654,11.993005990982056,11.533522129058838,11.269428968429564,11.612886905670166,10.711116790771484,11.38937282562256
6,11.46598744392395,12.038653135299684,11.589166164398192,11.34304928779602,11.429579257965088,10.60719633102417,11.424419164657593
7,11.53576397895813,12.044373750686646,11.739415645599363,11.433457136154177,11.68073868751526,10.506635904312134,11.194771766662598
8,11.58437442779541,12.080317974090576,11.848177433013916,11.656393766403198,11.632646799087524,10.559479475021362,11.20803165435791
9,11.46879768371582,12.242053747177124,11.771788120269775,11.828303575515749,11.58054232597351,10.534504652023315,11.376668691635132
10,11.3308687210083,12.43049430847168,11.788604021072388,11.884082555770874,11.492307186126707,10.482683897018433,11.369051456451416
11,11.347754716873167,12.549571752548218,11.918845176696776,11.962185621261597,11.412158012390137,10.43061876296997,11.627480506896973
12,11.261953592300417,12.519824266433716,11.796972513198853,11.816346645355225,11.463031768798828,10.317723274230955,11.54808521270752
13,11.159414291381836,12.377285242080688,11.784488677978516,11.9353928565979,11.442809581756592,10.34499704837799,11.52974247932434
14,10.99431562423706,12.465109825134276,11.769554376602173,11.996890783309937,11.570191860198976,10.452938795089722,11.510275840759276
15,10.830671787261965,12.532001972198486,11.74459457397461,11.981821298599243,11.611541271209717,10.316646337509155,11.585025072097778
16,10.853496074676514,12.557294607162476,11.645997524261476,11.9829421043396,11.746214389801024,10.370317816734314,11.696014404296877
17,10.882669687271118,12.57857370376587,11.71992254257202,12.09352207183838,11.77937126159668,10.40068793296814,11.78433609008789
18,10.87964963912964,12.365851640701294,11.857778787612917,11.873889207839966,11.580962181091309,10.39945387840271,11.897770404815674
19,10.698887586593628,12.427519798278809,11.714492082595823,11.9262113571167,11.67897367477417,10.388781666755676,12.061416387557983
20,10.739447832107544,12.284188747406006,11.668086051940918,11.713603496551514,11.57542610168457,10.472694754600523,12.234743118286133
21,10.699764251708984,12.269757509231567,11.71831488609314,11.78782844543457,11.581612586975098,10.508456945419312,12.11565327644348
22,10.561291456222534,12.412971258163452,11.758409976959229,11.637133598327637,11.657761812210085,10.551896333694458,12.294533967971802
