,1
0,0.585287356321839
1,0.5448275862068965
2,0.5282758620689655
3,0.52
4,0.52
5,0.52
6,0.52
7,0.52
8,0.52
9,0.52
10,0.527816091954023
11,0.5264367816091954
12,0.5245977011494253
13,0.542528735632184
14,0.5397701149425287
15,0.5862068965517241
16,0.6593103448275862
17,0.6924137931034483
18,0.6910344827586207
19,0.6855172413793104
20,0.6850574712643678
21,0.6795402298850575
22,0.6726436781609195
23,0.6694252873563218
24,0.705287356321839
25,0.7048275862068966
26,0.7011494252873564
27,0.7204597701149426
28,0.7250574712643678
29,0.7333333333333333
30,0.735632183908046
31,0.7393103448275862
32,0.7406896551724138
33,0.7411494252873563
34,0.7383908045977011
35,0.7351724137931035
36,0.7310344827586207
37,0.728735632183908
38,0.7259770114942529
39,0.7232183908045977
40,0.7360919540229885
41,0.7374712643678161
42,0.7448275862068966
43,0.7480459770114942
44,0.7452873563218391
45,0.7471264367816092
46,0.7517241379310344
47,0.7554022988505747
48,0.7563218390804598
49,0.7567816091954023
50,0.7563218390804598
51,0.7554022988505747
52,0.7558620689655172
53,0.7558620689655172
54,0.7563218390804598
55,0.7577011494252873
56,0.7567816091954023
57,0.7581609195402299
58,0.759080459770115
59,0.7581609195402299
60,0.7567816091954023
61,0.7549425287356322
62,0.7549425287356322
63,0.7558620689655172
64,0.752183908045977
65,0.752183908045977
66,0.751264367816092
67,0.7526436781609196
68,0.7558620689655172
69,0.7554022988505747
70,0.759080459770115
71,0.759080459770115
72,0.7572413793103449
73,0.7577011494252873
74,0.7577011494252873
75,0.7563218390804598
76,0.7572413793103449
77,0.7581609195402299
78,0.7558620689655172
79,0.7586206896551724
80,0.7581609195402299
81,0.7544827586206897
82,0.7531034482758621
83,0.7540229885057471
84,0.7558620689655172
85,0.7572413793103449
86,0.7572413793103449
87,0.7567816091954023
88,0.759080459770115
89,0.7577011494252873
90,0.7613793103448275
91,0.7554022988505747
92,0.7554022988505747
93,0.7531034482758621
94,0.7526436781609196
95,0.752183908045977
96,0.7540229885057471
97,0.7526436781609196
98,0.7544827586206897
99,0.7540229885057471
100,0.751264367816092
