,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,7.879674911499023,8.010015726089478,8.670618772506714,8.728689670562744,8.416014194488525,10.113723754882812,11.575994491577148,10.13544535636902,9.185974597930908,8.79174280166626,10.148253917694092,9.016041994094849,11.867492198944092,9.128371715545654,9.135358572006226,11.933100938796995,8.780935525894165,9.603697299957275,8.011205196380615,10.636420011520386,13.653936386108398,9.439083337783812,8.453921556472778,11.374327898025513,9.98207974433899,10.12846326828003,12.958496570587158,9.340457677841188,9.13391661643982,13.051425457000732,14.336534976959229,8.429365634918213,8.527687311172485,9.962024927139282,10.21123743057251,8.297033309936523,8.50338363647461,9.64785647392273,8.635295152664185,9.487250089645386,9.428489923477173,9.247186183929443,8.625447511672974,8.953158855438232,8.397314548492432,9.873164176940918,10.026972770690918,8.546302080154419,9.092108249664308,9.753138780593872
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
