,1
0,0.6883136034011841
1,0.6886835694313049
2,0.6851260662078857
3,0.691062331199646
4,0.683403730392456
5,0.679566502571106
6,0.6849155426025391
7,0.7000908851623535
8,0.7250065803527832
9,0.7272541522979736
10,0.6931383013725281
11,0.6803733706474304
12,0.6723145842552185
13,0.6660363674163818
14,0.668465793132782
15,0.6749897003173828
16,0.6862072944641113
17,0.6833018660545349
18,0.6753420829772949
19,0.6709091663360596
20,0.6682613492012024
21,0.6672175526618958
22,0.6672911047935486
23,0.6671896576881409
24,0.6670731902122498
25,0.667815089225769
26,0.6700513362884521
27,0.6668888926506042
28,0.6681941747665405
29,0.670939028263092
30,0.6751955151557922
31,0.6705039739608765
32,0.6728708148002625
33,0.6686736345291138
34,0.6662429571151733
35,0.6676461696624756
36,0.6704038977622986
37,0.6741631031036377
38,0.6786109805107117
39,0.671709418296814
40,0.6674155592918396
41,0.669776976108551
42,0.6633054614067078
43,0.6657153964042664
44,0.6695889830589294
45,0.6741271018981934
46,0.6790724396705627
47,0.6844419836997986
48,0.6720645427703857
49,0.6625101566314697
50,0.6547389030456543
51,0.6460868120193481
52,0.6388438940048218
53,0.6319426894187927
54,0.6344810724258423
55,0.627886176109314
56,0.630416989326477
57,0.6238157749176025
58,0.617540180683136
59,0.6144112348556519
60,0.6165425777435303
61,0.6194592118263245
62,0.6128969788551331
63,0.6091312766075134
64,0.6122226715087891
65,0.6078402996063232
66,0.6122048497200012
67,0.6073005199432373
68,0.6082615852355957
69,0.6091182231903076
70,0.6035839915275574
71,0.5989307165145874
72,0.6006843447685242
73,0.5979349613189697
74,0.6005198359489441
75,0.5996974110603333
76,0.601825475692749
77,0.6005259156227112
78,0.6032924056053162
79,0.6059119701385498
80,0.6034029722213745
81,0.6040045022964478
82,0.6097084283828735
83,0.6060549020767212
84,0.6003236174583435
85,0.6041922569274902
86,0.6120501160621643
87,0.6091419458389282
88,0.6047122478485107
89,0.6076210141181946
90,0.6099594235420227
91,0.6061770915985107
92,0.6084651350975037
93,0.608737587928772
94,0.6107177138328552
95,0.6157593131065369
96,0.6049282550811768
97,0.6087018847465515
98,0.6118148565292358
99,0.6136811971664429
100,0.6147140264511108
