,0,1,2,3,4,5
0,0.1215744892874937,0.1011459890383657,0.090682610861983,0.1733931240657698,0.0986547085201793,0.12954658694569
1,0.1469855505729945,0.0991529646238166,0.090682610861983,0.109118086696562,0.1160936721474838,0.0827105132037867
2,0.1813652217239661,0.1116093672147483,0.0916791230692576,0.116591928251121,0.116591928251121,0.1459890383657199
3,0.2157448928749377,0.1355256601893373,0.1504733432984554,0.1335326357747882,0.1116093672147483,0.0817140009965122
4,0.1783756851021425,0.147982062780269,0.1594419531639262,0.1788739412057797,0.1031390134529148,0.192326856003986
5,0.2227204783258595,0.1375186846038864,0.1320378674638764,0.192326856003986,0.1365221723966118,0.1360239162929745
6,0.1943198804185351,0.1514698555057299,0.1639262580966617,0.2137518684603886,0.1629297458893871,0.210762331838565
7,0.210762331838565,0.2022919780767314,0.1718983557548579,0.1489785749875436,0.127553562531141,0.1873442949676133
8,0.1375186846038864,0.1564524165421026,0.1903338315894369,0.1699053313403089,0.1883408071748878,0.2262082710513203
9,0.2172396611858495,0.166417538614848,0.1913303437967115,0.2301943198804185,0.1753861484803189,0.1913303437967115
10,0.216243148978575,0.2217239661185849,0.1958146487294469,0.1420029895366218,0.1948181365221724,0.1395117090184355
11,0.2207274539113104,0.223716990533134,0.1898355754857997,0.2286995515695067,0.1245640259093174,0.2082710513203786
12,0.1753861484803189,0.1484803188839063,0.1858495266567015,0.2117588440458395,0.2127553562531141,0.2057797708021923
13,0.2311908320876931,0.2411559541604384,0.1858495266567015,0.2481315396113602,0.1733931240657698,0.2152466367713004
14,0.2371699053313403,0.2566018933731938,0.1788739412057797,0.2471350274040857,0.2142501245640259,0.1559541604384653
15,0.229197807673144,0.2326856003986049,0.2047832585949177,0.2600896860986547,0.1370204285002491,0.2222222222222222
16,0.1813652217239661,0.2376681614349775,0.2132536123567513,0.1808669656203288,0.2257100149476831,0.2346786248131539
17,0.2620827105132038,0.216243148978575,0.1649227703039362,0.262580966616841,0.2132536123567513,0.1160936721474838
