,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
10,1.0862431526184082,0.8666573166847229,0.9930419921875,1.0981308221817017,1.346808671951294,1.3593624830245972,1.4905920028686523,1.5183242559432983,1.8053539991378784,0.9140437841415404,1.060399293899536,1.6666220426559448,2.4670209884643555,0.8173602819442749,1.214146614074707,1.293123483657837,1.0090985298156738,0.8575562834739685,0.8392314910888672,0.8974588513374329,1.091878056526184,1.2477740049362185,0.7551866173744202,1.3941248655319214,1.232300877571106,0.6533113718032837,1.1773382425308228,0.9180147647857666,0.9875484704971312,1.2504807710647583,0.9455190300941468,0.8811782598495483,0.8509502410888672,0.9078328013420104,1.4693710803985596,1.8681663274765012,1.4248257875442505,1.0793867111206057,2.522781610488892,1.272326946258545,0.9167124032974244,1.1427031755447388,1.0778204202651978,1.3488818407058716,1.475404977798462,0.787474513053894,1.0780683755874634,1.008037805557251,1.1308820247650146,0.9824336767196656,0.989593267440796,0.987722396850586,1.013644456863403,1.0534136295318604,1.606784701347351,1.190465807914734,0.8850331902503967,1.0544134378433228,0.7793489098548889,1.0943759679794312,1.50538432598114,1.0911738872528076,1.0923373699188232,1.0408700704574585,1.3910642862319946,0.9019467234611512,1.137580633163452,0.7573145031929016,1.1189029216766355,2.036616325378418,0.7733386754989624,1.4395185708999634,1.3168282508850098,1.4839873313903809,2.926041841506958,1.3990305662155151,0.9980351328849792,1.075078010559082,1.3491036891937256,1.1678154468536377,0.9210919141769408,1.6592659950256348,1.1990880966186523,0.8499888777732849,0.9093331694602966,2.259413719177246,1.433966040611267,2.0505056381225586,1.5683228969573977,1.259692668914795,1.5555405616760254,1.5707833766937256,1.0809180736541748,2.992053508758545,1.0836172103881836,1.1970778703689575,1.3104225397109983,0.9132306575775146,1.1746680736541748,2.04593563079834,1.5328210592269895,1.1016162633895874,1.2384905815124512,1.8972340822219849,0.956115186214447,1.0290639400482178,1.166313648223877,0.9196575284004213,1.2657577991485596
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1.1979330778121948,1.6538286209106443,1.0021545886993408,1.2436258792877195,1.535804033279419,1.0545440912246704,2.0999972820281982,1.8744701147079468,1.3999727964401243,1.0725057125091553,1.2314718961715698,1.5814474821090698,2.167717456817627,1.1183241605758667,1.0595099925994873,1.0087469816207886,1.0452468395233154,0.9949000477790833,0.9949354529380798,1.2032666206359863,1.0773062705993652,1.0836845636367798,0.8078606128692627,0.9268655180931092,0.7595745921134949,0.771277904510498,1.0295215845108032,1.590489387512207,0.811208188533783,1.0622806549072266,0.9526355862617492,1.1211704015731812,0.7505581378936768,1.0081671476364136,1.2292133569717407,1.6454638242721558,1.3482813835144043,1.0112404823303225,1.698993682861328,1.1183931827545166,1.1351372003555298,1.1826289892196655,1.332289695739746,1.384860277175903,0.967461347579956,1.1341569423675537,1.13694429397583,1.0574620962142944,1.3071801662445068,0.7125958204269409,1.062199592590332,1.0590883493423462,1.1035385131835938,1.1238548755645752,1.5488476753234863,1.6259715557098389,1.10463547706604,1.017087697982788,0.8611390590667725,1.1596676111221311,1.3118301630020142,0.994631052017212,0.8563501834869385,0.8277906775474548,1.0875248908996582,1.0243170261383057,1.1430647373199463,1.0027623176574707,1.074856877326965,1.9722106456756592,0.9475978016853333,1.4348013401031494,1.0076985359191897,1.4294837713241575,1.804629921913147,1.6257137060165403,1.1923669576644895,0.8411663174629211,1.3247995376586914,1.0216516256332395,1.3718976974487305,1.3943370580673218,1.4058188199996948,0.9296112656593324,0.947288691997528,2.2910947799682617,1.8033995628356931,1.480333685874939,1.101584792137146,1.168603777885437,1.7111586332321167,2.519164085388184,1.182121515274048,3.3558437824249268,1.1467722654342651,1.156268835067749,0.9485230445861816,0.9688912034034728,0.957172989845276,1.4176669120788574,1.811537504196167,1.0007314682006836,1.316456913948059,1.9670004844665527,1.0212631225585938,0.9830257296562196,1.280947208404541,0.9580841660499572,1.3145414590835571
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1.518693208694458,1.9203860759735107,1.092769742012024,1.1436196565628052,1.2640116214752195,1.073508858680725,1.880367636680603,1.4769457578659058,1.1679459810256958,0.968526005744934,1.3772462606430054,1.0914291143417358,1.893941044807434,1.063266396522522,1.1708407402038574,0.9367430806159972,1.3004711866378784,1.0770364999771118,1.118604302406311,1.4055699110031128,1.1292484998703003,1.0240236520767212,0.803617000579834,1.3548001050949097,0.8605605959892273,0.820453941822052,1.071184158325195,2.156177282333374,0.8807355761528015,1.1873382329940796,1.1343233585357666,0.9900630712509156,0.8781867027282715,1.3011056184768677,1.433459758758545,1.001277208328247,1.4570845365524292,1.187714457511902,1.367334008216858,1.2099926471710205,1.25556743144989,1.3565388917922974,1.3519450426101685,1.2241146564483645,1.3225032091140747,1.2070013284683228,1.1962488889694214,1.186331272125244,1.71152663230896,0.9204869866371156,1.2868413925170898,1.2280797958374023,1.2299206256866455,1.3200219869613647,1.526927828788757,2.2689340114593506,0.8904396295547485,1.0482449531555176,1.0311135053634644,1.331241011619568,1.4995335340499878,1.0427887439727783,0.9897435903549194,0.7690691947937012,1.3846986293792725,1.2360855340957642,1.520047664642334,1.525772213935852,0.9234137535095216,2.5244622230529785,1.0455574989318848,1.196049690246582,1.3448811769485474,1.5162794589996338,1.0558373928070068,1.6897958517074585,1.2134345769882202,0.8331358432769775,1.3985897302627563,1.0861620903015137,1.223961591720581,1.3572100400924685,1.2975869178771973,1.1622196435928345,1.048287868499756,2.199462652206421,2.28946590423584,1.2527503967285156,1.2435195446014404,1.1539008617401123,1.734948754310608,1.9571069478988647,1.0990229845046997,2.5852267742156982,1.0697706937789917,1.2153613567352295,1.0856833457946775,1.1118900775909424,0.8537780046463013,1.421697974205017,1.3771804571151731,0.9591309428215028,1.4885740280151367,1.1944431066513062,1.163437843322754,0.9905732870101928,1.497523307800293,1.0171034336090088,1.5382931232452393
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.6398180723190308,1.465471625328064,1.300695538520813,1.3473892211914062,1.2015866041183472,1.108084201812744,1.5460859537124634,1.40270733833313,1.3214235305786133,1.138995885848999,1.2519066333770752,1.2726554870605469,1.3310835361480713,1.1788026094436646,1.2440848350524902,1.058588981628418,1.311948537826538,1.163606882095337,1.128284573554993,1.1298869848251345,1.1466574668884275,1.4641937017440796,1.0359708070755005,1.489707589149475,0.8694180250167847,0.8891423940658569,1.0852978229522705,1.7671449184417725,0.8248865604400635,1.4108740091323853,1.0951128005981443,1.1464344263076782,0.8137187957763672,1.101230263710022,1.592993140220642,1.1266334056854248,1.5219959020614624,1.3923078775405884,1.1924667358398438,1.1787385940551758,1.2656248807907104,1.3745139837265017,1.4364025592803955,1.4076247215270996,1.570179104804993,1.1485999822616575,1.1920759677886963,1.1560403108596802,1.3694984912872314,1.103708028793335,1.4954184293746948,1.156946063041687,1.2967256307601929,1.5020943880081177,1.5052342414855957,1.614346265792847,1.0254191160202026,1.1026999950408936,1.2666321992874146,1.3882631063461304,1.3671690225601196,1.1643868684768677,1.0430582761764526,0.7096695899963379,1.2329055070877075,1.297065019607544,1.5224673748016355,1.1750094890594482,1.0870314836502075,2.9399123191833496,1.0307508707046509,1.217540621757507,0.9334858059883118,1.7092732191085815,1.053938627243042,1.345862865447998,1.098952054977417,0.9545180797576904,1.2945551872253418,1.0505281686782837,1.3965908288955688,1.341580510139465,1.3787262439727783,0.9421233534812928,1.0701926946640017,1.6282265186309814,1.8778076171875,1.3121737241744995,1.170012354850769,1.104880928993225,1.0952060222625732,1.5855515003204346,1.1675487756729126,2.381627321243286,1.1220176219940186,1.275803565979004,1.1823159456253052,1.2140014171600342,1.0323015451431274,1.6578372716903689,1.840414762496948,0.9701552391052246,1.5005055665969849,1.217807650566101,0.8413336277008057,1.1247344017028809,1.490833401679993,1.2302860021591189,1.2853193283081057
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.752445936203003,1.467927098274231,1.1891518831253052,1.3896404504776,0.9734718203544616,1.428687572479248,1.6836856603622437,1.5585745573043823,1.1800041198730469,1.2142820358276367,1.2865616083145142,1.1221959590911863,1.4845162630081177,1.2640109062194824,1.242813229560852,1.00019109249115,1.596324801445007,1.147900104522705,0.8338780999183655,1.2241474390029907,0.9416377544403076,1.9993993043899536,1.195298671722412,1.1742569208145142,0.7543546557426453,0.8481056094169617,0.9969332218170166,1.9566984176635744,0.9846978187561036,1.330605149269104,1.0943299531936646,1.1433537006378174,0.910615086555481,0.9513620138168336,1.31549870967865,1.3261359930038452,1.7073643207550049,1.3654203414916992,1.3596194982528689,1.1743558645248413,1.2893548011779783,1.1704392433166504,1.642229437828064,1.3401002883911133,1.8064477443695068,1.1987015008926392,1.184992790222168,1.3314296007156372,1.4414210319519043,0.9006510972976685,1.2908765077590942,1.2129263877868652,1.1722588539123535,1.3150200843811035,1.5813722610473633,1.8546088933944704,0.8520911335945129,1.1607353687286377,1.2774163484573364,1.3687230348587036,1.3862839937210083,1.2945986986160278,0.9241241216659546,0.8748964667320251,1.3777695894241333,1.2628772258758545,1.4289405345916748,1.4181241989135742,1.155073881149292,2.322306871414185,1.1092979907989502,1.3118672370910645,0.9489076137542723,1.776086449623108,1.353473663330078,1.484768986701965,1.2071130275726318,0.8795301914215088,1.4733161926269531,1.184842586517334,1.4093618392944336,1.3280950784683228,1.336178421974182,0.953001856803894,1.154033064842224,1.5629278421401978,1.8492778539657595,1.3194475173950195,1.3481837511062622,1.2440487146377563,1.2039494514465332,1.1736434698104858,1.3335201740264893,1.593747854232788,1.2397743463516235,1.3600088357925415,1.0797233581542969,1.3301260471343994,1.1807175874710083,1.4135433435440063,0.936714231967926,0.7800660729408264,1.236087441444397,1.1229422092437744,1.128862977027893,1.0748709440231323,1.6401559114456177,1.42622172832489,1.4842219352722168
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.7292732000350952,1.395995020866394,1.2631036043167114,1.269525408744812,1.2522410154342651,1.5391677618026731,1.9523769617080688,1.444985032081604,1.3681892156600952,1.063991665840149,1.5627052783966064,1.1903563737869265,1.7038226127624512,1.3173398971557615,1.300574779510498,1.127021551132202,1.7196497917175293,1.291231989860535,0.7922166585922241,1.5264344215393066,1.067118763923645,2.205726623535156,1.2844096422195437,1.33726167678833,0.858947217464447,0.8888186812400818,1.0887664556503296,1.5601791143417358,1.0639866590499878,1.579625368118286,1.0193849802017212,1.2841147184371948,0.8933777809143066,0.9949873089790344,1.5544739961624146,1.3685017824172974,1.4519675970077517,1.6414213180541992,1.2150251865386963,1.05674147605896,1.4595245122909546,1.322756052017212,1.2889125347137451,1.3484313488006592,1.923525333404541,1.2226040363311768,1.2738736867904663,1.0676113367080688,1.6090903282165527,0.9519505500793456,1.3734186887741089,1.215893268585205,1.3511035442352295,1.3634206056594849,1.6001288890838623,0.7231963872909546,1.010331392288208,1.1764355897903442,1.0069907903671265,1.430813193321228,1.4594221115112305,1.3301024436950684,0.8592379093170166,1.0267854928970337,1.5029269456863403,1.3240050077438354,1.5328168869018557,1.4699021577835083,0.9570849537849426,2.74212646484375,1.1461350917816162,0.976482629776001,0.8952803611755371,1.3025115728378296,1.1361377239227295,1.7243974208831787,1.1043144464492798,0.9867194294929504,1.565179705619812,1.3631303310394287,1.549392819404602,1.374274730682373,1.469651699066162,1.074704647064209,1.1179546117782593,1.5915422439575195,1.8652327060699463,1.51799738407135,1.3888862133026123,1.1347181797027588,1.369274616241455,1.0155011415481567,1.3883427381515503,2.0501532554626465,1.33431077003479,1.2410149574279783,1.2049940824508667,1.247778058052063,1.1596759557724,1.6458282470703125,1.0308510065078735,0.8364810943603516,1.1867499351501465,1.194719672203064,1.086997628211975,1.297474026679993,1.1481956243515017,1.2447086572647097,1.720057249069214
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2.046160221099853,1.2429744005203247,1.0611615180969238,1.387355089187622,1.3560491800308228,1.3769572973251345,2.0762369632720947,1.333498477935791,1.2329342365264893,1.1308910846710205,1.5036163330078125,1.1325868368148804,1.3230421543121338,1.3519468307495115,1.3004021644592283,0.8924151062965393,1.1340110301971436,1.5084245204925537,0.7990567684173584,1.7615197896957395,1.181859016418457,1.907189965248108,1.246391773223877,1.577980637550354,1.0093588829040527,0.8841188549995422,1.0862640142440796,1.3262379169464111,1.1902787685394287,1.278684139251709,1.2312098741531372,1.4804037809371948,1.1455869674682615,1.1271045207977295,1.4522079229354858,1.425951361656189,1.787330985069275,1.7899408340454102,1.353851318359375,1.0893728733062744,1.044487714767456,1.241896629333496,1.3693851232528689,1.4798873662948608,1.748803973197937,1.1268914937973022,1.3265691995620728,1.3022499084472656,1.2409796714782717,0.9019731283187866,1.5471187829971311,1.0137529373168943,1.2980434894561768,1.3507657051086426,1.700095534324646,0.7199301719665527,1.0965611934661863,1.2631022930145264,1.2238785028457642,1.2796351909637451,1.421452283859253,0.8519532084465027,1.049878478050232,1.1046172380447388,1.2386318445205688,1.3020493984222412,1.206392526626587,1.1877576112747192,1.0823602676391602,2.478156089782715,1.2759461402893066,1.3137259483337402,1.03694748878479,1.2237454652786257,1.1180757284164429,1.916234254837036,1.2848191261291504,0.9871570467948914,1.644461154937744,1.4990981817245483,1.4991450309753418,1.2767537832260132,1.3533979654312134,1.1296753883361816,1.3846147060394287,1.2741496562957764,2.0218605995178223,1.313761591911316,1.3594592809677124,1.322338581085205,1.2973061800003052,1.0736724138259888,1.2590011358261108,2.196267604827881,1.403897047042847,1.180503249168396,1.157944917678833,1.2966961860656738,1.3404475450515747,1.3422104120254517,1.2211908102035522,0.9632521867752076,1.3184078931808472,1.0900537967681885,1.2162190675735474,1.0479966402053833,1.0169196128845217,1.2390424013137815,1.437044978141785
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1.7965127229690552,1.1040440797805786,1.2988219261169434,1.4629544019699097,1.433610200881958,1.472355842590332,2.1640446186065674,1.4728847742080688,1.2842978239059448,1.0062364339828491,1.7709132432937622,1.2776210308074951,1.4226956367492676,1.441535472869873,1.2773021459579468,1.0203752517700195,1.5496309995651243,1.5352668762207031,0.879433274269104,1.6728401184082031,1.258669376373291,1.548543095588684,1.113185167312622,1.6666096448898315,1.076324462890625,0.9740688800811768,1.2267366647720337,1.4961843490600586,1.330459475517273,1.446570634841919,1.2930915355682373,1.6465281248092651,1.1454952955245972,1.0983500480651855,1.6418365240097046,1.4898617267608645,1.8441015481948853,1.5065608024597168,1.3901383876800537,1.2587867975234983,1.09598708152771,1.446183681488037,1.4108073711395264,1.0956616401672363,1.9471675157547,1.218166470527649,1.1503336429595947,1.3919636011123655,1.4656171798706057,1.0353195667266846,1.793117880821228,1.1727337837219238,1.3784890174865725,1.5087512731552124,1.38411545753479,1.3028275966644287,1.022865653038025,0.8795062303543091,1.2946116924285889,1.6135424375534058,1.4712525606155396,0.9542564153671264,1.0947821140289309,0.936342179775238,1.3505250215530396,1.5654255151748655,1.3949837684631348,1.1404353380203247,1.0408759117126465,2.826273202896118,1.1213164329528809,1.3579446077346802,0.8690135478973389,1.4271938800811768,1.2378931045532229,1.4801441431045532,1.3086297512054443,0.947066068649292,1.6921839714050293,0.8522899150848389,1.1883935928344729,1.469682216644287,1.2723371982574463,1.253980278968811,1.6978508234024048,1.3481565713882446,1.9225727319717407,1.541906237602234,1.4772610664367676,1.0321760177612305,0.9313846826553344,1.023792743682861,0.8796849846839905,1.7631410360336304,1.2262170314788818,1.318994164466858,1.3035359382629397,1.3843512535095217,1.5747112035751345,1.4305115938186646,1.3051269054412842,1.062726974487305,1.2210631370544434,1.2712689638137815,1.4082963466644287,1.1744277477264404,1.138721942901611,1.1625823974609375,1.444433569908142
