,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49,run_50
0,0.096163428001993,0.1011459890383657,0.0727453911310413,0.0996512207274539,0.0857000498256103,0.1016442451420029,0.1320378674638764,0.1325361235675137,0.0966616841056303,0.0886895864474339,0.116591928251121,0.0837070254110612,0.0847035376183358,0.1111111111111111,0.1788739412057797,0.1071250622820129,0.1913303437967115,0.1255605381165919,0.1454907822620827,0.0817140009965122,0.0986547085201793,0.0931738913801694,0.1096163428001993,0.083208769307424,0.0837070254110612,0.1858495266567015,0.1434977578475336,0.1175884404583956,0.0857000498256103,0.0827105132037867,0.0971599402092675,0.0896860986547085,0.1718983557548579,0.0936721474838066,0.0926756352765321,0.1205779770802192,0.1001494768310911,0.0742401594419531,0.0891878425510712,0.160936721474838,0.0881913303437967,0.1185849526656701,0.083208769307424,0.0936721474838066,0.1788739412057797,0.0732436472346786,0.1469855505729945,0.0857000498256103,0.0986547085201793,0.1494768310911808
1,0.1370204285002491,0.1066268061783756,0.0996512207274539,0.1071250622820129,0.0842052815146985,0.109118086696562,0.1255605381165919,0.0757349277528649,0.0886895864474339,0.1126058794220229,0.1160936721474838,0.1001494768310911,0.1285500747384155,0.1056302939711011,0.1210762331838565,0.1569506726457399,0.0991529646238166,0.1370204285002491,0.0797209765819631,0.2082710513203786,0.0861983059292476,0.1101145989038365,0.103637269556552,0.0941704035874439,0.0732436472346786,0.1743896362730443,0.0981564524165421,0.2197309417040358,0.1210762331838565,0.0926756352765321,0.1160936721474838,0.1061285500747384,0.1041355256601893,0.0981564524165421,0.0797209765819631,0.1006477329347284,0.1340308918784255,0.1509715994020926,0.186846038863976,0.1778774289985052,0.1330343796711509,0.1499750871948181,0.0981564524165421,0.0817140009965122,0.1195814648729446,0.0767314399601395,0.1225710014947683,0.0737419033383159,0.1280518186347782,0.1425012456402591
2,0.1215744892874937,0.153462879920279,0.127553562531141,0.0966616841056303,0.0996512207274539,0.2117588440458395,0.1464872944693572,0.0732436472346786,0.0857000498256103,0.1898355754857997,0.1056302939711011,0.0921773791728948,0.1993024414549078,0.0981564524165421,0.1360239162929745,0.1494768310911808,0.1649227703039362,0.158943697060289,0.1185849526656701,0.1415047334329845,0.0737419033383159,0.1280518186347782,0.122072745391131,0.1733931240657698,0.1195814648729446,0.1310413552566019,0.1519681116093672,0.2152466367713004,0.0996512207274539,0.186846038863976,0.1051320378674638,0.158943697060289,0.1853512705530642,0.1200797209765819,0.1031390134529148,0.1728948679621325,0.1345291479820627,0.1429995017438963,0.1614349775784753,0.1111111111111111,0.0981564524165421,0.0901843547583457,0.2202291978076731,0.1195814648729446,0.1185849526656701,0.1818634778276034,0.1733931240657698,0.122072745391131,0.1160936721474838,0.1808669656203288
3,0.1873442949676133,0.2127553562531141,0.1265570503238664,0.1654210264075735,0.1539611360239162,0.1983059292476333,0.1400099651220727,0.0956651718983557,0.1519681116093672,0.1838565022421524,0.1644245142002989,0.1365221723966118,0.1524663677130044,0.173891380169407,0.103637269556552,0.218236173393124,0.1415047334329845,0.1454907822620827,0.1185849526656701,0.1420029895366218,0.1131041355256601,0.1718983557548579,0.1415047334329845,0.1504733432984554,0.1544593921275535,0.1136023916292974,0.1101145989038365,0.1579471848530144,0.1439960139511709,0.1509715994020926,0.1285500747384155,0.1753861484803189,0.2067762830094668,0.1564524165421026,0.1559541604384653,0.1474838066766318,0.1639262580966617,0.1484803188839063,0.2172396611858495,0.1833582461385152,0.1559541604384653,0.1350274040857,0.2032884902840059,0.1225710014947683,0.103637269556552,0.1499750871948181,0.1215744892874937,0.1175884404583956,0.158943697060289,0.1564524165421026
4,0.2172396611858495,0.1714000996512207,0.1723966118584952,0.1046337817638266,0.1454907822620827,0.1788739412057797,0.1773791728948679,0.1270553064275037,0.116591928251121,0.1270553064275037,0.1723966118584952,0.1499750871948181,0.1758844045839561,0.1714000996512207,0.1270553064275037,0.1624314897857498,0.1559541604384653,0.1694070752366716,0.1549576482311908,0.1718983557548579,0.1205779770802192,0.1594419531639262,0.1539611360239162,0.1579471848530144,0.1205779770802192,0.1076233183856502,0.1504733432984554,0.1524663677130044,0.1071250622820129,0.2057797708021923,0.1808669656203288,0.1370204285002491,0.1873442949676133,0.1564524165421026,0.1604384653712008,0.1833582461385152,0.1579471848530144,0.1519681116093672,0.1893373193821624,0.1714000996512207,0.1320378674638764,0.2027902341803687,0.2042850024912805,0.1728948679621325,0.1255605381165919,0.1175884404583956,0.166417538614848,0.1235675137020428,0.1449925261584454,0.2122571001494768
5,0.1763826606875934,0.1998006975585451,0.1380169407075236,0.14050822122571,0.173891380169407,0.1803687095166915,0.1614349775784753,0.122072745391131,0.1953163926258096,0.1599402092675635,0.1190832087693074,0.1579471848530144,0.2062780269058296,0.1370204285002491,0.1001494768310911,0.2047832585949177,0.1853512705530642,0.1818634778276034,0.1733931240657698,0.1853512705530642,0.1878425510712506,0.1639262580966617,0.1743896362730443,0.1778774289985052,0.1514698555057299,0.2102640757349277,0.1116093672147483,0.1434977578475336,0.1250622820129546,0.1883408071748878,0.1081215744892875,0.1883408071748878,0.1988041853512705,0.1031390134529148,0.1420029895366218,0.1788739412057797,0.1365221723966118,0.1639262580966617,0.2177379172894868,0.1728948679621325,0.1365221723966118,0.1753861484803189,0.2022919780767314,0.1873442949676133,0.1350274040857,0.166417538614848,0.1863477827603388,0.1225710014947683,0.1908320876930742,0.1948181365221724
6,0.2267065271549576,0.2257100149476831,0.1733931240657698,0.1300448430493273,0.1778774289985052,0.2152466367713004,0.205281514698555,0.1659192825112107,0.1953163926258096,0.1574489287493772,0.1504733432984554,0.1425012456402591,0.1449925261584454,0.1853512705530642,0.1375186846038864,0.2092675635276532,0.1958146487294469,0.1933233682112606,0.2257100149476831,0.1808669656203288,0.2286995515695067,0.1679123069257598,0.1803687095166915,0.2022919780767314,0.1559541604384653,0.205281514698555,0.1654210264075735,0.1908320876930742,0.1454907822620827,0.2331838565022421,0.1973094170403587,0.179372197309417,0.216243148978575,0.1728948679621325,0.1494768310911808,0.2262082710513203,0.1728948679621325,0.1818634778276034,0.1679123069257598,0.1968111609367214,0.166417538614848,0.1340308918784255,0.2142501245640259,0.1863477827603388,0.158943697060289,0.1459890383657199,0.1823617339312406,0.1659192825112107,0.2042850024912805,0.2172396611858495
7,0.2077727952167414,0.2177379172894868,0.1669157947184853,0.1116093672147483,0.1773791728948679,0.2272047832585949,0.2222222222222222,0.1400099651220727,0.1773791728948679,0.1838565022421524,0.1699053313403089,0.1689088191330343,0.1833582461385152,0.2207274539113104,0.1539611360239162,0.2127553562531141,0.1823617339312406,0.2167414050822122,0.2217239661185849,0.1813652217239661,0.210762331838565,0.1679123069257598,0.1644245142002989,0.1823617339312406,0.1958146487294469,0.1873442949676133,0.1624314897857498,0.1873442949676133,0.1449925261584454,0.2202291978076731,0.2122571001494768,0.1843547583457897,0.2122571001494768,0.0817140009965122,0.1340308918784255,0.1614349775784753,0.1614349775784753,0.1818634778276034,0.2117588440458395,0.2331838565022421,0.1888390632785251,0.2027902341803687,0.2177379172894868,0.1853512705530642,0.1524663677130044,0.1748878923766816,0.1813652217239661,0.1449925261584454,0.1415047334329845,0.2012954658694569
8,0.2037867463876432,0.2252117588440458,0.1569506726457399,0.1549576482311908,0.1365221723966118,0.2157448928749377,0.2177379172894868,0.192326856003986,0.1788739412057797,0.1903338315894369,0.1838565022421524,0.1728948679621325,0.1998006975585451,0.1016442451420029,0.1400099651220727,0.1474838066766318,0.1828599900348779,0.2102640757349277,0.2501245640259093,0.1798704534130543,0.1121076233183856,0.1828599900348779,0.1998006975585451,0.1998006975585451,0.192326856003986,0.1768809167912307,0.205281514698555,0.1843547583457897,0.1554559043348281,0.1908320876930742,0.218236173393124,0.2152466367713004,0.1429995017438963,0.2167414050822122,0.1584454409566517,0.2416542102640757,0.1798704534130543,0.1833582461385152,0.1185849526656701,0.2027902341803687,0.1594419531639262,0.1813652217239661,0.2137518684603886,0.1743896362730443,0.1469855505729945,0.1773791728948679,0.2032884902840059,0.1579471848530144,0.1928251121076233,0.2017937219730941
9,0.2242152466367713,0.2177379172894868,0.179372197309417,0.1265570503238664,0.2157448928749377,0.2097658196312904,0.2227204783258595,0.1604384653712008,0.1808669656203288,0.1704035874439461,0.1988041853512705,0.1449925261584454,0.2027902341803687,0.1699053313403089,0.1579471848530144,0.1908320876930742,0.1863477827603388,0.229197807673144,0.2575984055804683,0.1390134529147982,0.2152466367713004,0.1753861484803189,0.2092675635276532,0.1973094170403587,0.1908320876930742,0.218236173393124,0.1101145989038365,0.0991529646238166,0.1260587942202292,0.2257100149476831,0.2177379172894868,0.2077727952167414,0.2321873442949676,0.1928251121076233,0.1564524165421026,0.1180866965620328,0.1205779770802192,0.2142501245640259,0.2331838565022421,0.2311908320876931,0.2007972097658196,0.2177379172894868,0.1913303437967115,0.1823617339312406,0.1624314897857498,0.1823617339312406,0.1938216243148978,0.1818634778276034,0.1958146487294469,0.1998006975585451
10,0.205281514698555,0.2042850024912805,0.14050822122571,0.1439960139511709,0.229197807673144,0.2187344294967613,0.2451420029895366,0.1718983557548579,0.2037867463876432,0.1768809167912307,0.1928251121076233,0.192326856003986,0.1998006975585451,0.2426507224713502,0.1823617339312406,0.2202291978076731,0.1838565022421524,0.1903338315894369,0.2655705032386646,0.2017937219730941,0.2202291978076731,0.1938216243148978,0.236671649227703,0.210762331838565,0.2082710513203786,0.2087693074240159,0.2207274539113104,0.2002989536621823,0.1689088191330343,0.1973094170403587,0.1101145989038365,0.2316890881913303,0.2371699053313403,0.2102640757349277,0.1574489287493772,0.2296960637767812,0.1918285999003487,0.218236173393124,0.2316890881913303,0.2316890881913303,0.1993024414549078,0.1674140508221225,0.2092675635276532,0.1654210264075735,0.1529646238166417,0.1893373193821624,0.210762331838565,0.166417538614848,0.1963129048330842,0.2147483806676632
11,0.2277030393622321,0.1375186846038864,0.205281514698555,0.1195814648729446,0.1549576482311908,0.2282012954658694,0.2521175884404584,0.1614349775784753,0.1908320876930742,0.1823617339312406,0.2062780269058296,0.2007972097658196,0.1983059292476333,0.2466367713004484,0.1988041853512705,0.2381664175386148,0.1454907822620827,0.2212257100149476,0.2670652715495765,0.2032884902840059,0.2262082710513203,0.1918285999003487,0.2177379172894868,0.2062780269058296,0.2177379172894868,0.1449925261584454,0.2381664175386148,0.1958146487294469,0.1574489287493772,0.2102640757349277,0.2192326856003986,0.2351768809167912,0.2127553562531141,0.1370204285002491,0.1654210264075735,0.2301943198804185,0.2022919780767314,0.2032884902840059,0.2257100149476831,0.2267065271549576,0.2152466367713004,0.2202291978076731,0.2077727952167414,0.1748878923766816,0.1509715994020926,0.2032884902840059,0.2217239661185849,0.1913303437967115,0.1973094170403587,0.2087693074240159
12,0.2316890881913303,0.2321873442949676,0.216243148978575,0.1484803188839063,0.2521175884404584,0.1315396113602391,0.2536123567513702,0.1928251121076233,0.1903338315894369,0.1918285999003487,0.2172396611858495,0.2157448928749377,0.2227204783258595,0.1654210264075735,0.1858495266567015,0.1574489287493772,0.1863477827603388,0.2212257100149476,0.2486297957149975,0.2072745391131041,0.2092675635276532,0.1998006975585451,0.216243148978575,0.1973094170403587,0.2247135027404085,0.1803687095166915,0.2087693074240159,0.2142501245640259,0.1838565022421524,0.1903338315894369,0.2062780269058296,0.2351768809167912,0.2007972097658196,0.2386646736422521,0.2012954658694569,0.2242152466367713,0.2042850024912805,0.2032884902840059,0.1983059292476333,0.2391629297458893,0.2092675635276532,0.2222222222222222,0.1808669656203288,0.2047832585949177,0.1823617339312406,0.2017937219730941,0.2257100149476831,0.1953163926258096,0.1215744892874937,0.1758844045839561
13,0.1300448430493273,0.2351768809167912,0.223716990533134,0.1908320876930742,0.2506228201295465,0.2401594419531639,0.2471350274040857,0.1679123069257598,0.2022919780767314,0.1753861484803189,0.2262082710513203,0.1763826606875934,0.2257100149476831,0.2277030393622321,0.2122571001494768,0.216243148978575,0.1768809167912307,0.2306925759840558,0.2446437468858993,0.1639262580966617,0.2177379172894868,0.1544593921275535,0.2117588440458395,0.197807673143996,0.2037867463876432,0.1918285999003487,0.2272047832585949,0.2222222222222222,0.1833582461385152,0.1514698555057299,0.2102640757349277,0.2232187344294967,0.2451420029895366,0.2451420029895366,0.2082710513203786,0.2556053811659193,0.2102640757349277,0.2286995515695067,0.2401594419531639,0.2426507224713502,0.1539611360239162,0.2296960637767812,0.2152466367713004,0.1160936721474838,0.173891380169407,0.1878425510712506,0.2092675635276532,0.1863477827603388,0.2356751370204285,0.2267065271549576
14,0.2436472346786248,0.2301943198804185,0.2401594419531639,0.1833582461385152,0.2451420029895366,0.2326856003986049,0.2406576980568012,0.205281514698555,0.2067762830094668,0.1449925261584454,0.2252117588440458,0.2102640757349277,0.1733931240657698,0.2207274539113104,0.179372197309417,0.2122571001494768,0.2067762830094668,0.2336821126058794,0.2491280518186348,0.1958146487294469,0.0837070254110612,0.2142501245640259,0.2202291978076731,0.1654210264075735,0.2416542102640757,0.1903338315894369,0.2705530642750374,0.2142501245640259,0.1963129048330842,0.2082710513203786,0.2521175884404584,0.2217239661185849,0.2491280518186348,0.2650722471350274,0.2157448928749377,0.2580966616841056,0.2127553562531141,0.229197807673144,0.2401594419531639,0.2446437468858993,0.2117588440458395,0.2286995515695067,0.1449925261584454,0.2022919780767314,0.2017937219730941,0.1878425510712506,0.1624314897857498,0.1798704534130543,0.2142501245640259,0.2027902341803687
15,0.2411559541604384,0.2411559541604384,0.2481315396113602,0.2217239661185849,0.2461385151968111,0.2117588440458395,0.2311908320876931,0.1833582461385152,0.1335326357747882,0.1704035874439461,0.2361733931240657,0.2117588440458395,0.2536123567513702,0.1773791728948679,0.2282012954658694,0.2167414050822122,0.2027902341803687,0.1544593921275535,0.1604384653712008,0.1933233682112606,0.2277030393622321,0.2157448928749377,0.2252117588440458,0.2072745391131041,0.2222222222222222,0.1898355754857997,0.2511210762331838,0.2326856003986049,0.1718983557548579,0.1998006975585451,0.1753861484803189,0.2197309417040358,0.2222222222222222,0.262580966616841,0.1499750871948181,0.1634280019930244,0.2057797708021923,0.2301943198804185,0.2316890881913303,0.2391629297458893,0.2082710513203786,0.2316890881913303,0.2286995515695067,0.1763826606875934,0.1843547583457897,0.2047832585949177,0.2217239661185849,0.192326856003986,0.2446437468858993,0.2097658196312904
16,0.2267065271549576,0.2396611858495266,0.2521175884404584,0.1748878923766816,0.2476332835077229,0.2331838565022421,0.2057797708021923,0.210762331838565,0.2242152466367713,0.153462879920279,0.2376681614349775,0.2346786248131539,0.2531141006477329,0.2361733931240657,0.2306925759840558,0.223716990533134,0.2042850024912805,0.216243148978575,0.2595914299950174,0.2282012954658694,0.216243148978575,0.2177379172894868,0.2112605879422023,0.1928251121076233,0.2466367713004484,0.1963129048330842,0.2835077229696063,0.2207274539113104,0.1973094170403587,0.1863477827603388,0.2431489785749875,0.2242152466367713,0.249626307922272,0.1410064773293473,0.2247135027404085,0.2431489785749875,0.2077727952167414,0.2152466367713004,0.2431489785749875,0.2396611858495266,0.1918285999003487,0.2356751370204285,0.2386646736422521,0.1938216243148978,0.1898355754857997,0.2177379172894868,0.2242152466367713,0.205281514698555,0.2481315396113602,0.1983059292476333
17,0.1415047334329845,0.2595914299950174,0.242152466367713,0.2227204783258595,0.2446437468858993,0.2336821126058794,0.2615844544095665,0.2097658196312904,0.2187344294967613,0.1783756851021425,0.2476332835077229,0.1395117090184355,0.2436472346786248,0.2346786248131539,0.2316890881913303,0.1310413552566019,0.2067762830094668,0.2222222222222222,0.2436472346786248,0.2267065271549576,0.236671649227703,0.1873442949676133,0.2491280518186348,0.1903338315894369,0.2351768809167912,0.1444942700548081,0.2471350274040857,0.2346786248131539,0.2047832585949177,0.2082710513203786,0.2416542102640757,0.1330343796711509,0.2476332835077229,0.2800199302441455,0.1958146487294469,0.2561036372695565,0.205281514698555,0.2391629297458893,0.2057797708021923,0.1783756851021425,0.1773791728948679,0.2087693074240159,0.2431489785749875,0.1998006975585451,0.186846038863976,0.2222222222222222,0.2262082710513203,0.218236173393124,0.2575984055804683,0.242152466367713
18,0.2511210762331838,0.2446437468858993,0.2501245640259093,0.2272047832585949,0.2486297957149975,0.2267065271549576,0.2580966616841056,0.2152466367713004,0.2127553562531141,0.1933233682112606,0.2571001494768311,0.2192326856003986,0.2600896860986547,0.2376681614349775,0.1768809167912307,0.2017937219730941,0.2022919780767314,0.2282012954658694,0.2521175884404584,0.2286995515695067,0.2416542102640757,0.2172396611858495,0.2381664175386148,0.2062780269058296,0.2341803687095167,0.179372197309417,0.2800199302441455,0.2426507224713502,0.1659192825112107,0.2032884902840059,0.2665670154459392,0.2491280518186348,0.2396611858495266,0.2780269058295964,0.2491280518186348,0.2526158445440957,0.2067762830094668,0.2386646736422521,0.2501245640259093,0.249626307922272,0.184853014449427,0.2406576980568012,0.2381664175386148,0.1410064773293473,0.1564524165421026,0.2257100149476831,0.2217239661185849,0.2222222222222222,0.1669157947184853,0.2252117588440458
19,0.2411559541604384,0.2630792227204783,0.2481315396113602,0.2082710513203786,0.2451420029895366,0.2326856003986049,0.2600896860986547,0.2167414050822122,0.1908320876930742,0.1654210264075735,0.2760338814150473,0.2197309417040358,0.2685600398604882,0.2531141006477329,0.242152466367713,0.2152466367713004,0.2267065271549576,0.2247135027404085,0.2521175884404584,0.2207274539113104,0.2376681614349775,0.2267065271549576,0.2511210762331838,0.2277030393622321,0.1728948679621325,0.1853512705530642,0.2381664175386148,0.2456402590931738,0.2157448928749377,0.1998006975585451,0.2695565520677628,0.2481315396113602,0.2326856003986049,0.1101145989038365,0.2541106128550074,0.2127553562531141,0.2102640757349277,0.2486297957149975,0.2526158445440957,0.255107125062282,0.2042850024912805,0.2516193323368211,0.2247135027404085,0.2007972097658196,0.1893373193821624,0.2391629297458893,0.2092675635276532,0.2356751370204285,0.2501245640259093,0.2361733931240657
20,0.2386646736422521,0.2386646736422521,0.2391629297458893,0.2207274539113104,0.2346786248131539,0.2277030393622321,0.1813652217239661,0.2242152466367713,0.2042850024912805,0.1723966118584952,0.2585949177877429,0.2306925759840558,0.2874937717987045,0.2222222222222222,0.2451420029895366,0.229197807673144,0.2341803687095167,0.2286995515695067,0.2481315396113602,0.2381664175386148,0.2506228201295465,0.2296960637767812,0.2396611858495266,0.1684105630293971,0.2521175884404584,0.184853014449427,0.2227204783258595,0.2391629297458893,0.2017937219730941,0.2017937219730941,0.2705530642750374,0.2531141006477329,0.2202291978076731,0.2765321375186846,0.1933233682112606,0.2640757349277529,0.2057797708021923,0.2331838565022421,0.2471350274040857,0.2571001494768311,0.1903338315894369,0.2546088689586447,0.2486297957149975,0.1998006975585451,0.1943198804185351,0.242152466367713,0.242152466367713,0.2117588440458395,0.2516193323368211,0.1489785749875436
