loss,accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.0016015699266017167,0.48,1.4792470932006836,False,,,1,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-37-55,1677663475,1.4792470932006836,3289269,gpu-011,10.1.1.7,1.4792470932006836,0,1,0.0035316944122314453
0.0015878109274239376,0.5075862068965518,1.691429615020752,False,,,2,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-37-56,1677663476,3.1706767082214355,3289269,gpu-011,10.1.1.7,3.1706767082214355,0,2,0.0035316944122314453
0.0015715672229898387,0.6294252873563219,1.3842720985412598,False,,,3,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-37-58,1677663478,4.554948806762695,3289269,gpu-011,10.1.1.7,4.554948806762695,0,3,0.0035316944122314453
0.0015493053403393975,0.6206896551724138,1.2245514392852783,False,,,4,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-37-59,1677663479,5.779500246047974,3289269,gpu-011,10.1.1.7,5.779500246047974,0,4,0.0035316944122314453
0.0015212279078604162,0.7291954022988506,1.7661049365997314,False,,,5,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-01,1677663481,7.545605182647705,3289269,gpu-011,10.1.1.7,7.545605182647705,0,5,0.0035316944122314453
0.0014841993923844963,0.6813793103448276,1.8925869464874268,False,,,6,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-03,1677663483,9.438192129135132,3289269,gpu-011,10.1.1.7,9.438192129135132,0,6,0.0035316944122314453
0.0014430819160636814,0.7232183908045977,1.6050662994384766,False,,,7,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-04,1677663484,11.043258428573608,3289269,gpu-011,10.1.1.7,11.043258428573608,0,7,0.0035316944122314453
0.0013942575728756257,0.7885057471264367,1.602839469909668,False,,,8,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-06,1677663486,12.646097898483276,3289269,gpu-011,10.1.1.7,12.646097898483276,0,8,0.0035316944122314453
0.00134177775218569,0.7894252873563219,1.7492363452911377,False,,,9,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-08,1677663488,14.395334243774414,3289269,gpu-011,10.1.1.7,14.395334243774414,0,9,0.0035316944122314453
0.0012870448211143757,0.807816091954023,1.6151363849639893,False,,,10,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-09,1677663489,16.010470628738403,3289269,gpu-011,10.1.1.7,16.010470628738403,0,10,0.0035316944122314453
0.001247327437346009,0.8170114942528736,1.3610382080078125,False,,,11,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-11,1677663491,17.371508836746216,3289269,gpu-011,10.1.1.7,17.371508836746216,0,11,0.0035316944122314453
0.0011851355125164164,0.8271264367816092,2.1346943378448486,False,,,12,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-13,1677663493,19.506203174591064,3289269,gpu-011,10.1.1.7,19.506203174591064,0,12,0.0035316944122314453
0.001142865254961211,0.824367816091954,1.6001312732696533,False,,,13,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-14,1677663494,21.106334447860718,3289269,gpu-011,10.1.1.7,21.106334447860718,0,13,0.0035316944122314453
0.0011070314632064995,0.8271264367816092,1.8184480667114258,False,,,14,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-16,1677663496,22.924782514572144,3289269,gpu-011,10.1.1.7,22.924782514572144,0,14,0.0035316944122314453
0.001071055209499666,0.8183908045977012,1.4397435188293457,False,,,15,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-18,1677663498,24.36452603340149,3289269,gpu-011,10.1.1.7,24.36452603340149,0,15,0.0035316944122314453
0.0010375367361923744,0.8317241379310345,1.189565658569336,False,,,16,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-19,1677663499,25.554091691970825,3289269,gpu-011,10.1.1.7,25.554091691970825,0,16,0.0035316944122314453
0.001008041247554209,0.8248275862068966,1.7392995357513428,False,,,17,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-21,1677663501,27.293391227722168,3289269,gpu-011,10.1.1.7,27.293391227722168,0,17,0.0035316944122314453
0.0009785317826545101,0.8262068965517242,1.3580751419067383,False,,,18,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-22,1677663502,28.651466369628906,3289269,gpu-011,10.1.1.7,28.651466369628906,0,18,0.0035316944122314453
0.0009655197187401782,0.8312643678160919,1.4086556434631348,False,,,19,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-23,1677663503,30.06012201309204,3289269,gpu-011,10.1.1.7,30.06012201309204,0,19,0.0035316944122314453
0.0009342368991895653,0.8289655172413793,1.0560779571533203,False,,,20,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-24,1677663504,31.11619997024536,3289269,gpu-011,10.1.1.7,31.11619997024536,0,20,0.0035316944122314453
0.000914294294927312,0.8372413793103448,1.577887773513794,False,,,21,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-26,1677663506,32.694087743759155,3289269,gpu-011,10.1.1.7,32.694087743759155,0,21,0.0035316944122314453
0.0009062369390465747,0.8280459770114943,1.4854681491851807,False,,,22,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-27,1677663507,34.179555892944336,3289269,gpu-011,10.1.1.7,34.179555892944336,0,22,0.0035316944122314453
0.0008944776414454668,0.8395402298850575,1.6168229579925537,False,,,23,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-29,1677663509,35.79637885093689,3289269,gpu-011,10.1.1.7,35.79637885093689,0,23,0.0035316944122314453
0.000870903154899334,0.8363218390804598,1.362309455871582,False,,,24,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-30,1677663510,37.15868830680847,3289269,gpu-011,10.1.1.7,37.15868830680847,0,24,0.0035316944122314453
0.0008709827099723377,0.8436781609195402,1.5910463333129883,False,,,25,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-32,1677663512,38.74973464012146,3289269,gpu-011,10.1.1.7,38.74973464012146,0,25,0.0035316944122314453
0.0008499492036885229,0.8381609195402299,1.3067188262939453,False,,,26,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-33,1677663513,40.056453466415405,3289269,gpu-011,10.1.1.7,40.056453466415405,0,26,0.0035316944122314453
0.0008432796768758488,0.8473563218390805,1.551497459411621,False,,,27,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-35,1677663515,41.607950925827026,3289269,gpu-011,10.1.1.7,41.607950925827026,0,27,0.0035316944122314453
0.0008311843049937281,0.8450574712643678,1.4823284149169922,False,,,28,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-36,1677663516,43.09027934074402,3289269,gpu-011,10.1.1.7,43.09027934074402,0,28,0.0035316944122314453
0.0008280257795048856,0.8482758620689655,1.2711851596832275,False,,,29,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-38,1677663518,44.361464500427246,3289269,gpu-011,10.1.1.7,44.361464500427246,0,29,0.0035316944122314453
0.0008222754796346029,0.8445977011494253,1.5514726638793945,False,,,30,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-39,1677663519,45.91293716430664,3289269,gpu-011,10.1.1.7,45.91293716430664,0,30,0.0035316944122314453
0.0008290573920326671,0.8482758620689655,1.611574411392212,False,,,31,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-41,1677663521,47.52451157569885,3289269,gpu-011,10.1.1.7,47.52451157569885,0,31,0.0035316944122314453
0.0008180295598917994,0.8519540229885058,1.5315382480621338,False,,,32,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-42,1677663522,49.056049823760986,3289269,gpu-011,10.1.1.7,49.056049823760986,0,32,0.0035316944122314453
0.0008128559178319471,0.848735632183908,1.8808352947235107,False,,,33,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-44,1677663524,50.9368851184845,3289269,gpu-011,10.1.1.7,50.9368851184845,0,33,0.0035316944122314453
0.0008173233339156228,0.8418390804597701,1.2892096042633057,False,,,34,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-46,1677663526,52.2260947227478,3289269,gpu-011,10.1.1.7,52.2260947227478,0,34,0.0035316944122314453
0.0007965171337127686,0.8510344827586207,1.683187484741211,False,,,35,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-47,1677663527,53.909282207489014,3289269,gpu-011,10.1.1.7,53.909282207489014,0,35,0.0035316944122314453
0.0007984637529000469,0.8551724137931035,1.5629634857177734,False,,,36,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-49,1677663529,55.47224569320679,3289269,gpu-011,10.1.1.7,55.47224569320679,0,36,0.0035316944122314453
0.0007846865982844912,0.8551724137931035,1.8103859424591064,False,,,37,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-51,1677663531,57.282631635665894,3289269,gpu-011,10.1.1.7,57.282631635665894,0,37,0.0035316944122314453
0.0008104112504542559,0.8422988505747127,1.5516841411590576,False,,,38,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-52,1677663532,58.83431577682495,3289269,gpu-011,10.1.1.7,58.83431577682495,0,38,0.0035316944122314453
0.0007818719573404597,0.8593103448275862,1.2763714790344238,False,,,39,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-53,1677663533,60.110687255859375,3289269,gpu-011,10.1.1.7,60.110687255859375,0,39,0.0035316944122314453
0.000782847157840071,0.8542528735632184,1.466029167175293,False,,,40,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-55,1677663535,61.57671642303467,3289269,gpu-011,10.1.1.7,61.57671642303467,0,40,0.0035316944122314453
0.0007754036749916515,0.8620689655172413,1.2886145114898682,False,,,41,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-56,1677663536,62.865330934524536,3289269,gpu-011,10.1.1.7,62.865330934524536,0,41,0.0035316944122314453
0.0007652445086117448,0.8657471264367816,1.4047574996948242,False,,,42,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-58,1677663538,64.27008843421936,3289269,gpu-011,10.1.1.7,64.27008843421936,0,42,0.0035316944122314453
0.0007620828179107315,0.8611494252873563,1.7966432571411133,False,,,43,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-38-59,1677663539,66.06673169136047,3289269,gpu-011,10.1.1.7,66.06673169136047,0,43,0.0035316944122314453
0.000762268441847001,0.864367816091954,1.5916073322296143,False,,,44,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-39-01,1677663541,67.65833902359009,3289269,gpu-011,10.1.1.7,67.65833902359009,0,44,0.0035316944122314453
0.0007684306166637903,0.8625287356321839,1.543616771697998,False,,,45,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-39-02,1677663542,69.20195579528809,3289269,gpu-011,10.1.1.7,69.20195579528809,0,45,0.0035316944122314453
0.0007568439258926216,0.8620689655172413,1.3912277221679688,False,,,46,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-39-04,1677663544,70.59318351745605,3289269,gpu-011,10.1.1.7,70.59318351745605,0,46,0.0035316944122314453
0.0007521354878085783,0.8671264367816092,1.537454605102539,False,,,47,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-39-05,1677663545,72.1306381225586,3289269,gpu-011,10.1.1.7,72.1306381225586,0,47,0.0035316944122314453
0.0007439423429554907,0.8666666666666667,1.687079906463623,False,,,48,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-39-07,1677663547,73.81771802902222,3289269,gpu-011,10.1.1.7,73.81771802902222,0,48,0.0035316944122314453
0.000744126445945652,0.8717241379310345,1.272204875946045,False,,,49,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-39-08,1677663548,75.08992290496826,3289269,gpu-011,10.1.1.7,75.08992290496826,0,49,0.0035316944122314453
0.0007463975336359835,0.8689655172413793,1.8402607440948486,False,,,50,dd2d5_00065,3571e8eb79fa4882af49319d77dcfe9a,2023-03-01_10-39-10,1677663550,76.93018364906311,3289269,gpu-011,10.1.1.7,76.93018364906311,0,50,0.0035316944122314453
