,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.6621896624565125,0.6825927495956421,0.6493628025054932,0.6757742166519165,0.672164797782898,0.6745980978012085,0.669437050819397,0.6641780734062195,0.6705588102340698,0.6725175380706787,0.6628345251083374,0.6290286183357239,0.6603084802627563,0.6580015420913696,0.6384925842285156,0.6850797533988953,0.6659471392631531,0.6815007925033569,0.6811949610710144,0.6829636096954346,0.6558948755264282,0.6696079969406128,0.6752768754959106,0.6676461696624756,0.6632083654403687,0.6748231053352356,0.6658432483673096,0.6676623821258545,0.6471816301345825,0.6765655279159546,0.6660064458847046,0.6841443181037903,0.6875143647193909,0.6805860996246338,0.6832510232925415,0.6541544795036316,0.6813797950744629,0.6822980046272278,0.6716950535774231,0.6778926849365234,0.6683944463729858,0.6760441064834595,0.6556748151779175,0.6642699837684631,0.6435840129852295,0.6651826500892639,0.6623681783676147,0.68325275182724,0.6360647082328796,0.6768618822097778
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.2899975776672363,0.4139911234378814,0.2303198873996734,0.4074636995792389,0.295712947845459,0.3257631063461303,0.3240092396736145,0.6727546453475952,0.3252617716789245,0.4422370493412018,0.3078611195087433,0.2415726631879806,0.2513035535812378,0.3043556213378906,0.2381739616394043,0.4144313335418701,0.2655864357948303,0.3657376170158386,0.4095592498779297,0.4717683792114258,0.2465537041425705,0.3255240321159363,0.4110131859779358,0.330737829208374,0.3426084518432617,0.3314470946788788,0.3600930869579315,0.4267948567867279,0.2707737684249878,0.3435621261596679,0.3487814366817474,0.4272422790527344,0.5745845437049866,0.4314611554145813,0.3493534922599792,0.3305999636650085,0.3868595063686371,0.3894539475440979,0.2927275896072387,0.3810063302516937,0.418410062789917,0.3104228377342224,0.3641074597835541,0.2839867770671844,0.2301080524921417,0.3222803473472595,0.3506704568862915,0.2919037342071533,0.2429502755403518,0.4388116300106048
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.1481374502182006,0.1621009111404419,0.1275418698787689,0.1835210621356964,0.1473920494318008,0.170600488781929,0.1593209356069564,0.2092903554439544,0.2165940552949905,0.1794534921646118,0.1874676644802093,0.13492451608181,0.1177467256784439,0.181586280465126,0.1247017532587051,0.1687284260988235,0.1277234107255935,0.2017864733934402,0.2011711299419403,0.1908223628997802,0.1483083218336105,0.1545579880475998,0.1689182221889495,0.1370137482881546,0.1939987242221832,0.1584269106388092,0.198414534330368,0.1825277954339981,0.1839947402477264,0.1422555148601532,0.1418035626411438,0.2509756982326507,0.2484371215105056,0.1507703512907028,0.1282489597797393,0.1575290113687515,0.1805809140205383,0.1747784465551376,0.1456593573093414,0.2232816666364669,0.4218605160713196,0.1818977892398834,0.2028088271617889,0.1314336955547332,0.1377727091312408,0.1581773608922958,0.1573475301265716,0.1707500517368316,0.125423327088356,0.2134371697902679
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.1525770425796508,0.1385509669780731,0.1223226934671402,0.1500068008899688,0.1432038843631744,0.1533567160367965,0.159641832113266,0.1144767254590988,0.206357792019844,0.1775892674922943,0.1579172909259796,0.1197531968355178,0.1079367995262146,0.1929573565721511,0.1300040781497955,0.1519124656915664,0.1327624171972274,0.2285052090883255,0.2020831853151321,0.1434440910816192,0.1255860030651092,0.1545994281768798,0.1126131266355514,0.1093379855155944,0.1833021342754364,0.1717680394649505,0.1508124023675918,0.1458186209201812,0.1553625613451004,0.1488490551710128,0.1417402029037475,0.1964436471462249,0.1711393892765045,0.163172110915184,0.108308658003807,0.1092060953378677,0.178805872797966,0.1782800257205963,0.135933443903923,0.2941855490207672,0.1671348959207534,0.1550554186105728,0.2238059937953949,0.1498579531908035,0.1165948882699012,0.1501626670360565,0.1589801013469696,0.140676200389862,0.1318395584821701,0.1864809691905975
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.1479382216930389,0.1343561708927154,0.1219559460878372,0.1261301338672638,0.107648566365242,0.1410973817110061,0.1540818214416504,0.1099926605820655,0.199609026312828,0.1365862041711807,0.1514876037836074,0.1154788509011268,0.1161622777581214,0.197435662150383,0.1418110579252243,0.1504901349544525,0.1124656945466995,0.2474702298641204,0.1858440637588501,0.113550528883934,0.1036607399582862,0.1630855947732925,0.120190605521202,0.1132144778966903,0.1902803033590316,0.15941022336483,0.1501295417547226,0.1446313858032226,0.140911728143692,0.1504531055688858,0.1238328665494918,0.2010287940502166,0.147011861205101,0.123752437531948,0.1091572195291519,0.1125288605690002,0.1815524995326995,0.1905037313699722,0.1357729136943817,0.2344152480363845,0.1469463407993316,0.1294697523117065,0.2026785165071487,0.1592895090579986,0.1240381971001625,0.1480356156826019,0.1177231892943382,0.1381127536296844,0.1200371831655502,0.1639773398637771
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.1322181224822998,0.1294476389884948,0.1206483244895935,0.1313982307910919,0.1014603972434997,0.1421474069356918,0.1456556916236877,0.1102097183465957,0.2036038190126419,0.1250096559524536,0.1554829776287078,0.1115646138787269,0.1159604340791702,0.1720052659511566,0.1273528337478637,0.1504041850566864,0.1108506545424461,0.1875841170549392,0.2112766802310943,0.1183870285749435,0.1011706814169883,0.1655263900756836,0.1166104823350906,0.1141630858182907,0.1762677580118179,0.156977042555809,0.1101060733199119,0.1468274593353271,0.1393697559833526,0.1373018771409988,0.135369211435318,0.21406090259552,0.1411573588848114,0.1130468621850013,0.1090593114495277,0.1191147565841674,0.1685779392719268,0.1709911823272705,0.1458382457494735,0.2147233486175537,0.1216393485665321,0.1198660880327224,0.2008503973484039,0.1483018100261688,0.1034033671021461,0.1506210267543792,0.1180754452943801,0.1348597854375839,0.119241215288639,0.1623158156871795
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.1331252604722976,0.1272758096456527,0.1273563206195831,0.1187966838479042,0.0934466868638992,0.1416348665952682,0.1410633325576782,0.1160307973623275,0.177257627248764,0.1256267577409744,0.134474441409111,0.1085345596075058,0.135773628950119,0.1784731447696685,0.1168721914291381,0.1500416696071624,0.1146098002791404,0.1959592252969741,0.180850088596344,0.1023480296134948,0.1011862978339195,0.1525535881519317,0.1169996112585067,0.1074575558304786,0.1583835631608963,0.1589321494102478,0.1223047375679016,0.1427986472845077,0.1443884670734405,0.1307835280895233,0.1310408115386963,0.2072295397520065,0.1414612680673599,0.1111483797430992,0.1222103685140609,0.1239061206579208,0.1647247672080993,0.1579579859972,0.1386207044124603,0.224567174911499,0.1057781726121902,0.114812895655632,0.1836808323860168,0.133821040391922,0.1024859100580215,0.164443090558052,0.1223910674452781,0.1351527422666549,0.125286191701889,0.1511950045824051
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.1352721154689788,0.1297665983438491,0.1355631649494171,0.1184729784727096,0.0923832207918167,0.142301008105278,0.1471023857593536,0.1160822063684463,0.1832713633775711,0.1227024644613266,0.1523457914590835,0.109181597828865,0.1262619197368621,0.1863351166248321,0.1142440885305404,0.1499664932489395,0.1170156225562095,0.182267814874649,0.1654718667268753,0.1079951077699661,0.1021826043725013,0.1357836872339248,0.1206802129745483,0.1063256412744522,0.1492241770029068,0.1677339971065521,0.1107572764158248,0.1365133672952652,0.131557434797287,0.1289365291595459,0.1166268810629844,0.1901714354753494,0.1426312774419784,0.1077894568443298,0.1123092770576477,0.1202121973037719,0.1493892520666122,0.1553101390600204,0.1261462122201919,0.2361324578523636,0.1043030172586441,0.1125992387533187,0.1758197546005249,0.1373239606618881,0.1036444306373596,0.1599413156509399,0.1224328130483627,0.1378634870052337,0.117977999150753,0.1455341875553131
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.1401237696409225,0.1266948133707046,0.1336668878793716,0.1278527975082397,0.086240753531456,0.1463960409164428,0.1461731046438217,0.1155076771974563,0.2320860922336578,0.1337598115205764,0.1412677615880966,0.1097593307495117,0.1113872900605201,0.1627677381038665,0.1094325557351112,0.1506185382604599,0.1141184568405151,0.16504567861557,0.1642232686281204,0.1095675677061081,0.1029882580041885,0.1290383040904998,0.1282813996076584,0.1067729964852333,0.1451105922460556,0.1704578697681427,0.1106430515646934,0.1507212221622467,0.1613459289073944,0.1293192207813263,0.1164145097136497,0.1743743121623993,0.1423022598028183,0.1097178608179092,0.1120741218328476,0.1252458989620208,0.1472680270671844,0.151516705751419,0.1395047456026077,0.2758181691169739,0.1057240143418312,0.1172969937324523,0.1732251495122909,0.131941020488739,0.1028474196791648,0.1434396207332611,0.1261959373950958,0.1292344629764557,0.1216203942894935,0.1399287730455398
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.1391882300376892,0.1258508265018463,0.1437031924724578,0.1211780756711959,0.087483987212181,0.1440510153770446,0.1313051432371139,0.1187312975525856,0.1711180955171585,0.1254437863826751,0.1484567075967788,0.0954704880714416,0.1156802624464035,0.1543300151824951,0.1079771742224693,0.1515592187643051,0.1233048662543296,0.1369993835687637,0.1599083840847015,0.0966014117002487,0.0991206243634224,0.1255299746990203,0.1120644211769104,0.0894050523638725,0.1417369544506073,0.1486571580171585,0.1171667575836181,0.1351729482412338,0.1398986726999282,0.1267042458057403,0.0998168215155601,0.1921662986278534,0.1525381207466125,0.1018698066473007,0.1157952547073364,0.1204537749290466,0.1375226825475692,0.1351818740367889,0.124120257794857,0.2480463236570358,0.0967590659856796,0.0942887961864471,0.1681184917688369,0.1289999932050705,0.1007065027952194,0.1358718425035476,0.1182440295815467,0.1172979325056076,0.1143941655755043,0.1392101347446441
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.143547922372818,0.1279197931289672,0.1472188234329223,0.1168480962514877,0.0775050371885299,0.1436708867549896,0.1356426328420639,0.1145428866147995,0.1733945608139038,0.119132399559021,0.1319894194602966,0.0903513878583908,0.1128446236252784,0.1451120525598526,0.1069637089967727,0.1514813601970672,0.1164379268884658,0.1288698017597198,0.1611221432685852,0.093851089477539,0.0979340896010398,0.1228816136717796,0.1125050038099289,0.0893921703100204,0.1350122392177581,0.1494144946336746,0.1273772120475769,0.1282297372817993,0.1349852979183197,0.1281360983848571,0.1038191094994545,0.17996546626091,0.1469824016094207,0.1032317131757736,0.1204327940940857,0.1159012094140052,0.1316514760255813,0.1356896311044693,0.1103097945451736,0.24090376496315,0.0977864414453506,0.0952964350581169,0.1555820405483245,0.127517819404602,0.099922277033329,0.1391011178493499,0.1162435039877891,0.1164271235466003,0.1148365885019302,0.1356734037399292
51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.1575689017772674,0.1304665058851242,0.1420603096485138,0.1147512197494506,0.0748261138796806,0.143752783536911,0.1290005445480346,0.1169327348470687,0.167315274477005,0.122304081916809,0.1359503120183944,0.0893020629882812,0.1162410527467727,0.1415820121765136,0.1078463792800903,0.1533401310443878,0.1104077473282814,0.1361424028873443,0.1572391539812088,0.0935816019773483,0.0954962968826294,0.1230443567037582,0.1167473644018173,0.0887568891048431,0.1316188126802444,0.1551986634731292,0.1229100078344345,0.1282437890768051,0.1325613558292389,0.128551036119461,0.1096025854349136,0.1784665435552597,0.1447491198778152,0.104121908545494,0.1098958402872085,0.1164654493331909,0.1277093589305877,0.1339785307645797,0.102665364742279,0.2198792397975921,0.0990001410245895,0.0929080322384834,0.1517495214939117,0.1208447217941284,0.0994163006544113,0.1365536749362945,0.1120699495077133,0.1142567992210388,0.1128365993499755,0.1284630596637725
56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.1486956179141998,0.1285387575626373,0.1412239074707031,0.1192661896347999,0.0770114213228225,0.1437996327877044,0.1286786049604416,0.1126208305358886,0.1721200346946716,0.1179334074258804,0.1309264898300171,0.091064229607582,0.1070197448134422,0.1386052221059799,0.1085042506456375,0.1521294564008712,0.1159420385956764,0.1354158222675323,0.1517839580774307,0.104406751692295,0.0945542305707931,0.1183158382773399,0.1075910702347755,0.0870525687932968,0.1292116940021515,0.1527073383331298,0.120063379406929,0.1295728981494903,0.1262032389640808,0.1237802505493164,0.1086281538009643,0.1805897504091262,0.1402732729911804,0.1023293361067771,0.1045260801911354,0.1125431656837463,0.1234248131513595,0.1301343888044357,0.0965767875313758,0.2192604094743728,0.1031283363699913,0.0978007540106773,0.1551084071397781,0.1192553862929344,0.0996832177042961,0.1318114697933197,0.1120059937238693,0.1159054189920425,0.1158800944685936,0.1236346140503883
