,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49,run_50
15,0.96,0.9575,0.9575,0.94,0.945,0.91,0.93,0.9275,0.9175,0.9175,0.94,0.95,0.94,0.9525,0.9275,0.96,0.9125,0.9075,0.91,0.96,0.95,0.9325,0.925,0.9625,0.9175,0.94,0.9125,0.955,0.935,0.9225,0.92,0.9325,0.9325,0.9325,0.94,0.9475,0.905,0.9475,0.94,0.9025,0.9175,0.96,0.9175,0.915,0.935,0.9525,0.955,0.95,0.9625,0.9425
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.955,0.955,0.9575,0.94,0.9425,0.94,0.9325,0.93,0.92,0.9175,0.9425,0.95,0.9475,0.9475,0.9475,0.955,0.9375,0.92,0.9175,0.96,0.96,0.9375,0.925,0.955,0.9225,0.9475,0.955,0.9425,0.9375,0.92,0.925,0.9425,0.9425,0.945,0.9575,0.95,0.895,0.945,0.935,0.915,0.9275,0.96,0.92,0.9125,0.92,0.9475,0.96,0.9575,0.965,0.945
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.9475,0.9525,0.9575,0.945,0.965,0.9275,0.935,0.935,0.92,0.92,0.9425,0.9625,0.925,0.9425,0.9375,0.955,0.94,0.9,0.905,0.9575,0.96,0.9375,0.925,0.965,0.9175,0.935,0.9525,0.93,0.9375,0.9275,0.92,0.94,0.9325,0.9525,0.9525,0.9475,0.9075,0.9475,0.9325,0.915,0.9225,0.96,0.92,0.9175,0.935,0.95,0.9625,0.9575,0.965,0.93
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.945,0.955,0.9575,0.9375,0.9375,0.94,0.935,0.94,0.925,0.9175,0.955,0.965,0.9525,0.955,0.9375,0.9575,0.93,0.915,0.9175,0.9525,0.9575,0.9375,0.93,0.955,0.9375,0.9525,0.96,0.93,0.9375,0.9275,0.92,0.9375,0.9325,0.9525,0.94,0.95,0.9025,0.945,0.9325,0.915,0.92,0.9625,0.925,0.9175,0.935,0.9475,0.9625,0.9525,0.9625,0.9425
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.9475,0.955,0.965,0.94,0.9325,0.9275,0.94,0.9375,0.9225,0.92,0.9375,0.955,0.965,0.945,0.95,0.955,0.925,0.915,0.915,0.96,0.96,0.9425,0.9175,0.965,0.955,0.955,0.95,0.94,0.94,0.9325,0.925,0.94,0.935,0.9525,0.955,0.95,0.9075,0.94,0.9425,0.915,0.9225,0.96,0.925,0.9175,0.9325,0.9475,0.9625,0.96,0.9625,0.9425
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.945,0.95,0.955,0.955,0.94,0.945,0.9425,0.94,0.91,0.9175,0.955,0.9575,0.935,0.95,0.9475,0.9575,0.9325,0.9175,0.915,0.9575,0.965,0.95,0.9025,0.9625,0.95,0.9475,0.95,0.92,0.9325,0.9225,0.93,0.945,0.935,0.96,0.955,0.95,0.905,0.9425,0.935,0.9075,0.9275,0.9625,0.925,0.9175,0.935,0.9525,0.9625,0.9525,0.96,0.9475
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.9425,0.9525,0.96,0.95,0.9375,0.9225,0.9375,0.95,0.925,0.9175,0.94,0.965,0.9475,0.9475,0.9475,0.9525,0.915,0.935,0.915,0.9575,0.965,0.9525,0.9175,0.96,0.96,0.955,0.96,0.9425,0.94,0.925,0.945,0.94,0.9375,0.9525,0.955,0.95,0.905,0.9475,0.945,0.915,0.94,0.955,0.925,0.9175,0.935,0.9425,0.96,0.9575,0.9675,0.9475
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.945,0.9525,0.9575,0.9525,0.9475,0.93,0.94,0.9375,0.925,0.92,0.955,0.965,0.945,0.9475,0.94,0.9575,0.9175,0.9375,0.915,0.955,0.965,0.9525,0.91,0.9675,0.9625,0.9625,0.9625,0.945,0.94,0.925,0.945,0.945,0.9375,0.9575,0.9475,0.9525,0.9125,0.9475,0.9625,0.915,0.9425,0.9575,0.925,0.9175,0.935,0.95,0.955,0.955,0.9675,0.9525
51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.9425,0.9525,0.955,0.9425,0.95,0.93,0.9375,0.9525,0.9225,0.9225,0.9525,0.965,0.95,0.9475,0.9425,0.9625,0.9325,0.9375,0.9175,0.955,0.965,0.9525,0.9,0.97,0.965,0.9675,0.9575,0.945,0.94,0.92,0.9375,0.94,0.9375,0.96,0.9575,0.9525,0.9125,0.95,0.9625,0.915,0.935,0.9575,0.9275,0.915,0.9375,0.9475,0.9575,0.9575,0.9725,0.9475
56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.9475,0.9525,0.9625,0.9525,0.945,0.93,0.94,0.9425,0.925,0.92,0.955,0.965,0.95,0.9475,0.945,0.9525,0.915,0.9375,0.915,0.9575,0.965,0.9525,0.9175,0.9675,0.9625,0.9675,0.9575,0.9325,0.945,0.9225,0.94,0.9425,0.94,0.9525,0.9525,0.9475,0.9125,0.96,0.9675,0.915,0.9325,0.9625,0.925,0.915,0.935,0.955,0.96,0.95,0.9625,0.9475
