,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,29.55170845985413,24.75419282913208,26.77073383331299,26.845210075378414,25.13256454467773,24.812575101852417,26.309113025665283,25.63241147994995,31.878394603729248,27.877665519714355,28.181062698364254,25.03440284729004,27.92704200744629,31.14118194580078,28.493305444717407,25.032294511795044,27.08735609054565,31.45060658454895,26.336301565170288,29.05561327934265,27.217378616333008,27.14389514923096,28.66192865371704,26.985769033432007,25.07390928268433,30.57537651062012,27.21357274055481,25.70756149291992,25.937307119369507,27.82591772079468,28.17437720298767
1,30.71792578697205,21.24357795715332,23.057939052581787,23.82917261123657,30.03131675720215,21.012376070022583,21.299569129943848,30.74484610557556,22.6510591506958,21.70665431022644,22.345919132232662,21.226336002349854,24.31033205986023,23.15225124359131,22.652969121932983,23.009932279586792,21.646207332611084,24.196547269821167,20.78509736061096,23.882221221923828,21.694650888442997,22.385937690734863,25.14217686653137,25.11763906478882,21.64233374595642,20.442838430404663,23.573514223098755,23.619935035705566,21.732104063034058,22.82718825340271,22.795114517211918
2,22.25987672805786,22.900995016098022,23.94974708557129,24.063700675964355,20.96741557121277,21.89966917037964,26.126140117645264,22.847707986831665,24.112744092941284,22.47127676010132,21.46281838417053,22.215474128723145,26.93393182754517,26.42659020423889,24.79338479042053,25.92781949043274,20.808493614196777,25.519545555114743,21.373267650604248,24.907696962356567,21.55437135696411,20.823493719100952,24.022600650787357,25.59430932998657,22.871447324752808,20.79238271713257,23.168078899383545,22.36877512931824,23.205957889556885,21.623295307159424,24.04873275756836
3,23.175427675247192,24.64175248146057,26.451476335525516,23.171576738357544,21.381026029586792,27.880019664764404,25.24231219291687,21.699623346328732,25.286213397979736,23.042458534240723,21.71966433525085,21.573907136917114,26.463714122772217,24.867671489715576,23.42508339881897,25.020731687545776,23.69014549255371,23.223772525787357,22.268543243408203,29.20105123519897,21.7667293548584,25.298994779586792,24.513939380645752,20.989842176437374,22.144092321395878,22.26149582862854,27.519288539886475,24.631166219711304,24.78261017799377,22.580129861831665,23.77703356742859
4,25.647340774536133,27.00555920600891,25.42113208770752,21.97965383529663,24.042775630950928,25.776598930358887,22.22903943061829,20.953346252441406,23.78680300712585,23.580382585525516,22.050874948501587,22.37125539779663,21.529617309570312,24.18825078010559,24.20484185218811,24.33958649635315,22.30139422416687,23.74479484558105,24.186633825302124,29.656553983688354,21.1010479927063,21.279370069503784,25.2998263835907,21.485498189926147,21.256813764572144,22.82879900932312,23.595759391784668,22.670815229415894,24.712324380874637,25.34516477584839,22.74557614326477
5,24.174229621887207,23.80612087249756,24.372119903564453,21.542650938034058,21.251257181167603,22.039745092391968,22.579466819763184,20.746525526046756,23.654406309127808,21.75312042236328,23.95661735534668,22.76656413078308,22.8718855381012,24.07697892189026,24.269170999526978,30.29344630241394,26.1589515209198,24.202072381973267,24.76128602027893,22.98116707801819,20.99547791481018,20.41606903076172,27.804750680923465,23.5819034576416,21.555330276489254,21.240761041641235,25.32795524597168,23.13143420219421,22.96231412887573,23.628743886947632,23.71134185791016
6,24.17615127563477,26.92770290374756,24.395830869674683,21.23540186882019,23.15656042098999,22.03540802001953,24.05319166183472,21.33298373222351,22.589455604553223,23.95496368408203,23.53116273880005,23.019798517227173,23.003251552581787,23.42130851745605,24.4736545085907,22.838149309158325,22.303465366363525,27.83657431602478,22.068931579589844,23.41530680656433,22.542439937591556,21.933573007583615,22.85922574996948,26.63658094406128,23.778626203536987,21.34769821166992,24.68142056465149,24.54061269760132,24.07639741897583,25.42586851119995,24.92227029800415
7,24.31601095199585,22.8146231174469,22.594263792037964,20.41899538040161,23.81118869781494,22.976462841033936,24.3033390045166,23.52925205230713,21.342203378677368,24.581687688827515,22.580040216445923,23.17067241668701,22.840194940567017,23.368252515792847,25.77910280227661,23.53340029716492,22.98641800880432,22.897570610046387,22.50130414962769,24.63378310203552,25.17523956298828,21.827394485473636,22.617191314697266,25.130374431610107,21.20478224754333,27.18150568008423,25.245030641555783,24.036583185195923,23.156110525131226,24.15998196601868,23.37434196472168
8,21.174102306365967,23.59554958343506,23.41431665420532,21.5430920124054,21.708104372024536,22.650432109832764,23.338300943374637,23.308438301086422,24.579182147979736,24.31591010093689,22.62543082237244,22.232192277908325,22.578497886657715,24.95551013946533,25.544800758361816,21.55218505859375,21.77061367034912,22.1779100894928,21.772884607315063,26.21333050727844,20.9697208404541,21.62965703010559,22.323856592178345,25.27617812156677,21.690505981445312,21.587048530578613,25.52166080474853,23.89968490600586,23.277409315109253,25.209524393081665,24.695107460021973
9,21.882400274276733,22.456817626953125,22.70006012916565,23.200418710708615,22.246992349624637,22.05979037284851,22.81806898117065,22.47406792640686,22.552479028701782,23.765258312225345,23.1714129447937,22.647846460342407,23.505699634552,29.37005114555359,24.98087215423584,22.203370809555054,23.51852130889893,21.45116090774536,23.920669555664062,26.76500391960144,22.708648204803467,22.394973516464237,23.025440454483032,24.43588733673096,22.52813005447388,21.982419729232788,25.122565984725952,22.16734981536865,21.74708247184753,24.87954616546631,26.174113035202023
10,22.824814081192017,23.32057237625122,22.63917064666748,24.098846912384037,22.921509265899655,25.82282137870789,24.593465089797974,22.21443748474121,22.359750509262085,22.43173098564148,22.48568058013916,23.100030660629272,23.556049585342407,28.784183025360107,24.060452938079838,22.123443126678467,25.10261082649231,23.242446660995483,23.045189380645752,24.267478704452515,23.19298505783081,21.48189401626587,23.539921045303345,26.433096885681152,24.502437829971317,21.79472255706787,25.35833764076233,33.94858407974243,21.732651472091675,24.69960045814514,25.44277572631836
11,22.136698484420776,24.83867216110229,24.202006578445435,25.319741249084476,22.830780506134037,20.41925024986267,21.501478672027588,22.800267219543457,22.530472993850708,24.1049587726593,24.68630862236023,23.312641859054565,23.22146248817444,24.55096554756165,24.410573482513428,22.268807411193848,25.29529619216919,22.643869638442997,23.55959916114807,25.38508892059326,22.54527950286865,22.494211435317997,23.51327514648437,23.92121171951294,23.708487510681152,21.69192099571228,28.44684147834778,22.66096353530884,23.29508137702942,24.353093147277832,26.643431186676025
12,22.24138855934143,27.19935750961304,24.524438619613647,24.61867880821228,23.443867444992065,20.28991675376892,22.418379068374637,24.19277262687683,22.278239727020264,24.2331805229187,24.537770986557007,22.154438018798828,23.692973852157596,24.80379581451416,23.352333068847656,22.495691776275635,23.79480743408203,21.861703634262085,21.088631868362427,26.606980323791504,20.73399043083191,21.631468296051025,23.35575556755066,23.67308640480041,24.253978490829468,22.46202158927917,23.94983530044556,22.17061471939087,23.090497493743896,24.04992365837097,25.356220483779907
13,23.26293897628784,25.053194761276245,26.059731483459476,24.69150471687317,23.277117252349854,21.28234076499939,22.735027551651,24.653095722198486,22.30520439147949,25.449873685836792,25.38760662078857,25.222517013549805,24.48648142814636,26.77072596549988,24.24391794204712,23.420419931411743,24.62396764755249,22.664463996887207,21.74234414100647,25.914893627166748,20.170707941055294,21.30962371826172,24.797154903411865,24.368351697921756,23.33637809753418,24.54670238494873,24.34586215019226,21.717644214630127,23.37972664833069,24.48907971382141,25.73930072784424
14,23.33526563644409,25.181220293045044,24.258393049240112,24.25703859329224,25.33619523048401,23.69550323486328,22.71358728408813,26.700453281402588,22.68858504295349,24.40937113761902,25.625958919525143,21.670695543289185,24.77774953842163,24.90507745742798,25.4546012878418,22.979966402053837,25.222766876220703,21.60496616363525,22.3234179019928,23.215572834014893,21.2397780418396,22.725024700164795,23.84535431861877,24.34791135787964,22.17786478996277,23.957592725753784,24.802340745925903,23.527462005615234,23.292330026626587,21.47811818122864,25.15938138961792
15,23.990478515625,24.93526601791382,25.16005778312683,22.67985439300537,23.61078310012817,24.05337142944336,22.75372338294983,25.25058102607727,22.22869372367859,25.10279417037964,24.06964516639709,21.968352794647217,25.352187871932983,25.51334238052368,24.026757955551147,25.052491426467896,22.57887601852417,20.840242862701416,22.86648464202881,22.31417441368103,21.501306772232056,23.04317951202393,21.603625774383545,23.86699151992798,22.83471632003784,24.22736144065857,25.23574686050415,22.216223001480103,32.66279864311218,22.1823627948761,23.583080291748047
