,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,0.144,0.1318571428571428,0.1331428571428571,0.1415714285714285,0.1487142857142857,0.1992857142857143,0.0995714285714285,0.148,0.1277142857142857,0.1162857142857142,0.1102857142857142,0.1287142857142857,0.1318571428571428,0.1044285714285714,0.121,0.1271428571428571,0.1411428571428571,0.084,0.1374285714285714,0.1494285714285714,0.1165714285714285,0.1534285714285714,0.1368571428571428,0.1205714285714285,0.1297142857142857,0.0795714285714285,0.1018571428571428,0.1192857142857142,0.1314285714285714,0.1305714285714285,0.1157142857142857
1,0.0894285714285714,0.1911428571428571,0.1211428571428571,0.0687142857142857,0.0612857142857142,0.1767142857142857,0.2378571428571428,0.0411428571428571,0.1082857142857142,0.1971428571428571,0.123,0.1597142857142857,0.1454285714285714,0.0987142857142857,0.1614285714285714,0.0962857142857142,0.161,0.0918571428571428,0.2034285714285714,0.1377142857142857,0.2015714285714285,0.1914285714285714,0.1371428571428571,0.1345714285714285,0.1327142857142857,0.2294285714285714,0.0961428571428571,0.084,0.1515714285714285,0.1201428571428571,0.1765714285714285
2,0.2237142857142857,0.1108571428571428,0.1448571428571428,0.2112857142857143,0.1672857142857143,0.2791428571428571,0.0885714285714285,0.1498571428571428,0.1717142857142857,0.2212857142857142,0.2045714285714285,0.1434285714285714,0.0674285714285714,0.1645714285714285,0.1308571428571428,0.078,0.2561428571428571,0.1284285714285714,0.2202857142857142,0.1251428571428571,0.257,0.2474285714285714,0.1407142857142857,0.0928571428571428,0.1277142857142857,0.2371428571428571,0.1244285714285714,0.1502857142857142,0.1235714285714285,0.1731428571428571,0.1907142857142857
3,0.1708571428571428,0.097,0.1602857142857142,0.1874285714285714,0.2274285714285714,0.1855714285714285,0.1424285714285714,0.2417142857142857,0.1642857142857142,0.2065714285714285,0.177,0.1971428571428571,0.085,0.1658571428571428,0.1431428571428571,0.085,0.2625714285714285,0.1961428571428571,0.2285714285714285,0.1332857142857142,0.2294285714285714,0.1114285714285714,0.1367142857142857,0.1902857142857142,0.2572857142857143,0.233,0.0711428571428571,0.1304285714285714,0.1337142857142857,0.1631428571428571,0.1321428571428571
4,0.195,0.1201428571428571,0.1602857142857142,0.181,0.1644285714285714,0.1472857142857143,0.1952857142857142,0.2137142857142857,0.1654285714285714,0.2184285714285714,0.2345714285714285,0.1917142857142857,0.1772857142857143,0.1501428571428571,0.166,0.1285714285714285,0.2311428571428571,0.2068571428571428,0.2248571428571428,0.0877142857142857,0.2151428571428571,0.2171428571428571,0.1441428571428571,0.1711428571428571,0.2168571428571428,0.2314285714285714,0.1862857142857142,0.1685714285714285,0.1202857142857142,0.1251428571428571,0.1744285714285714
5,0.1532857142857142,0.1561428571428571,0.1491428571428571,0.2154285714285714,0.2727142857142857,0.144,0.1792857142857143,0.2341428571428571,0.1445714285714285,0.2008571428571428,0.1655714285714285,0.1752857142857143,0.2144285714285714,0.1881428571428571,0.1572857142857142,0.0552857142857142,0.2641428571428571,0.2418571428571428,0.2278571428571428,0.2331428571428571,0.2484285714285714,0.2477142857142857,0.101,0.1348571428571428,0.2362857142857143,0.2864285714285714,0.1397142857142857,0.1785714285714285,0.1798571428571428,0.124,0.1728571428571428
6,0.1907142857142857,0.1741428571428571,0.1534285714285714,0.1988571428571428,0.25,0.2294285714285714,0.1762857142857143,0.2177142857142857,0.1754285714285714,0.1737142857142857,0.2152857142857142,0.2181428571428571,0.1852857142857142,0.1737142857142857,0.1622857142857142,0.1494285714285714,0.2281428571428571,0.2287142857142857,0.1948571428571428,0.2267142857142857,0.2628571428571428,0.2478571428571428,0.2074285714285714,0.0957142857142857,0.203,0.2865714285714286,0.1431428571428571,0.194,0.1634285714285714,0.1314285714285714,0.1792857142857143
7,0.2311428571428571,0.1934285714285714,0.2032857142857143,0.2284285714285714,0.2408571428571428,0.2448571428571428,0.1851428571428571,0.201,0.1837142857142857,0.1604285714285714,0.2375714285714285,0.2044285714285714,0.196,0.1895714285714285,0.1572857142857142,0.1731428571428571,0.25,0.2548571428571428,0.2335714285714285,0.189,0.2584285714285714,0.2482857142857142,0.1988571428571428,0.1341428571428571,0.2014285714285714,0.1801428571428571,0.144,0.1791428571428571,0.2082857142857143,0.1341428571428571,0.1692857142857143
8,0.2375714285714285,0.2178571428571428,0.194,0.2188571428571428,0.2171428571428571,0.2631428571428571,0.1824285714285714,0.1925714285714285,0.122,0.2151428571428571,0.2248571428571428,0.1771428571428571,0.2022857142857143,0.2021428571428571,0.1478571428571428,0.2307142857142857,0.243,0.2271428571428571,0.255,0.1971428571428571,0.2582857142857143,0.2514285714285714,0.1858571428571428,0.1788571428571428,0.198,0.254,0.2121428571428571,0.1784285714285714,0.2271428571428571,0.1195714285714285,0.1902857142857142
9,0.2345714285714285,0.2321428571428571,0.2362857142857143,0.1817142857142857,0.2088571428571428,0.2702857142857143,0.2357142857142857,0.2532857142857143,0.1902857142857142,0.1771428571428571,0.2182857142857142,0.205,0.2075714285714285,0.1717142857142857,0.1642857142857142,0.2245714285714285,0.2281428571428571,0.2371428571428571,0.1888571428571428,0.2045714285714285,0.254,0.2671428571428571,0.2001428571428571,0.1937142857142857,0.1878571428571428,0.2255714285714285,0.1598571428571428,0.248,0.2314285714285714,0.1858571428571428,0.2024285714285714
