,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1.2855573892593384,0.6198938488960266,1.2523903846740725,1.4927769899368286,1.1569678783416748,1.939442157745361,1.1533234119415283,1.5513217449188232,1.7872058153152466,1.4105706214904783,1.339213252067566,1.4710708856582642,1.3085719347000122,1.8753957748413088,1.1953223943710327,1.244365692138672,1.094769835472107,1.5940929651260376,1.161923050880432,1.423287868499756,1.231563925743103,1.7085801362991333,2.0704591274261475,1.226245403289795,1.2080602645874023,1.566481590270996,1.2562278509140017,1.4163920879364014,1.2252018451690674,1.7283265590667725,1.3620704412460327,1.138624668121338,1.138682842254639,1.190717101097107,1.1391459703445437,1.045156955718994,1.1872881650924685,1.6582449674606323,1.015804409980774,1.4074325561523438,1.3095533847808838,1.2804051637649536,1.583384990692139,1.4284539222717283,1.4207313060760498,2.016812324523926,1.5135045051574707,2.1291422843933105,1.2785520553588867,1.248977780342102,1.7596272230148315,1.7907344102859497,1.7115554809570312,1.6637368202209473,1.122103929519653,1.9809051752090452,0.922217607498169,1.673892855644226,1.8830081224441528,1.896345853805542,1.0240310430526731,1.1938204765319824,1.2966525554656982,1.104258418083191,0.9780842065811156,2.159691572189331,1.7418038845062256,1.3916232585906982,1.0137031078338623,1.5196071863174438,1.6883665323257446,1.3686329126358032,1.5755565166473389,1.761991024017334,1.2106122970581057,1.5819916725158691,1.540945291519165,0.8781672120094299,1.4434870481491089,1.2090455293655396,0.9626072645187378,1.1431012153625488,1.3865376710891724,1.444259524345398,1.0829392671585083,0.9864082932472228,1.5450069904327393,1.826900839805603,1.4507883787155151,1.7218459844589231,1.4386862516403198,1.4115495681762695,1.4573832750320437,1.2360996007919312,1.7083449363708496,1.4304019212722778,1.5937618017196655,1.3690303564071655,1.475677490234375,2.050454616546631,1.7451459169387815,1.3289167881011963,1.4460865259170532,1.3434921503067017,1.7097768783569336,1.803794860839844,1.5745357275009155,1.0917937755584717,1.027918815612793
96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1.356992244720459,0.8460038900375366,1.0633244514465332,1.3396834135055542,1.36021625995636,1.9560757875442505,1.4040229320526123,1.4380731582641602,1.5387355089187622,1.5709431171417236,1.4619053602218628,1.4846042394638062,1.48557448387146,1.7230950593948364,1.3778048753738403,1.4181571006774902,0.8592884540557861,1.5537418127059937,1.000974178314209,1.5906165838241575,1.1737003326416016,1.5311874151229858,1.7342214584350586,1.3548572063446045,1.2012733221054075,1.528358817100525,1.2582746744155884,1.6103380918502808,1.4593106508255005,1.5490164756774902,0.9606106281280518,1.337143063545227,0.7127947211265564,1.400036334991455,1.3991764783859253,0.9058355689048768,1.0626639127731323,1.875501275062561,1.1100232601165771,1.6231045722961426,1.1443744897842407,1.2136410474777222,1.6841723918914795,1.316805124282837,1.437405347824097,2.089879274368286,1.2794311046600342,2.1497645378112797,1.3592013120651243,1.1977025270462036,1.807055950164795,1.7797083854675293,1.6353726387023926,1.5703927278518677,1.3284624814987185,2.090184211730957,0.7876710295677185,1.9636348485946653,1.9112430810928345,1.8368010520935056,1.176532745361328,0.8799469470977783,1.2893162965774536,1.3267968893051147,1.093287467956543,2.187329053878784,1.7267463207244873,1.6118347644805908,1.0098494291305542,1.3964152336120603,1.8557069301605225,1.3108514547348022,1.6486717462539673,1.5585756301879885,1.2830325365066528,1.5263885259628296,1.5575644969940186,0.7124553918838501,1.5692802667617798,1.3156849145889282,0.9301679134368896,1.133151888847351,1.4439648389816284,1.4161866903305054,1.1887457370758057,1.077992558479309,1.4737087488174438,1.5873010158538818,1.309803485870361,1.4461674690246582,1.514807939529419,1.2987103462219238,1.4935569763183594,1.2078648805618286,1.4330809116363523,1.0733798742294312,1.7231724262237549,1.181470513343811,1.1998080015182495,1.7152411937713623,1.9269380569458008,1.0829428434371948,1.5200064182281494,1.3909832239151,1.6686419248580933,1.5913525819778442,1.362473726272583,1.2024049758911133,1.266739010810852
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1.2574288845062256,0.9098692536354064,1.204277515411377,1.397775173187256,1.3446922302246094,1.4968174695968628,1.2732254266738892,1.5127378702163696,1.7308154106140137,1.501558780670166,1.3911964893341064,1.100904107093811,1.604738473892212,1.4608376026153564,1.2687889337539673,1.0955636501312256,0.8852766156196594,1.7078118324279783,0.759716272354126,1.241360425949097,1.1891319751739502,1.4930369853973389,1.747569918632507,1.3022630214691162,1.149525165557861,1.497768759727478,1.1817017793655396,1.1291894912719729,1.0248970985412598,1.4061496257781982,1.329210638999939,1.2519822120666504,1.0899447202682495,0.8957208395004272,0.9734723567962646,0.9086300134658812,1.2460951805114746,1.7021315097808838,0.9117695093154908,1.1013506650924685,1.261895775794983,1.05695641040802,1.9234675168991089,1.4583923816680908,1.637627124786377,2.112356424331665,1.3729346990585327,1.2366020679473877,1.5967156887054443,1.291689157485962,1.7836281061172483,1.4260464906692505,1.8272061347961424,1.790533185005188,1.1906085014343262,2.0926544666290283,0.7846130132675171,1.6002411842346191,1.5973763465881348,2.140864849090576,1.094122290611267,0.985537052154541,1.396428108215332,1.3542426824569702,1.233354926109314,1.0556447505950928,1.6951881647109983,1.4180105924606323,1.1451401710510254,1.4683054685592651,1.247005820274353,1.2728465795516968,1.2663060426712036,1.4619429111480713,1.353484034538269,1.537241816520691,1.5945861339569092,0.8128787279129028,1.458698272705078,1.265334129333496,1.0435168743133545,1.1199054718017578,1.5083132982254028,1.5879305601119995,1.3371222019195557,0.8612611293792725,1.1800326108932495,1.308545708656311,1.4676727056503296,1.505029797554016,1.6766499280929563,1.2757326364517212,1.501716136932373,1.0198479890823364,1.335849404335022,1.2644420862197876,1.5404832363128662,1.3929332494735718,1.1631900072097778,1.8195899724960327,1.9819189310073853,1.03367018699646,1.5756267309188845,1.3245456218719482,1.5838263034820557,1.7947282791137695,1.2734910249710083,1.0147597789764404,1.2612439393997192
106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1.1845756769180298,1.0333610773086548,1.0799510478973389,1.5767745971679688,1.2902350425720217,1.620325207710266,1.1852229833602903,1.414885401725769,1.8538339138031008,1.406131625175476,1.376196265220642,1.0772407054901123,1.112196683883667,1.4025110006332395,1.189347743988037,1.0010168552398682,0.9591707587242126,1.9195841550827024,0.932697057723999,1.476413011550903,1.1989092826843262,1.5492167472839355,1.981620192527771,1.4498406648635864,1.1587920188903809,1.644240379333496,0.9885253310203552,1.3703728914260864,1.1402605772018433,1.4601771831512451,1.1336716413497925,1.3694469928741455,1.250936508178711,1.0414516925811768,1.3558907508850098,0.9994270205497742,1.4129992723464966,1.3407059907913208,0.9659952521324158,1.185502529144287,1.2436835765838623,1.1115238666534424,1.5392075777053833,1.4264135360717771,1.801317572593689,2.138674736022949,1.5724427700042725,1.402908205986023,1.2892286777496338,1.4771461486816406,2.010801076889038,1.4617382287979126,1.4987378120422363,1.8801164627075195,1.368024468421936,1.9907536506652832,0.8285753130912781,1.646457314491272,1.6983543634414673,2.009936571121216,1.0484087467193604,0.7466545104980469,1.36580491065979,1.363905668258667,1.0283057689666748,1.0596210956573486,1.6229156255722046,1.4153491258621216,0.9821410179138184,1.3788135051727295,1.463881015777588,1.355465054512024,1.4149760007858276,1.4626002311706543,1.1744741201400757,1.7179795503616333,1.7507352828979492,0.8693781495094299,1.7677383422851562,1.4143633842468262,0.8578526973724365,1.06735360622406,1.5508579015731812,1.3851176500320437,1.447270154953003,1.0831691026687622,1.1863974332809448,1.257251262664795,1.3270756006240845,1.4805456399917605,1.5349555015563965,1.2250730991363523,1.463699460029602,1.226922869682312,1.511561155319214,1.2737154960632324,1.1522016525268557,0.9465808272361756,1.3290433883666992,1.991045355796814,1.9376987218856807,1.0303972959518433,1.459479570388794,1.2776182889938354,1.6091705560684204,1.661496877670288,1.2469604015350342,1.0559886693954468,1.3995126485824585
111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1.1416171789169312,0.9175814986228944,1.1129053831100464,1.7041171789169312,1.3721644878387451,1.756153583526611,1.1858490705490112,1.522577166557312,1.2436046600341797,1.249626636505127,1.2882521152496338,1.1004928350448608,1.2816839218139648,1.6263128519058228,1.253589749336243,1.129836916923523,0.8535252213478088,1.408375263214111,1.01970112323761,1.6522116661071775,1.312893271446228,1.418797254562378,1.412086844444275,1.3428224325180054,1.346012830734253,1.3184521198272705,1.1071152687072754,1.4075709581375122,1.1200213432312012,1.3549401760101318,1.3475147485733032,1.4359543323516846,1.3215126991271973,1.2041832208633425,1.38265061378479,1.0630089044570925,1.1024898290634155,1.6003756523132324,1.1174153089523315,1.1488866806030271,1.0353286266326904,1.2613475322723389,1.7953460216522217,1.5050408840179443,1.3977605104446411,1.6934335231781006,1.3765791654586792,1.303658127784729,1.3380409479141235,1.3612701892852783,1.9862877130508425,1.158744215965271,1.7049849033355713,1.4544477462768557,1.0354846715927124,2.0254831314086914,0.9358177781105042,1.6140341758728027,1.804288625717163,1.810916543006897,1.1820660829544067,0.7643912434577942,1.3254016637802124,1.437882900238037,1.0109539031982422,1.0923047065734863,1.5930432081222534,1.4317564964294434,1.080435872077942,1.6165077686309814,1.3207589387893677,1.6516302824020386,1.2077206373214722,1.567534327507019,1.1214582920074463,1.5179870128631592,1.761543869972229,0.9336725473403932,1.5424405336380005,1.149693250656128,0.7890755534172058,0.9887482523918152,1.2043795585632324,1.5669524669647217,1.2046301364898682,0.899943470954895,1.057581901550293,1.367156982421875,1.2358827590942385,1.2784264087677002,1.3545727729797363,1.3686197996139526,1.4857887029647827,1.2858140468597412,1.591288924217224,1.310933232307434,1.1564332246780396,1.0192413330078125,1.5079383850097656,1.8331844806671145,1.843441367149353,1.1476318836212158,1.478297472000122,1.2670341730117798,1.4720866680145264,1.795143723487854,1.3973758220672607,1.0641170740127563,1.1971107721328735
116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1.3438748121261597,0.734457790851593,0.9155130982398988,1.3105249404907229,1.5322331190109253,1.4147863388061523,1.2473726272583008,1.2991596460342407,1.5061801671981812,1.4729310274124146,1.4253761768341064,1.236411690711975,1.1459139585494995,1.4817489385604858,1.305160403251648,1.1955461502075195,1.0038442611694336,1.3991111516952517,0.8998304605484009,1.8980801105499268,1.190401554107666,1.4826035499572754,1.6359175443649292,1.3735085725784302,1.1321467161178589,1.4131436347961426,0.9105135202407836,0.8657471537590027,1.210281491279602,1.354183793067932,1.3515352010726929,1.0500633716583252,1.2799303531646729,1.258382797241211,1.31523334980011,0.8875895738601685,0.9830243587493896,1.295973539352417,1.1918481588363647,1.333950400352478,1.2383852005004885,1.0231081247329712,1.528935194015503,1.489761233329773,1.6073482036590576,1.9605674743652344,1.5020288228988647,1.3569608926773071,1.348574161529541,1.532429337501526,2.119875907897949,0.9394040107727052,1.6272910833358765,1.4486021995544434,1.1512333154678345,2.1974709033966064,1.0685755014419556,1.3585492372512815,1.9583359956741333,1.7146087884902954,1.0987629890441897,0.9336162805557252,1.4524924755096436,1.3493797779083252,1.128960132598877,1.1736268997192385,1.6301406621932983,1.4273715019226074,1.141249656677246,1.7177886962890625,1.4581544399261477,1.5168994665145874,1.431832790374756,1.878955721855164,1.3287724256515503,1.5341013669967651,1.715482234954834,1.0182127952575684,1.4455723762512207,1.079546332359314,0.8268216848373413,1.1445841789245603,1.0660271644592283,1.68952739238739,1.2771921157836914,0.967661201953888,1.1940268278121948,1.4521195888519287,1.3351260423660278,1.495465874671936,1.6181128025054932,1.0382003784179688,1.4804993867874146,1.184587478637695,1.8067954778671265,1.465267539024353,1.302295804023743,1.063916563987732,1.542760729789734,1.583804726600647,1.8270689249038696,1.0512323379516602,1.542715311050415,1.4845579862594604,1.5930992364883425,2.0231285095214844,1.2861123085021973,1.1512507200241089,1.3339416980743408
121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0.8421704769134521,0.8480750918388367,1.056559920310974,1.272724151611328,1.370552659034729,1.320468544960022,1.4087446928024292,1.2695447206497192,1.5646843910217283,1.231460452079773,1.5184117555618286,1.077620267868042,1.1041194200515747,1.6521235704421997,1.299259066581726,0.8309568166732788,1.1586792469024658,1.31901216506958,0.9655991196632384,1.2181223630905151,1.2252525091171265,1.5083423852920532,1.3992505073547363,1.3291575908660889,1.219515681266785,1.486355900764465,1.081880807876587,0.9450063109397888,1.2574132680892944,1.5164837837219238,1.3100906610488892,1.1908420324325562,1.206994891166687,0.7953270673751831,1.284144163131714,0.9533933401107788,1.106623649597168,1.407507061958313,1.1642740964889526,1.3363561630249023,1.2952189445495603,1.0466148853302002,1.2051856517791748,1.593836545944214,1.6817415952682495,1.8760243654251096,1.3176252841949463,1.4474104642868042,1.456926703453064,1.2922444343566897,1.4123436212539673,0.9737257361412048,1.3721003532409668,1.3315523862838743,1.172686219215393,2.1625068187713623,1.148181438446045,1.272194743156433,2.0857090950012207,1.9245173931121824,1.2701687812805176,0.7608262896537781,1.548599123954773,1.5802050828933716,0.9304728507995604,1.2528934478759766,1.655393123626709,1.361997127532959,1.2375255823135376,1.698029637336731,1.3315815925598145,1.343530535697937,1.5647764205932615,1.986649513244629,1.4700798988342283,1.4550939798355105,1.894591808319092,0.9364684820175172,1.6530479192733765,1.2792092561721802,0.8913462162017822,1.2595627307891846,1.1866458654403689,1.4097050428390503,1.4467166662216189,0.8957666754722595,1.2524454593658447,1.448960781097412,1.4981542825698853,1.6131500005722046,1.5428844690322876,1.021479606628418,1.4486950635910034,1.3062536716461182,1.21708345413208,1.5479600429534912,1.1767867803573608,1.0457481145858765,1.2565641403198242,1.7181265354156494,1.4380366802215576,1.0492323637008667,1.479466199874878,1.2696034908294678,1.6263526678085327,1.6060376167297363,1.0959618091583252,1.1612778902053833,1.3676748275756836
126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1.1465095281600952,0.91915625333786,1.1161853075027466,1.4867699146270752,1.458061933517456,1.393255352973938,1.128790259361267,1.3633636236190796,1.7740890979766846,1.489085078239441,1.6666631698608398,1.1336886882781982,1.1888816356658936,1.51349139213562,1.457375168800354,0.9280088543891908,1.3111426830291748,1.5520329475402832,1.015477180480957,1.37822687625885,1.3086894750595093,1.526053786277771,1.588559627532959,0.9713459610939026,1.226795673370361,1.492190718650818,1.0779038667678833,1.0725774765014648,1.3605800867080688,1.2320996522903442,1.556876540184021,0.9706393480300904,1.5211464166641235,1.0076394081115725,1.3864506483078003,0.9831260442733764,1.2313063144683838,1.5548906326293943,0.8816770911216736,1.047140121459961,1.297771453857422,1.0776985883712769,1.5298004150390625,1.3038852214813232,1.4829155206680298,2.0807275772094727,1.4192941188812256,1.4480834007263184,1.310604691505432,1.4779582023620603,1.7076610326766968,0.8490305542945862,1.527723789215088,1.4580234289169312,1.198416233062744,2.2452237606048584,0.7579644918441772,1.736340045928955,2.2486021518707275,1.8635544776916504,0.9852696061134338,0.840190589427948,1.479181170463562,1.5204575061798096,1.0328001976013184,1.4040594100952148,1.845019578933716,1.4901680946350098,1.023317575454712,1.6949065923690796,1.5640908479690552,1.5173296928405762,1.3347959518432615,1.917566537857056,1.482172966003418,1.656343936920166,1.5622482299804688,0.98923659324646,1.9842791557312007,1.2877157926559448,1.060785174369812,1.2819664478302002,1.223172903060913,1.419528603553772,1.5392158031463623,1.0121804475784302,1.2824817895889282,1.4571468830108645,1.2256659269332886,1.5033767223358154,1.7078089714050293,1.0620421171188354,1.6216250658035278,1.080788016319275,1.4258962869644165,1.3131730556488037,1.3029147386550903,1.229274868965149,1.2679551839828491,1.8466720581054688,1.6470654010772705,1.109086036682129,1.1186569929122925,1.3277374505996704,1.4454737901687622,1.7266168594360352,1.302847385406494,1.2371323108673096,1.4868382215499878
131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1.3629357814788818,1.0869680643081665,1.105440378189087,1.5462732315063477,1.3399807214736938,1.4479684829711914,1.4179208278656006,1.3913090229034424,1.773085594177246,1.7472211122512815,1.2009541988372805,1.1442034244537354,1.401167631149292,1.8352537155151367,1.310172438621521,0.939588189125061,1.1144167184829712,1.5434718132019043,1.1506131887435913,1.4148762226104736,1.2632523775100708,1.4862574338912964,1.8646098375320437,1.17949378490448,1.2600715160369873,1.5180000066757202,1.215144157409668,0.8588997721672058,1.1772913932800293,1.3069478273391724,1.551169991493225,1.0273516178131104,1.405510663986206,0.8831519484519958,1.3078304529190063,0.9401451945304872,1.3453041315078735,1.4340639114379885,1.0840587615966797,1.4418925046920776,1.2793387174606323,0.9941054582595824,1.7392370700836182,1.50197434425354,1.6698355674743652,2.174616575241089,1.5336010456085205,1.3171229362487793,1.3975404500961304,0.9806281328201294,1.7706233263015747,0.8887190222740173,1.389783501625061,1.3966134786605835,1.1818439960479736,2.2243075370788574,0.6831045746803284,1.662367820739746,1.5210779905319214,2.1315360069274902,1.0867961645126345,0.9327219128608704,1.6798396110534668,1.6171668767929075,1.1218557357788086,1.5254358053207395,2.1471376419067383,1.663433074951172,1.1024041175842283,1.8682764768600464,1.40191388130188,1.4438328742980957,1.5683166980743408,1.9948010444641116,1.418351411819458,1.582735300064087,1.7844734191894531,1.167927861213684,1.744390845298767,1.4807690382003784,1.1766445636749268,1.3353335857391355,1.3032631874084473,1.3534899950027466,0.8136404156684875,1.1402623653411863,1.2897899150848389,1.5771502256393433,1.4328941106796265,1.4854224920272827,1.4548877477645874,1.2147116661071775,1.599010348320007,0.8914545178413391,1.1166927814483645,1.3493211269378662,1.1559178829193115,1.13511860370636,1.3745800256729126,1.300257921218872,1.8944413661956787,1.218924641609192,1.001243233680725,1.3133513927459717,1.3517673015594482,1.3040295839309692,1.4442461729049685,1.1923097372055054,1.3506648540496826
136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
