,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49,run_50
0,0.4833333333333333,0.4666666666666667,0.6166666666666667,0.4333333333333333,0.75,0.575,0.6,0.775,0.725,0.4833333333333333,0.6666666666666666,0.5333333333333333,0.6333333333333333,0.4833333333333333,0.6,0.5916666666666667,0.75,0.4583333333333333,0.4166666666666667,0.55,0.6,0.6666666666666666,0.7166666666666667,0.8,0.6083333333333333,0.5166666666666667,0.6166666666666667,0.5083333333333333,0.525,0.525,0.4666666666666667,0.6833333333333333,0.4916666666666666,0.7,0.5166666666666667,0.475,0.65,0.7416666666666667,0.4916666666666666,0.7166666666666667,0.7583333333333333,0.5166666666666667,0.6333333333333333,0.5666666666666667,0.55,0.5333333333333333,0.6833333333333333,0.5333333333333333,0.5,0.6333333333333333
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.5166666666666667,0.6166666666666667,0.6083333333333333,0.5416666666666666,0.575,0.425,0.475,0.5166666666666667,0.4916666666666666,0.5166666666666667,0.55,0.5583333333333333,0.5833333333333334,0.675,0.5416666666666666,0.4666666666666667,0.475,0.7333333333333333,0.5833333333333334,0.4833333333333333,0.475,0.4916666666666666,0.4416666666666666,0.4416666666666666,0.5083333333333333,0.5833333333333334,0.5083333333333333,0.725,0.6083333333333333,0.525,0.4666666666666667,0.6666666666666666,0.5,0.7416666666666667,0.5333333333333333,0.5,0.4833333333333333,0.475,0.4916666666666666,0.7,0.525,0.5166666666666667,0.4916666666666666,0.5666666666666667,0.6,0.5333333333333333,0.5166666666666667,0.5,0.5,0.4833333333333333
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.5166666666666667,0.6666666666666666,0.7333333333333333,0.5416666666666666,0.7166666666666667,0.7166666666666667,0.7333333333333333,0.675,0.4916666666666666,0.8,0.7833333333333333,0.4916666666666666,0.7,0.5083333333333333,0.7666666666666667,0.575,0.7166666666666667,0.7083333333333334,0.4166666666666667,0.625,0.725,0.4916666666666666,0.5583333333333333,0.7416666666666667,0.7166666666666667,0.6916666666666667,0.725,0.725,0.5333333333333333,0.525,0.4666666666666667,0.6333333333333333,0.5,0.7583333333333333,0.7083333333333334,0.5,0.4833333333333333,0.775,0.4916666666666666,0.7166666666666667,0.75,0.5166666666666667,0.5083333333333333,0.5666666666666667,0.5583333333333333,0.5333333333333333,0.7416666666666667,0.725,0.6416666666666667,0.7166666666666667
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.7833333333333333,0.6666666666666666,0.7333333333333333,0.5416666666666666,0.7916666666666666,0.7083333333333334,0.7333333333333333,0.775,0.4916666666666666,0.825,0.7833333333333333,0.5833333333333334,0.7,0.5166666666666667,0.7333333333333333,0.6666666666666666,0.725,0.725,0.4333333333333333,0.725,0.7416666666666667,0.7666666666666667,0.675,0.725,0.725,0.6583333333333333,0.775,0.7583333333333333,0.7166666666666667,0.525,0.4666666666666667,0.7,0.5,0.7416666666666667,0.7333333333333333,0.5,0.5833333333333334,0.7916666666666666,0.4916666666666666,0.7166666666666667,0.775,0.5083333333333333,0.4666666666666667,0.5666666666666667,0.75,0.5333333333333333,0.775,0.725,0.6666666666666666,0.7166666666666667
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.8,0.6583333333333333,0.725,0.5833333333333334,0.775,0.7166666666666667,0.7416666666666667,0.775,0.575,0.8,0.8,0.7166666666666667,0.7,0.5666666666666667,0.8,0.7416666666666667,0.7333333333333333,0.7083333333333334,0.4166666666666667,0.7166666666666667,0.7166666666666667,0.5583333333333333,0.7083333333333334,0.75,0.7583333333333333,0.6916666666666667,0.7916666666666666,0.75,0.6916666666666667,0.525,0.4833333333333333,0.7,0.5,0.7416666666666667,0.7416666666666667,0.5,0.6833333333333333,0.7916666666666666,0.4916666666666666,0.7333333333333333,0.775,0.5166666666666667,0.4666666666666667,0.5666666666666667,0.775,0.5333333333333333,0.7666666666666667,0.725,0.6833333333333333,0.7166666666666667
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.8,0.6666666666666666,0.725,0.5833333333333334,0.7916666666666666,0.7166666666666667,0.75,0.775,0.6833333333333333,0.8,0.8083333333333333,0.7166666666666667,0.7,0.6916666666666667,0.7916666666666666,0.7416666666666667,0.725,0.7083333333333334,0.5,0.7416666666666667,0.7333333333333333,0.5166666666666667,0.6666666666666666,0.7916666666666666,0.7666666666666667,0.6916666666666667,0.7916666666666666,0.7416666666666667,0.7,0.525,0.6333333333333333,0.7,0.725,0.7416666666666667,0.75,0.5,0.75,0.8083333333333333,0.4916666666666666,0.7333333333333333,0.775,0.5166666666666667,0.4666666666666667,0.5666666666666667,0.75,0.5333333333333333,0.7666666666666667,0.7333333333333333,0.6833333333333333,0.7083333333333334
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.8,0.6583333333333333,0.7166666666666667,0.6083333333333333,0.775,0.7166666666666667,0.7416666666666667,0.775,0.6833333333333333,0.8,0.7833333333333333,0.7166666666666667,0.7,0.775,0.775,0.775,0.7166666666666667,0.7083333333333334,0.4916666666666666,0.7416666666666667,0.7166666666666667,0.775,0.6666666666666666,0.8,0.775,0.6583333333333333,0.7833333333333333,0.7416666666666667,0.7166666666666667,0.525,0.7416666666666667,0.6916666666666667,0.7166666666666667,0.7416666666666667,0.7416666666666667,0.5,0.725,0.8,0.4916666666666666,0.725,0.7833333333333333,0.5166666666666667,0.4666666666666667,0.5666666666666667,0.7583333333333333,0.5333333333333333,0.75,0.725,0.675,0.7166666666666667
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
