,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,0.526896551724138,0.4832183908045977,0.52,0.5227586206896552,0.48,0.4891954022988505,0.4804597701149425,0.472183908045977,0.52,0.5659770114942528,0.4864367816091954,0.5374712643678161,0.6041379310344828,0.4781609195402299,0.5310344827586206,0.4813793103448275,0.5756321839080459,0.5489655172413793,0.4836781609195402,0.4616091954022988,0.4777011494252873,0.52,0.52,0.4901149425287356,0.4685057471264368,0.48,0.5958620689655172,0.5066666666666667,0.52,0.4836781609195402,0.4859770114942529,0.5186206896551724,0.48,0.48,0.4841379310344827,0.52,0.5172413793103449,0.4919540229885057,0.5154022988505748,0.48,0.52,0.4717241379310344,0.48,0.5140229885057471,0.5760919540229885,0.4841379310344827,0.5232183908045978,0.52,0.48,0.5186206896551724,0.5632183908045977,0.5204597701149425,0.5388505747126436,0.5466666666666666,0.5117241379310344
1,0.5213793103448275,0.52,0.52,0.5544827586206896,0.5264367816091954,0.6183908045977011,0.6519540229885058,0.52,0.52,0.6128735632183908,0.5360919540229885,0.5673563218390805,0.5416091954022989,0.6055172413793104,0.5802298850574713,0.5232183908045978,0.623448275862069,0.5232183908045978,0.6726436781609195,0.5098850574712643,0.52,0.4795402298850574,0.52,0.52,0.5177011494252873,0.6413793103448275,0.5236781609195402,0.52,0.52,0.5126436781609195,0.5737931034482758,0.5829885057471265,0.5002298850574712,0.6239080459770115,0.52,0.52,0.5388505747126436,0.592183908045977,0.5213793103448275,0.52,0.4960919540229885,0.52,0.5328735632183909,0.52,0.5944827586206897,0.52,0.6882758620689655,0.5949425287356321,0.5885057471264368,0.52,0.5471264367816092,0.52,0.577471264367816,0.5154022988505748,0.5232183908045978
2,0.5926436781609196,0.52,0.52,0.5710344827586207,0.592183908045977,0.5365517241379311,0.5554022988505747,0.52,0.52,0.624367816091954,0.5797701149425287,0.5466666666666666,0.6331034482758621,0.542528735632184,0.5342528735632184,0.52,0.5756321839080459,0.6225287356321839,0.6151724137931035,0.5554022988505747,0.5204597701149425,0.5250574712643679,0.52,0.5186206896551724,0.52,0.5475862068965517,0.6445977011494253,0.5834482758620689,0.52,0.5209195402298851,0.5797701149425287,0.5466666666666666,0.5908045977011495,0.5273563218390804,0.52,0.52,0.5751724137931035,0.5972413793103448,0.5572413793103448,0.5691954022988506,0.5144827586206897,0.542528735632184,0.5940229885057471,0.5029885057471264,0.6326436781609195,0.5241379310344828,0.5521839080459771,0.48,0.5940229885057471,0.5737931034482758,0.5926436781609196,0.52,0.5471264367816092,0.5770114942528736,0.543448275862069
3,0.6018390804597701,0.52,0.52,0.5940229885057471,0.6101149425287357,0.6524137931034483,0.6988505747126437,0.4983908045977011,0.5567816091954023,0.5521839080459771,0.5949425287356321,0.5645977011494253,0.6032183908045977,0.6137931034482759,0.5972413793103448,0.52,0.6363218390804598,0.6101149425287357,0.6974712643678161,0.5622988505747126,0.4974712643678161,0.5305747126436782,0.52,0.52,0.519080459770115,0.6832183908045977,0.5820689655172414,0.6004597701149426,0.52,0.52,0.5664367816091954,0.600919540229885,0.584367816091954,0.5540229885057472,0.52,0.52,0.6041379310344828,0.6059770114942529,0.56,0.6018390804597701,0.5282758620689655,0.5641379310344827,0.6988505747126437,0.5245977011494253,0.535632183908046,0.52,0.6942528735632184,0.48,0.6216091954022989,0.5834482758620689,0.5751724137931035,0.52,0.5857471264367816,0.5503448275862068,0.5443678160919541
4,0.6096551724137931,0.5912643678160919,0.52,0.5866666666666667,0.6229885057471264,0.624367816091954,0.7167816091954023,0.4772413793103448,0.5866666666666667,0.6395402298850574,0.5963218390804598,0.5806896551724138,0.6579310344827586,0.6455172413793103,0.5655172413793104,0.5613793103448276,0.6013793103448276,0.6459770114942529,0.7034482758620689,0.5793103448275863,0.5062068965517241,0.5650574712643678,0.5227586206896552,0.5232183908045978,0.5406896551724137,0.6914942528735633,0.6662068965517242,0.6068965517241379,0.52,0.52,0.623448275862069,0.6013793103448276,0.5944827586206897,0.6128735632183908,0.52,0.52,0.5622988505747126,0.6151724137931035,0.5871264367816091,0.608735632183908,0.5406896551724137,0.6151724137931035,0.7034482758620689,0.5209195402298851,0.6344827586206897,0.5236781609195402,0.7094252873563218,0.5705747126436782,0.6496551724137931,0.6018390804597701,0.5926436781609196,0.52,0.5650574712643678,0.5839080459770115,0.577471264367816
5,0.6128735632183908,0.5981609195402299,0.52,0.6096551724137931,0.6422988505747127,0.6570114942528735,0.7310344827586207,0.48,0.5967816091954024,0.6059770114942529,0.5977011494252874,0.6160919540229886,0.6303448275862069,0.646896551724138,0.6055172413793104,0.5760919540229885,0.6473563218390804,0.6285057471264368,0.7126436781609196,0.5866666666666667,0.5204597701149425,0.5871264367816091,0.5664367816091954,0.5195402298850574,0.5581609195402298,0.7016091954022988,0.6303448275862069,0.6082758620689656,0.5172413793103449,0.52,0.6303448275862069,0.6193103448275862,0.5719540229885057,0.6501149425287356,0.5365517241379311,0.52,0.6119540229885058,0.5604597701149425,0.5954022988505747,0.6174712643678161,0.5480459770114943,0.6510344827586206,0.6570114942528735,0.5195402298850574,0.5673563218390805,0.5337931034482759,0.7126436781609196,0.6662068965517242,0.6583908045977012,0.6285057471264368,0.6386206896551724,0.52,0.5903448275862069,0.5967816091954024,0.6055172413793104
6,0.615632183908046,0.623448275862069,0.519080459770115,0.6018390804597701,0.6045977011494252,0.6662068965517242,0.696551724137931,0.48,0.6151724137931035,0.654712643678161,0.6216091954022989,0.6252873563218391,0.6896551724137931,0.6473563218390804,0.6427586206896552,0.6432183908045978,0.6537931034482759,0.6689655172413793,0.7273563218390805,0.6050574712643678,0.5540229885057472,0.5967816091954024,0.568735632183908,0.5301149425287356,0.5719540229885057,0.7117241379310345,0.662528735632184,0.6105747126436781,0.3995402298850575,0.52,0.6068965517241379,0.6248275862068966,0.6105747126436781,0.6510344827586206,0.577471264367816,0.52,0.624367816091954,0.6174712643678161,0.6004597701149426,0.6032183908045977,0.5793103448275863,0.6537931034482759,0.7108045977011495,0.527816091954023,0.6349425287356322,0.5393103448275862,0.6482758620689655,0.6818390804597702,0.631264367816092,0.6289655172413793,0.6491954022988505,0.5337931034482759,0.6188505747126437,0.6045977011494252,0.5820689655172414
7,0.5655172413793104,0.6252873563218391,0.5209195402298851,0.616551724137931,0.6795402298850575,0.672183908045977,0.7333333333333333,0.48,0.6239080459770115,0.6657471264367816,0.5829885057471265,0.6639080459770115,0.7011494252873564,0.6501149425287356,0.6491954022988505,0.654712643678161,0.6574712643678161,0.6809195402298851,0.7291954022988506,0.6197701149425288,0.5558620689655173,0.5990804597701149,0.5839080459770115,0.5682758620689655,0.6082758620689656,0.672183908045977,0.646896551724138,0.6202298850574712,0.48,0.52,0.6381609195402299,0.6119540229885058,0.6197701149425288,0.6588505747126436,0.6041379310344828,0.52,0.6298850574712643,0.5701149425287356,0.608735632183908,0.6252873563218391,0.6073563218390805,0.6657471264367816,0.6781609195402298,0.5204597701149425,0.6565517241379311,0.5236781609195402,0.7154022988505747,0.6873563218390805,0.6593103448275862,0.6491954022988505,0.6533333333333333,0.526896551724138,0.6303448275862069,0.6160919540229886,0.6105747126436781
8,0.6289655172413793,0.6036781609195402,0.5701149425287356,0.6262068965517241,0.6896551724137931,0.6726436781609195,0.735632183908046,0.48,0.6308045977011494,0.6937931034482758,0.6289655172413793,0.6671264367816092,0.7039080459770115,0.6574712643678161,0.6119540229885058,0.6565517241379311,0.6583908045977012,0.6827586206896552,0.7305747126436781,0.6308045977011494,0.5728735632183908,0.6041379310344828,0.5958620689655172,0.5885057471264368,0.6119540229885058,0.7232183908045977,0.6574712643678161,0.6271264367816092,0.48,0.52,0.6496551724137931,0.6514942528735632,0.6248275862068966,0.6606896551724138,0.6147126436781609,0.52,0.6363218390804598,0.6354022988505748,0.6266666666666667,0.6317241379310344,0.6147126436781609,0.6827586206896552,0.7085057471264368,0.526896551724138,0.6335632183908046,0.5466666666666666,0.7222988505747127,0.6887356321839081,0.6528735632183909,0.6588505747126436,0.6560919540229885,0.5995402298850575,0.639080459770115,0.6280459770114942,0.6073563218390805
9,0.6427586206896552,0.6275862068965518,0.576551724137931,0.6606896551724138,0.7006896551724138,0.6836781609195403,0.7379310344827587,0.48,0.6501149425287356,0.7020689655172414,0.6344827586206897,0.6717241379310345,0.7057471264367816,0.6537931034482759,0.6413793103448275,0.6620689655172414,0.6616091954022989,0.6896551724137931,0.7310344827586207,0.6367816091954023,0.6073563218390805,0.6045977011494252,0.6004597701149426,0.6004597701149426,0.6229885057471264,0.7319540229885058,0.6593103448275862,0.6354022988505748,0.48,0.52,0.6574712643678161,0.6565517241379311,0.6317241379310344,0.6501149425287356,0.6266666666666667,0.52,0.6404597701149425,0.6551724137931034,0.6459770114942529,0.6344827586206897,0.6335632183908046,0.6855172413793104,0.7089655172413794,0.543448275862069,0.663448275862069,0.5393103448275862,0.7241379310344828,0.6919540229885057,0.6662068965517242,0.671264367816092,0.6639080459770115,0.6114942528735632,0.6459770114942529,0.6285057471264368,0.6179310344827587
