,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,7.320793867111206,7.983353614807129,6.90629768371582,7.008725881576538,7.048407316207886,7.474764108657837,6.980222463607788,6.942638874053955,6.932938575744629,7.490130662918091,7.003446578979492,7.057146787643433,6.895244598388672,6.915043354034424,6.916683912277222,6.986218214035034,7.039461851119995,6.983097791671753,7.220658302307129,6.887683391571045,7.027890920639038,7.003982305526733,7.631885766983032,7.10740327835083,7.020249843597412,6.912813186645508,6.891827821731567,7.166419267654419,7.758759021759033,6.953359842300415,6.930527448654175,7.0357630252838135,7.1496336460113525,6.925302267074585,7.0674707889556885,6.941378116607666,6.966471433639526,7.855051755905151,8.06778883934021,6.954783916473389,7.192596673965454,7.187324285507202,7.897239923477173,7.41446042060852,7.089756965637207,7.052210807800293,7.375619649887085,6.945349216461182,7.115801572799683,7.363268136978149
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7.430215835571289,9.05088710784912,7.908537626266479,7.0758020877838135,7.445634603500366,7.537586212158203,7.597711563110352,7.147803068161011,7.266406774520874,7.49554967880249,7.195075273513794,8.191177606582642,6.987116575241089,8.536945819854736,6.9503333568573,7.066015958786011,7.074479341506958,7.5818681716918945,8.314958810806274,7.146994113922119,7.109669923782349,8.652387380599976,8.822653770446777,7.472706317901611,7.060885190963745,7.063153028488159,7.638452053070068,6.927742004394531,8.489434242248535,7.213367938995361,7.30706262588501,7.055560111999512,7.133620262145996,7.1313252449035645,7.21920895576477,7.201245307922363,8.024833679199219,7.228351354598999,7.531244039535522,7.621463537216186,7.240751266479492,11.308687925338743,7.2543559074401855,8.512943267822266,7.032475709915161,7.869267702102661,7.946943044662476,7.977619409561157,7.447155475616455,7.157363414764404
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.270569086074827,7.702009916305542,7.616394758224487,8.255865097045898,8.579027652740479,7.685728311538696,7.436983823776245,7.768685340881348,8.25075387954712,8.2428617477417,9.90242075920105,7.3739378452301025,7.342248678207397,7.745534658432007,7.54023289680481,7.3747594356536865,7.786679983139038,7.460596084594727,8.108750104904175,7.350533723831177,7.056657314300537,7.488728284835815,7.415956497192383,7.845552444458008,8.096251010894775,8.060338497161865,7.514787197113037,7.754722833633423,8.264457702636719,7.348422050476074,7.406309127807617,8.288429975509644,8.031069278717041,6.9846155643463135,7.094802618026733,7.37441873550415,8.512850761413574,7.361757278442383,9.508296489715576,7.667459011077881,8.02120304107666,11.087707996368408,8.0792236328125,7.624421834945679,7.696491956710815,8.225843667984009,7.622129917144775,7.986321687698364,7.89890456199646,6.922349214553833
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7.778846740722656,9.969550132751465,8.699421882629395,8.157305240631104,8.755000591278076,11.272062063217165,7.768788337707519,7.9462807178497314,7.099189281463623,7.46562123298645,8.206852197647095,7.060512542724609,7.622761964797974,7.940341234207153,7.423828125,7.259030342102051,7.2030768394470215,8.712671041488647,7.53753662109375,8.605010986328125,7.73604941368103,8.373364210128784,7.946468830108643,7.342482328414917,7.123316287994385,8.174923181533813,8.166712522506714,7.546431064605713,7.473984956741333,7.462849617004394,10.98481297492981,10.214367389678957,7.240525484085083,8.109782218933105,7.076960563659668,7.574617147445679,8.583937168121338,8.266248941421509,10.906115055084229,14.13800287246704,8.35098385810852,9.494415521621704,7.446301460266113,8.36285924911499,9.063556671142578,10.578310012817385,7.994301557540893,8.514707565307617,6.964803457260132,7.246037721633911
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,9.677919149398804,9.910927295684814,8.08823037147522,7.967540502548218,8.14069652557373,8.933529615402222,7.998072862625122,10.529773235321043,8.029815435409546,7.724185228347778,8.580801963806152,7.420450210571289,7.447681427001953,8.615498542785645,7.269865989685059,8.409664154052734,7.227654933929443,7.519604206085205,7.834612607955933,7.504288911819458,7.7144482135772705,8.088298320770264,8.209861278533936,8.093928098678589,7.419727802276611,7.946528911590576,8.195237159729004,7.687228679656982,7.857441186904907,9.40379548072815,8.506821393966675,10.267555713653564,7.214706182479858,7.759001970291138,7.371089220046997,8.155550479888916,7.932521343231201,9.090471506118774,8.029045104980469,8.14637017250061,9.887712717056274,9.714203119277954,7.97750973701477,10.248617887496948,7.825798273086548,8.663384437561035,9.245176315307615,8.207438707351685,8.282619953155518,7.329638719558716
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,8.737703561782837,8.489744424819946,9.071604013442991,7.956690311431885,8.131795883178711,9.420653343200684,7.290260791778564,10.42730188369751,7.401661396026611,8.16225528717041,8.708088874816895,7.936310529708862,7.961244344711304,8.933412790298462,9.122758388519289,7.191633462905884,7.818090915679932,8.810974836349487,7.088259696960449,11.369019985198976,8.04792594909668,8.050885438919067,8.928353309631348,8.966214179992676,8.901695489883423,9.512773513793944,8.183111429214478,7.421368360519409,7.986744403839111,7.81472897529602,8.946377515792847,7.942153453826904,8.593729019165039,7.585596323013306,7.439703464508057,7.649135112762451,8.95869255065918,8.531254768371582,9.089297533035278,9.05679202079773,8.914321660995483,9.06805658340454,8.42072582244873,7.709901094436645,8.729657649993896,9.93817949295044,8.65202021598816,8.194129228591919,9.619037389755247,8.079771280288696
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,7.768615245819092,8.354263544082642,13.695080757141112,7.854692459106445,7.6009533405303955,10.04239583015442,7.143115043640137,9.948623418807983,9.168240785598757,7.688438653945923,7.534842014312744,9.543744564056396,7.032083988189697,8.310708999633789,7.700453996658325,8.17316222190857,8.589096546173096,8.17708134651184,7.319414854049683,8.15526032447815,7.199599266052246,8.499446630477905,8.081339836120605,7.431528329849243,7.263696193695068,8.100264072418213,8.366581201553345,7.6215009689331055,7.980269193649292,7.6024346351623535,7.751667737960815,9.578939199447632,9.370890378952026,8.03731393814087,7.792852163314819,8.891746520996094,8.787984132766724,9.533120155334473,8.438636302947998,8.922508955001831,9.039265632629396,8.693535804748535,7.737309455871582,7.404428243637085,9.806208372116089,10.696094512939451,8.499720096588135,8.559005498886108,7.649267196655273,7.259674549102783
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,8.460558414459229,8.985837936401367,7.846423149108887,8.104586362838745,7.503953695297241,9.644529104232788,7.814497709274292,10.382965803146362,7.0905375480651855,8.783708333969116,8.09561038017273,8.953810453414917,7.877442121505737,10.027209520339966,8.212414741516113,6.986197471618652,8.376522064208984,8.396551847457886,8.191959381103516,8.343332529067993,8.307843208312988,9.708598375320436,8.397438526153564,7.631484746932983,7.776661396026611,8.849311590194702,8.479176998138428,9.447603464126589,7.998245239257812,8.84924054145813,8.234399318695068,8.398790836334229,8.51232385635376,7.784453630447388,8.376885414123535,8.093403100967407,8.185943365097046,8.147650241851807,7.955144643783569,8.853895664215088,8.257905006408691,8.875505924224854,8.91197681427002,7.83430814743042,8.204131603240967,9.716404914855955,8.207381010055542,9.205500841140749,7.472820520401001,7.944492101669311
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
