,0,1,2,3,4
0,10.358254671096802,10.19949984550476,10.735753059387209,12.92114281654358,10.268736839294434
1,,,,,
2,10.610841274261476,8.785063028335571,10.451225757598875,12.088335275650024,14.193845272064207
3,,,,,
4,9.317413806915283,9.502934217453005,11.131807327270508,9.327600479125977,12.212743759155272
5,,,,,
6,9.291547298431396,9.912088632583618,10.502667427062988,9.84812045097351,10.177956104278564
7,,,,,
8,9.040637254714966,10.188281774520874,10.62814736366272,9.49310541152954,10.241379261016846
9,,,,,
10,9.439470291137695,10.481904745101929,11.61179494857788,9.806992530822754,10.615801572799684
11,,,,,
12,9.754817247390749,10.46746039390564,12.778677463531494,10.163274049758911,11.353699207305908
13,,,,,
14,9.854030847549438,11.558306217193604,13.918886184692385,10.410862684249878,11.482972383499146
15,,,,,
16,9.975412130355837,12.394285440444946,12.641220569610596,10.443960189819336,16.418063640594482
17,,,,,
18,10.150898456573486,12.939809799194336,11.917388439178469,10.47877836227417,11.100631713867188
19,,,,,
20,10.168657779693604,10.46898341178894,12.71265983581543,10.859053134918211,11.38639235496521
21,,,,,
22,9.211186170578005,10.980355262756348,13.428572416305542,10.691110849380491,11.766474962234495
23,,,,,
24,9.574262857437134,10.675260543823242,12.311540126800535,10.78144145011902,11.779584646224976
25,,,,,
26,9.853916645050049,10.754518747329712,12.191900491714478,11.20134735107422,12.556445360183716
27,,,,,
28,10.090606689453123,11.040620803833008,11.993169784545898,12.615552186965942,12.690943479537964
29,,,,,
30,10.461592435836792,11.10909366607666,12.296607494354248,11.510290622711182,16.59823226928711
31,,,,,
32,10.680383920669556,11.250895738601685,12.10944437980652,11.61471152305603,11.791652917861938
33,,,,,
34,10.64279842376709,11.999393701553345,12.486791133880615,11.748209476470947,12.011526107788086
35,,,,,
36,19.19339942932129,11.480415105819702,12.494152307510376,11.69969606399536,12.181523084640505
37,,,,,
38,10.71356439590454,14.82059931755066,12.457531690597534,11.702143669128418,12.243046522140505
39,,,,,
40,10.991297721862791,22.99925470352173,15.560018539428713,10.734378576278688,12.290987491607666
41,,,,,
42,11.209110736846924,12.358601570129396,11.28606939315796,10.873989820480348,12.236915588378906
43,,,,,
44,11.251653909683228,11.521318912506104,11.274750471115112,11.183064699172974,12.804973363876345
45,,,,,
46,11.512301921844482,11.473647594451904,11.388476848602297,11.500024795532228,12.7049822807312
47,,,,,
48,11.447973728179932,11.66963529586792,11.69327998161316,11.613330125808716,13.73944330215454
49,,,,,
50,13.593045711517334,11.91027021408081,11.60252809524536,11.635749816894531,14.92309832572937
51,,,,,
52,12.495384216308594,12.064266204833984,11.80725121498108,11.757086277008057,12.238553047180176
53,,,,,
54,11.282484769821169,12.483444929122925,12.29675006866455,11.839324474334717,13.910471677780151
55,,,,,
56,11.219664812088013,12.671393394470217,12.88938856124878,11.925496578216553,13.023415088653564
57,,,,,
58,11.30675458908081,12.01852035522461,12.387169122695925,13.193361520767212,13.046459674835203
59,,,,,
60,12.018311023712158,13.334463596343994,14.068169832229614,13.78532648086548,13.183334350585938
61,,,,,
62,11.971399068832396,16.25418710708618,14.928996324539185,12.232670307159424,13.495528936386108
63,,,,,
64,12.406592607498167,20.456619262695312,13.7270827293396,12.545020341873167,13.370680809020996
65,,,,,
66,12.154707908630373,11.957868337631226,12.96327519416809,12.576705932617188,13.945435047149658
67,,,,,
68,12.099332094192505,12.251587867736816,13.778940677642822,12.601664304733276,14.400214433670044
69,,,,,
70,12.225829601287842,12.82497763633728,13.443381786346436,12.60331416130066,14.441336631774902
71,,,,,
72,12.146152257919312,12.154252290725708,13.954114198684692,18.362221240997314,14.46660566329956
73,,,,,
74,12.173715591430664,12.162127256393433,13.416813850402832,12.590998649597168,14.397399425506592
75,,,,,
76,12.328053951263428,12.540117502212524,13.177540063858032,12.9086811542511,13.121166706085203
77,,,,,
78,10.74326491355896,13.469873905181885,13.38435983657837,12.877687931060793,13.545727729797363
79,,,,,
80,10.971641540527344,15.017160177230837,13.83376955986023,12.87389063835144,13.552950620651243
81,,,,,
82,10.888145208358765,15.80268907546997,15.879820108413696,13.689218044281006,13.859784364700316
83,,,,,
84,10.945297479629517,13.229256391525269,12.397435903549194,13.09471082687378,13.637187242507936
85,,,,,
86,11.291281461715698,13.10826826095581,12.355110168457031,15.07574200630188,13.681554079055786
87,,,,,
88,11.356647729873655,13.90056085586548,12.818853855133057,13.902745008468628,13.70583200454712
89,,,,,
90,11.431034326553345,14.012840032577516,12.577094554901125,14.216377019882202,14.037269592285156
91,,,,,
92,11.567378520965576,13.724563121795654,12.611714839935305,17.59536123275757,13.665789127349854
93,,,,,
94,12.11670732498169,14.98973798751831,12.814579725265505,14.187906503677368,13.63987684249878
95,,,,,
96,16.363550424575806,15.66661524772644,12.668667316436768,14.726519346237184,15.080087423324583
97,,,,,
98,12.445060729980469,17.61625099182129,12.693109273910522,14.33697509765625,14.689022541046144
99,,,,,
100,13.146677494049072,14.14442253112793,12.605346202850342,14.335887908935549,17.13720941543579
101,,,,,
102,13.081651210784912,14.219343900680542,12.554794311523438,16.325404167175293,14.67601728439331
103,,,,,
104,13.063171863555908,15.095668077468872,16.732783794403076,16.761802196502686,14.714343786239624
105,,,,,
106,14.069451332092283,14.580941200256348,13.810134649276732,19.41584348678589,16.894533395767212
107,,,,,
108,17.579049110412598,15.14013934135437,14.790781497955322,15.80986499786377,17.32874345779419
109,,,,,
110,13.28193736076355,15.728413820266724,14.87515640258789,15.522820234298706,17.353909492492676
111,,,,,
112,13.274096250534058,15.65718698501587,13.496020555496216,15.809736013412476,16.679505825042725
113,,,,,
114,13.44032597541809,15.37417459487915,14.02826166152954,16.268352508544922,15.81493854522705
115,,,,,
116,13.820802688598633,14.952367305755615,13.811834573745728,18.410441398620605,15.607644081115724
117,,,,,
118,13.656599760055542,15.181979179382324,14.04969573020935,16.833187580108643,15.168224096298218
119,,,,,
120,14.277025938034058,14.755194425582886,14.055586338043211,16.76277232170105,15.564387559890749
121,,,,,
122,15.805901527404783,15.105112075805664,14.328766584396362,15.911994934082031,15.503790855407717
123,,,,,
124,13.666286945343018,14.792482852935793,14.280213832855225,16.29076838493347,15.580213069915771
125,,,,,
126,13.455788850784302,14.79007077217102,15.569854736328123,16.277628183364868,16.410666942596436
127,,,,,
128,13.629294157028198,14.882476568222046,17.78704071044922,16.589054346084595,16.630828380584717
129,,,,,
130,13.521133661270142,14.555187940597534,17.08454966545105,17.081115245819092,15.778048753738403
131,,,,,
132,13.840493440628052,15.298972845077516,16.94179916381836,19.0615873336792,20.006678104400635
133,,,,,
134,17.823813915252686,15.571821689605711,16.388113260269165,16.555049180984497,14.88666534423828
135,,,,,
136,14.038261651992798,14.86701250076294,14.402535915374756,17.694918155670166,15.43166732788086
137,,,,,
138,14.085243940353394,15.450668096542358,14.663321018218994,17.578353881835938,15.445352792739868
139,,,,,
140,13.883426666259766,17.428172826766968,14.926188707351685,16.95534896850586,16.36087203025818
141,,,,,
142,14.219463348388672,18.25393056869507,14.788698673248293,16.499969482421875,15.603241920471191
143,,,,,
144,14.235190391540527,18.70303535461425,14.322222232818604,17.329026222229004,15.285220384597778
145,,,,,
146,14.514948606491089,17.864288806915283,14.71133041381836,17.869080066680908,15.683930397033691
147,,,,,
148,15.072994947433472,15.9479398727417,14.442003011703491,18.623231410980225,17.72078514099121
149,,,,,
150,14.204997301101685,15.08012866973877,14.312008380889893,17.67629051208496,24.73414134979248
151,,,,,
152,14.301568269729614,14.1475088596344,14.377103090286257,17.891215324401855,16.79510736465454
153,,,,,
154,16.01648497581482,14.243179082870483,14.765633344650269,18.0733585357666,18.417114734649655
155,,,,,
156,21.49976253509521,14.351770639419556,15.126590967178345,17.74220371246338,16.967986345291138
157,,,,,
158,15.336469173431396,14.63794469833374,14.724551916122437,17.152159690856934,18.539533615112305
159,,,,,
160,15.460465669631958,14.767459630966188,14.50100326538086,20.068065643310547,16.57309126853943
161,,,,,
162,17.31932258605957,15.03912615776062,16.381971836090088,16.779223918914795,16.723588705062866
163,,,,,
164,15.32425332069397,15.174046277999878,14.047869205474854,16.235021591186523,16.23977494239807
165,,,,,
166,15.191159009933472,16.882729530334473,13.808915138244627,16.425034999847412,16.216639757156372
167,,,,,
168,15.321954011917114,16.15291738510132,14.083730697631836,16.57525110244751,16.11747980117798
169,,,,,
170,15.00894570350647,14.905164003372192,14.294885158538818,17.02150535583496,16.006845474243164
171,,,,,
172,15.028813123703005,15.29898977279663,14.498580932617188,16.871002435684204,19.800440788269043
173,,,,,
174,14.828514337539673,17.006044626235962,14.516167163848875,18.165512084960938,17.91525936126709
175,,,,,
176,14.977447032928469,17.336425065994263,15.845904111862184,17.014371395111084,16.080524444580078
177,,,,,
178,14.82756495475769,16.82495093345642,17.36956000328064,17.123828887939453,16.2236967086792
179,,,,,
180,15.827876091003418,16.702752590179443,15.221671104431152,17.911765098571777,16.15958595275879
181,,,,,
