,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,8.808922052383423,9.1528058052063,8.753130674362183,9.559743881225586,8.399105548858643,8.9844491481781,8.959964275360107,8.960239887237549,9.15838360786438,9.181294441223145,8.995611667633057,8.957769870758057,9.054758548736572,9.028728485107422,9.261023998260498,8.883080244064331,9.1564519405365,8.604835033416748,9.125609874725342,9.52734398841858,8.862837791442871,9.031474828720093,8.686604261398315,9.16676950454712,9.368625164031982,8.946265935897827,9.53883147239685,8.415848970413208,9.04765558242798,8.588387727737427,9.32272243499756,9.316752433776855,9.351305484771729,9.46242332458496,8.37434458732605,8.910669565200806,9.38864254951477,9.34879469871521,9.150356531143188,8.681113719940186,9.272637128829956,8.760072231292725,9.075131177902222,9.627021312713625,8.699325799942017,8.980082035064697,9.640447616577148,9.100759983062744,9.132413148880005,8.882177114486694
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8.850225448608398,9.257739543914797,8.569314002990723,9.49540638923645,8.250323176383972,8.64302134513855,8.993639945983887,8.735368728637695,9.021628141403198,8.75941276550293,8.940989971160889,8.509018182754517,8.829020261764526,9.015486478805542,9.048317193984984,8.70430326461792,8.878296136856079,8.331410646438599,9.301952838897703,9.24413013458252,8.702625751495361,8.87920594215393,8.604956150054932,8.978132724761963,8.974008083343506,9.009459972381592,9.139840602874756,8.205956220626831,9.306843519210815,8.260382175445557,9.428070068359377,8.957052946090698,9.137699365615845,9.391698598861694,8.230842113494873,8.388827800750732,8.926933765411377,9.324692964553831,9.133323907852173,8.610616683959961,8.677675724029541,8.64012336730957,9.402658224105837,9.08412218093872,8.279518127441406,8.842976093292236,9.427937746047974,9.272752046585085,8.839166641235352,8.933780431747437
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
