,1
0,21.210057735443115
1,20.760734796524048
2,20.748137593269348
3,20.709577083587646
4,20.68921959400177
5,20.58328628540039
6,20.573744416236877
7,20.564001083374023
8,20.32028877735138
9,20.311488032341003
10,20.31142830848694
11,20.313129425048828
12,20.247177481651306
13,20.25239634513855
14,19.880616068840027
15,19.789003372192383
16,19.581090211868286
17,19.579343676567078
18,19.585453987121582
19,19.59812819957733
20,19.54425275325775
21,19.547695994377136
22,19.546860218048096
23,19.535730123519897
24,19.537030816078186
25,18.885233521461487
26,18.84339463710785
27,18.785016417503357
28,18.79053258895874
29,18.776652574539185
30,18.783541560173035
31,18.76521670818329
32,18.77814209461212
33,18.555827260017395
34,18.54246735572815
35,18.487489938735962
36,18.49210000038147
37,18.4697927236557
38,18.420847296714783
39,18.19080901145935
40,18.143027305603027
41,18.0997416973114
42,17.68003737926483
43,17.56437337398529
44,17.55623733997345
45,17.207871437072754
46,17.03989827632904
47,16.937963724136353
48,16.88805890083313
49,16.606772303581238
50,16.534225702285767
51,16.518935680389404
52,16.498910546302795
53,16.514504432678223
54,16.5117107629776
55,16.506684064865112
56,16.50851881504059
57,16.488287925720215
58,15.684654951095581
59,15.699312210083008
60,15.70073139667511
61,15.508446216583252
62,15.50462520122528
63,15.497062921524048
64,15.509675979614258
65,15.474573254585266
66,15.373129844665527
67,15.332614779472351
68,15.136287689208984
69,15.085862636566162
70,15.093366265296936
71,15.056882858276367
72,15.05293083190918
73,15.01693046092987
74,15.018184304237366
75,15.043389201164246
76,14.982865571975708
77,14.98087739944458
78,14.98463249206543
79,14.984709739685059
80,15.008061528205872
81,14.958457708358765
82,14.928403615951538
83,14.938977003097534
84,14.941344857215881
85,14.923048734664917
86,14.872868180274963
87,14.878223538398743
88,14.746349692344666
89,14.75080668926239
90,14.657598555088043
91,14.612921416759491
92,14.569799661636353
93,14.504665553569794
94,14.509810626506805
95,14.487465262413025
96,14.49999725818634
97,14.522178292274475
98,14.553503155708313
99,14.557737529277802
100,14.57274442911148
101,14.584247410297394
102,14.599321603775024
103,14.606295585632324
104,14.599340856075287
105,14.588904201984406
106,14.461831331253052
107,14.454431414604187
108,14.450026154518127
109,14.436691641807556
110,14.425907373428345
111,14.443615436553955
112,14.455349802970886
113,14.46456503868103
114,14.466995596885681
115,14.438457727432251
116,14.421580791473389
117,14.34010100364685
118,14.350058853626251
119,14.357464373111725
120,14.355218529701233
121,14.361130774021149
122,14.36217975616455
123,14.353257417678833
124,14.347919940948486
125,14.342477083206177
126,14.289475679397583
127,14.281116962432861
128,14.23331093788147
129,14.25564694404602
130,14.272227823734283
131,14.281118988990784
132,14.28820151090622
133,14.30021184682846
134,14.317570388317108
135,14.332563638687134
136,14.345361053943634
137,14.363555192947388
138,14.35146689414978
139,14.189989984035492
140,14.186701476573944
141,14.189977943897247
142,14.071758151054382
143,13.99529355764389
144,13.900142431259155
145,13.868540346622467
146,13.861465394496918
147,13.859719157218933
148,13.873443901538849
149,13.876180350780487
150,13.897630035877228
151,13.89424580335617
152,13.83705335855484
153,13.823208510875702
154,13.826379537582397
155,13.827347338199615
156,13.838476300239563
157,13.837802469730377
158,13.841671347618103
159,13.857400059700012
160,13.879454612731934
161,13.904115378856659
162,13.94417142868042
163,13.974957406520844
164,13.983823835849762
165,13.993915438652039
166,14.016373097896576
167,14.00142252445221
168,14.01021945476532
169,14.018386542797089
170,14.039258897304535
171,14.054746389389038
172,14.06772667169571
173,14.077614068984985
174,14.086944878101349
175,14.094220757484436
176,14.09586387872696
177,14.10943078994751
178,14.132920742034912
179,14.166292130947113
180,14.193816184997559
181,14.227458477020264
182,14.270899474620819
183,14.308067321777344
184,14.32878303527832
185,14.314624309539795
186,14.333757519721985
187,14.362892746925354
188,14.393183648586273
189,14.411197125911713
190,14.41988080739975
191,14.43605774641037
192,14.445240318775177
193,14.45848000049591
194,14.481085062026978
195,14.466595470905304
196,14.47140884399414
197,14.472141206264496
198,14.476504445075989
199,14.47051352262497
200,14.469714403152466
