,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49,run_50
0,0.5719980069755854,0.6163428001993024,0.5371200797209765,0.5744892874937718,0.5371200797209765,0.5241654210264076,0.617339312406577,0.56751370204285,0.4932735426008968,0.593423019431988,0.5301444942700548,0.5336322869955157,0.42152466367713,0.6168410563029397,0.4877927254608869,0.5256601893373194,0.5719980069755854,0.5645241654210265,0.5426008968609866,0.536123567513702,0.6552067762830095,0.6003986048829099,0.6143497757847534,0.6073741903338316,0.6103637269556552,0.5161933233682112,0.6621823617339312,0.6193323368211261,0.4519182859990034,0.5246636771300448,0.5017438963627304,0.5460886895864474,0.5366218236173393,0.5615346287992028,0.5171898355754858,0.6228201295465869,0.5764823119083209,0.5759840558046836,0.536123567513702,0.6088689586447434,0.5266567015445939,0.5007473841554559,0.5276532137518685,0.5954160438465371,0.536123567513702,0.558046836073742,0.5450921773791729,0.4569008470353762,0.5421026407573493,0.4952665670154459
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.554559043348281,0.630293971101146,0.5107125062282013,0.5401096163428002,0.5655206776283009,0.6287992027902342,0.6656701544593921,0.5555555555555556,0.5585450921773791,0.5161933233682112,0.5161933233682112,0.5166915794718485,0.4469357249626308,0.6273044344793224,0.5351270553064275,0.5391131041355257,0.6113602391629297,0.5605381165919282,0.5411061285500748,0.5944195316392625,0.6601893373193821,0.6088689586447434,0.5714997508719482,0.6048829098156452,0.593423019431988,0.4987543597409068,0.6362730443447933,0.5954160438465371,0.4544095665171898,0.541604384653712,0.5515695067264574,0.5331340308918784,0.5381165919282511,0.5251619332336821,0.5421026407573493,0.6312904833084205,0.5570503238664674,0.5062282012954659,0.5241654210264076,0.617339312406577,0.5351270553064275,0.5974090682610862,0.5381165919282511,0.5724962630792227,0.5565520677628301,0.5256601893373194,0.5386148480318884,0.4150473343298455,0.5744892874937718,0.4698555057299451
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
