,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719
1,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719
2,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719
3,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719
4,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719
5,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719
6,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719
7,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719
8,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719
9,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719
10,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719
11,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719
12,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719,48.03569030761719
