,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,8.808921813964844,9.1528058052063,8.753130674362183,9.559744119644163,8.399105310440063,8.984448909759521,8.959964036941528,8.960239887237549,9.1583833694458,9.181294202804564,8.995611667633057,8.957769870758057,9.054758548736572,9.02872896194458,9.261023998260498,8.883080005645752,9.156452894210815,8.60483455657959,9.125609874725342,9.527344226837158,8.862837791442871,9.031474828720093,8.686604261398315,9.166768789291382,9.368624925613403,8.946265697479248,9.538831233978271,8.415848731994629,9.04765558242798,8.588388204574585,9.3227219581604,9.316752433776855,9.351305484771729,9.46242380142212,8.37434458732605,8.910669565200806,9.38864278793335,9.34879469871521,9.150356769561768,8.681113481521606,9.272636890411375,8.760072231292725,9.07513165473938,9.627021074295044,8.699325323104858,8.980081558227539,9.64044737815857,9.100760221481323,9.132413148880005,8.882177352905273
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8.838509321212769,9.022467374801636,8.02940034866333,9.166332960128784,7.971061110496521,8.751360416412354,9.029907941818236,8.570672750473022,9.14846158027649,8.907726287841797,8.936599969863892,8.81020212173462,9.11229968070984,8.910965919494629,9.064817667007446,8.729676008224487,8.88823938369751,8.481150388717651,9.065215349197388,9.646929502487184,8.363844871520996,8.848282098770142,7.916727066040039,8.807950735092163,9.297154903411863,9.017735004425049,9.011807203292848,8.28644323348999,8.799167156219482,7.945041656494141,9.41741132736206,9.48559284210205,9.443454265594482,9.62724471092224,7.967429995536804,8.582484722137451,9.097981214523315,9.641927003860474,9.019504308700562,8.33538556098938,9.189321994781494,8.811170816421509,8.957416772842407,9.869056701660156,8.643300533294678,8.994150638580322,9.357303857803345,8.670223951339722,8.81864619255066,8.76924753189087
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
