,1
0,0.3742857142857143
1,0.18542857142857141
2,0.5338571428571428
3,0.6282857142857143
4,0.582
5,0.6378571428571429
6,0.548
7,0.6462857142857142
8,0.5935714285714285
9,0.7194285714285714
10,0.7035714285714286
11,0.7305714285714285
12,0.7318571428571429
13,0.7265714285714285
14,0.7235714285714285
15,0.7211428571428572
16,0.7215714285714285
17,0.7424285714285714
18,0.7451428571428571
19,0.753
20,0.7637142857142857
21,0.7828571428571428
22,0.7857142857142857
23,0.783
24,0.7622857142857142
25,0.7928571428571428
26,0.7952857142857143
27,0.7958571428571428
28,0.7977142857142857
29,0.8008571428571428
30,0.7638571428571429
31,0.7735714285714286
32,0.792
33,0.7928571428571428
34,0.7935714285714286
35,0.8037142857142857
36,0.8097142857142857
37,0.7858571428571428
38,0.7895714285714286
39,0.8068571428571428
40,0.8058571428571428
41,0.8071428571428572
42,0.811
43,0.811
44,0.8118571428571428
45,0.8132857142857143
46,0.8265714285714286
47,0.8171428571428572
48,0.8158571428571428
49,0.8142857142857143
50,0.8135714285714286
51,0.8128571428571428
52,0.8037142857142857
53,0.8035714285714286
54,0.8074285714285714
55,0.8111428571428572
56,0.8145714285714286
57,0.8152857142857143
58,0.8165714285714286
59,0.8178571428571428
60,0.827
61,0.8277142857142857
62,0.8284285714285714
63,0.8267142857142857
64,0.8274285714285714
65,0.8257142857142857
66,0.8268571428571428
67,0.8257142857142857
68,0.8252857142857143
69,0.8245714285714286
70,0.824
71,0.8235714285714286
72,0.8154285714285714
73,0.695
74,0.827
75,0.8267142857142857
76,0.8288571428571428
77,0.832
78,0.8332857142857143
79,0.8334285714285714
80,0.8341428571428572
81,0.8352857142857143
82,0.8357142857142857
83,0.8472857142857143
84,0.8482857142857143
85,0.8484285714285714
86,0.8492857142857143
87,0.8504285714285714
88,0.8507142857142858
89,0.8502857142857143
90,0.8512857142857143
91,0.8512857142857143
92,0.8547142857142858
93,0.8547142857142858
94,0.8547142857142858
95,0.8551428571428571
96,0.8554285714285714
97,0.8557142857142858
98,0.8557142857142858
99,0.8571428571428571
100,0.8572857142857143
101,0.8572857142857143
102,0.858
103,0.858
104,0.8581428571428571
105,0.859
106,0.859
107,0.8578571428571429
108,0.8587142857142858
109,0.8581428571428571
110,0.8554285714285714
111,0.8552857142857143
112,0.8557142857142858
113,0.8558571428571429
114,0.8188571428571428
115,0.863
116,0.8645714285714285
117,0.8654285714285714
118,0.8655714285714285
119,0.8657142857142858
120,0.8655714285714285
121,0.8661428571428571
122,0.8845714285714286
123,0.8848571428571429
124,0.8855714285714286
125,0.8857142857142857
126,0.8851428571428571
127,0.885
128,0.8851428571428571
129,0.8847142857142857
130,0.8845714285714286
131,0.8844285714285715
132,0.8845714285714286
133,0.8848571428571429
134,0.8772857142857143
135,0.8782857142857143
136,0.8894285714285715
137,0.8895714285714286
138,0.8842857142857142
139,0.894
140,0.8951428571428571
141,0.8958571428571429
142,0.8978571428571429
143,0.8977142857142857
144,0.8975714285714286
145,0.8977142857142857
146,0.8972857142857142
147,0.8948571428571429
148,0.8937142857142857
149,0.8934285714285715
150,0.8934285714285715
151,0.8932857142857142
152,0.8941428571428571
153,0.8938571428571429
154,0.8961428571428571
155,0.8972857142857142
156,0.8982857142857142
157,0.8974285714285715
158,0.8967142857142857
159,0.9028571428571428
160,0.8975714285714286
161,0.8925714285714286
162,0.9011428571428571
163,0.8985714285714286
164,0.9011428571428571
165,0.9021428571428571
166,0.9022857142857142
167,0.9021428571428571
168,0.9022857142857142
169,0.9014285714285715
170,0.9008571428571429
171,0.9011428571428571
172,0.9008571428571429
173,0.9007142857142857
174,0.9004285714285715
175,0.9008571428571429
176,0.9008571428571429
177,0.9011428571428571
178,0.9011428571428571
179,0.903
180,0.9015714285714286
181,0.9018571428571428
182,0.8978571428571429
183,0.8978571428571429
184,0.8978571428571429
185,0.8997142857142857
186,0.901
187,0.9011428571428571
188,0.9008571428571429
189,0.9008571428571429
190,0.901
191,0.9012857142857142
192,0.9014285714285715
193,0.9101428571428571
194,0.9107142857142857
195,0.9095714285714286
196,0.9098571428571428
197,0.9097142857142857
198,0.9097142857142857
199,0.91
200,0.9104285714285715
